,式別,馬番,配当,人気
0,単勝,13,230,1
1,複勝,13,140,1
2,複勝,15,440,7
3,複勝,16,1520,15
4,枠連,7-7,1310,7
5,馬連,13-15,1870,6
6,ワイド,13-15,890,7
7,ワイド,13-16,3970,43
8,ワイド,15-16,9900,79
9,馬単,13→15,3260,10
10,3連複,13-15-16,36960,119
11,3連単,13→15→16,103420,333
