,式別,馬番,配当,人気
0,単勝,3,220,1
1,複勝,3,110,1
2,複勝,12,200,4
3,複勝,11,140,2
4,枠連,2-6,320,1
5,馬連,3-12,1110,3
6,ワイド,3-12,440,4
7,ワイド,3-11,260,2
8,ワイド,11-12,460,6
9,馬単,3→12,1380,3
10,3連複,3-11-12,1400,2
11,3連単,3→12→11,5000,7
