,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ロンティケチャップ,牡4,57.0,鮫島駿,牧田,502(0),栗東,2022104106,1157,リーチザクラウン,ニシノオマージュ,ストリートセンス,0.6005202954468346,4,0.07115307333940243,4,,
1,2,2,リアルフォルゴーレ,牡4,57.0,田口,大橋,474(-4),栗東,2022104222,1208,ロジャーバローズ,ロスグラシアレス,シンボリクリスエス,1.0998981296675736,2,0.2190499040059894,2,,
2,2,3,ランスオブプライム,牝5,53.0,▲田山,奥村豊,474(+4),栗東,2021104426,1220,エピファネイア,マイティティー,エンパイアメーカー,-0.40954035310080084,9,-0.2279886956066345,9,,
3,3,4,ピエタンツァ,牝4,55.0,武豊,松永幹,482(0),栗東,2022105386,666,エピファネイア,セコンドピアット,ハーツクライ,-1.0931644161657337,13,-0.4304522920385637,13,,
4,3,5,サリーチェ,牝4,55.0,西村淳,池添,484(-2),栗東,2022104794,1171,ドゥラメンテ,サロミナ,Lomitas,-1.9197355524677908,15,-0.6752514060607472,15,,
5,4,6,メイショウタクボク,牡6,58.0,長岡,高橋亮,468(-6),栗東,2020104000,1142,モーリス,フォースデラネイチャー,Scat Daddy,0.19897671877116435,6,-0.04776894981672859,6,,
6,4,7,ベイリークロア,牡4,57.0,ハマーハン,大久保,492(+16),栗東,2022104919,5676,エピファネイア,ディープジュエリー,ディープインパクト,-1.273447398637828,14,-0.4838452940975151,14,,
7,5,8,ムーンライトラガー,牝4,55.0,荻野琢,大久保,420(0),栗東,2022104710,1112,オルフェーヴル,オープンウォーター,Include,-0.7639227433404795,12,-0.33294335872716563,12,,
8,5,9,ニシノイツキムスメ,牝4,55.0,和田竜,北出,412(-6),栗東,2022107012,1018,レイデオロ,ニシノハナムスメ,ディープインパクト,0.3011806483053896,5,-0.017500010700977682,5,,
9,6,10,レッドフェルメール,牡4,57.0,川田,藤原,468(+4),栗東,2022105871,1088,エピファネイア,インディゴブルー,ロードカナロア,-0.36995622565445324,8,-0.2162653739194543,8,,
10,6,11,サンタンカ,牡4,57.0,岩田望,千田,516(+2),栗東,2022101676,1174,モーリス,ハピネス,コマンズ,0.19897671877116435,6,-0.04776894981672859,6,,
11,7,12,テンクウハット,牝6,56.0,太宰,渡辺,476(+2),栗東,2020102081,1037,モーリス,ナリタシルエット,フジキセキ,-0.41875404171561975,10,-0.2307174417613511,10,,
12,7,13,ビーグラッド,牝5,56.0,池添,岡田,444(0),栗東,2021100683,1032,エピファネイア,シャブリ,ディープインパクト,-0.5703781062399871,11,-0.2756227560529495,11,,
13,8,14,カウンティフェア,牝4,53.0,◇永島,高野,458(0),栗東,2022104121,1187,サートゥルナーリア,カウントオンイット,クロフネ,1.912705825404377,1,0.45977280739330273,1,,
14,8,15,ショウナンラウール,牝5,56.0,荻野極,高橋忠,424(0),栗東,2021104242,1160,ショウナンバッハ,ショウナンマライア,クロフネ,0.6385859505822051,3,0.08242668094866622,3,,
