,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ショウナンラスボス,牡8,53.0,江田照,奥村武,480(+12),美浦,2018103926,689,ダイワメジャー,プリンセスオブザスターズ,Sea The Stars Sea the Stars,-0.9934473575154628,12,-1.010728420349167,14,,6,43.2,47.3,43.4,14
1,2,2,ダークエクリプス,牡7,55.0,佐々木,今野,498(+2),栗東,2019106739,1197,ドゥラメンテ,スターズインハーアイズ,Woodman,-0.4057110614411662,7,-0.6623819197158164,5,,4,47.6,54.2,46.4,5
2,3,3,マックアルイーン,牡4,57.0,戸崎圭,木村,532(-6),美浦,2022110014,5386,Blue Point,Euthenia,Winker Watson,0.3189926848310017,2,-0.2328559304311981,8,,10,46.4,44.6,45.4,10
3,3,4,ドーバーホーク,牡6,55.0,原,清水英,492(+4),美浦,2020105365,1184,ディーマジェスティ,タカラジェニファ,ヨハネスブルグ,-0.740462923845085,10,-0.8607866135007334,12,,11,43.3,43.7,43.4,13
4,4,5,ライクアフラワー,牡6,52.0,石神深,松永康,514(-2),美浦,2020101992,1059,アメリカンペイトリオット,ビクトリーチャンス,ステイゴールド,-0.5837898038753921,9,-0.7679277353792219,4,,8,53.1,45.5,52.2,4
5,4,6,アンドアイラヴハー,牝5,53.0,杉原,田村,496(-2),美浦,2021110003,1135,No Nay Never,キャントバイミーラヴ,War Front,-0.516293651172773,8,-0.727923317144008,2,,3,61.5,55.4,61.3,2
6,5,7,スコーピオン,牡5,56.0,武藤,武藤,490(0),美浦,2021100792,1169,ビッグアーサー,ラスパジャサーダス,スウェプトオーヴァーボード,0.2489324352899052,3,-0.2743800679128404,13,,14,43.2,43.4,43.4,12
7,5,8,スピードオブライト,牝6,54.0,菅原明,相沢,412(-2),美浦,2020104203,1179,ロードカナロア,サイレントソニック,ディープインパクト,-0.0221576945337279,6,-0.435052972940244,11,,9,43.9,44.9,44.8,11
8,6,9,アシャカタカ,牡6,55.0,菊沢一樹,鈴木伸,486(+10),美浦,2020102299,1161,ファインニードル,ハートノイヤリング,ハーツクライ,-1.410502570784766,14,-1.2579136377394042,7,,12,46.5,43.7,45.7,7
9,6,10,レオテミス,牝5,55.0,津村,高柳大,502(+2),栗東,2021101576,1092,デクラレーションオブウォー,カレンステイシー,アドマイヤジャパン,0.0069310460910116,5,-0.4178123140390651,3,,1,53.5,81.0,79.2,1
10,7,11,イサチルシーサイド,牡5,57.0,木幡初,竹内,480(-14),美浦,2021102670,1153,イスラボニータ,アイカギ,ファンタスティックライト,-0.7555788527503227,11,-0.8697457010594443,9,,13,46.3,43.6,45.7,9
11,7,12,アンビバレント,牡6,56.0,石川,藤野,484(+6),栗東,2020102140,1150,ディスクリートキャット,フォーミー,アドマイヤマックス,1.2830265991874936,1,0.3385190940500264,1,,7,79.8,46.3,57.2,3
12,8,13,ウインアイオライト,牝6,53.0,丹内,矢嶋,478(0),美浦,2020105203,1091,スクリーンヒーロー,コスモクリスタル,マイネルラヴ,-1.2593716977762712,13,-1.168339604109333,10,,5,44.3,50.6,45.7,8
13,8,14,コスモアディラート,牡8,55.0,横山武,和田郎,514(+6),美浦,2018110149,1170,スニッツェル,River Serenade,Hurricane Sky,0.1205100050086277,4,-0.3504949930759078,6,,2,47.5,55.7,46.1,6
