,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マナボニート,牝3,55.0,松若,北出,480(0),栗東,2023100617,1154,グァンチャーレ,スカイシーアキラ,Swiss Spirit,1.432782231148532,3,0.1872003976022778,4,,9,53.3,44.7,53.6,4
1,2,2,サウンドジュテ,牝3,55.0,松山,鈴木孝,414(0),栗東,2023104071,1126,デクラレーションオブウォー,サウンドガガ,Roman Ruler,-1.4689360366214326,14,-0.914728624313106,6,,14,51.4,43.6,49.6,8
2,3,3,ローメット,牝3,53.0,◇今村,寺島,416(0),栗東,2023106653,1193,ルヴァンスレーヴ,リュニヴェール,ハーツクライ,0.3783737555599947,12,-0.2132117695987444,3,,6,54.6,48.6,53.1,5
3,3,4,ウルダ,牝3,55.0,城戸,荒川,482(0),栗東,2023101703,1147,ヘニーヒューズ,イダ,エピファネイア,0.0176811524010597,13,-0.3501849733124509,12,,3,42.1,53.8,41.3,12
4,4,5,マルカスマッシュ,牡3,57.0,小沢,浜田,466(0),栗東,2023100540,1185,ダノンスマッシュ,ヒダロマン,ワークフォース,0.7816971022690227,8,-0.0600495188416178,13,,11,42.1,44.4,41.2,13
5,4,6,タイセイフリーデン,牡3,57.0,田口,大橋,474(0),栗東,2023102827,1208,ダノンスマッシュ,モントボーゲン,ゼンノロブロイ,1.0702800026343389,5,0.0495399877183852,9,,10,42.7,44.6,41.7,10
6,5,7,ガビーズデトワール,牝3,55.0,鮫島駿,牧田,486(0),栗東,2023106213,1157,アポロケンタッキー,アンジュデトワール,スペシャルウィーク,1.7594065491050468,2,0.3112361522850388,7,,7,50.7,48.5,52.2,6
7,5,8,ウェルカムソング,牡3,57.0,岩田望,河嶋,468(0),栗東,2023107545,1174,Charlatan,Streetwithnoname,ストリートセンス,0.8042557247508685,7,-0.051482870217152,1,,13,78.4,43.7,58.9,2
8,6,9,モンターニュドネガ,牝3,52.0,▲大久保,吉田,458(0),栗東,2023102995,1194,シャンハイボビー,ペイシャネガノ,サウスヴィグラス,0.4607231954768387,10,-0.181939526944882,8,,1,46.8,81.2,76.7,1
9,6,10,ヤスナ,牝3,55.0,菱田,飯田,454(0),栗東,2023101752,1144,ロジャーバローズ,モンテルース,アグネスデジタル,0.4473668533892639,11,-0.1870116048017856,11,,8,42.1,45.2,41.3,11
10,7,11,エンドレスクライ,牡3,57.0,西村淳,杉山佳,510(0),栗東,2023104525,1171,アジアエクスプレス,ベルメール,ハーツクライ,0.504977024945545,9,-0.1651341121793961,2,,2,59.2,58.8,55.8,3
11,7,12,ハギノクリーガー,牡3,57.0,藤懸,荒川,426(0),栗東,2023101883,1138,ハギノハイブリッド,ハギノフェリス,ディープインパクト,2.536455572541362,1,0.606320923224408,10,,12,42.6,44.1,41.7,9
12,8,13,スマートレイナ,牝3,55.0,吉村,加藤征,472(0),美浦,2023106000,1216,イスラボニータ,スマートグランダム,Tale of the Cat,1.3546677551900248,4,0.1575363847149954,5,,4,51.9,49.9,51.7,7
13,8,14,サンミスメロディ,牝3,55.0,秋山稔,杉山佳,520(0),栗東,2023100843,1181,ミスターメロディ,ティーゲット,ゼンノロブロイ,0.8781348494116686,6,-0.0234272341887772,14,,5,42.0,48.8,41.2,14
