,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スピンザブラッド,牡4,55.0,▲石神道,萩原,438(+2),美浦,2021105244,01209,ブリックスアンドモルタル  Bricks and Mortar(米)  ,マンハッタンセレブ  ,サンデーサイレンス  Sunday Silence(米)  ,-1.5804980861156903,4
1,1,2,ツインクルステージ,牝4,56.0,泉谷,高木,498(+2),美浦,2021103512,01182,エピファネイア  ,ツインクルスター  ,サクラバクシンオー  ,-2.17497216094515,11
2,2,3,サングラデーション,牡5,57.0,☆松本,千葉,428(0),美浦,2020102864,01191,ドゥラメンテ  ,サンシャイン  ,ハーツクライ  ,-2.9228369982504727,14
3,2,4,クインズステラ,牝6,54.0,◇永島,池上,486(+28),美浦,2019102559,01187,ジャスタウェイ  ,カーディナルコーヴ  Cardinal Cove(米)  ,Leroidesanimaux  ,-1.7560647272518604,8
4,3,5,フラッシングレート,牝5,56.0,亀田,加藤公,486(-20),栗東,2020103441,01176,ミッキーロケット  ,スピードリッパー  ,ファルブラヴ  Falbrav(愛)  ,0.8339702402676327,1
5,3,6,スナークピカソ,牡3,56.0,小沢,高橋一,476(+10),栗東,2022104171,01185,アジアエクスプレス  ,ホームアゲイン  ,ディープインパクト  ,-1.663304617760378,5
6,4,7,バセリーナ,牡3,53.0,▲舟山,松山,464(+20),美浦,2022106772,01221,ウインブライト  ,クリスティロマンス  ,シンボリクリスエス  ,-2.3757628050046438,12
7,4,8,レッドイステル,セ3,55.0,☆西塚,友道,482(0),栗東,2022103227,01200,エピファネイア  ,ダーヌビウス  ,キングカメハメハ  ,-1.2679837408432413,3
8,5,9,ウーバーストロング,牡3,53.0,▲佐藤,杉浦,464(+16),美浦,2022103629,01207,レッドベルジュール  ,フラヴィニー  ,キンシャサノキセキ  ,-1.7188576887792089,7
9,5,10,レインオンミー,牡3,53.0,▲大久保,福永,484(+2),栗東,2022104117,01194,リアルスティール  ,アルマリンピア  ,タイキシャトル  ,-1.9959982250967068,10
10,6,11,ポタリング,セ3,54.0,△柴田裕,武藤,440(-2),美浦,2022101191,01212,ノーブルミッション  Noble Mission(英)  ,ウインルキア  ,ディープインパクト  ,0.5587100601504084,2
11,6,12,ゲンジ,牡3,52.0,★河原田,尾形,426(-6),美浦,2022105597,01204,オルフェーヴル  ,サクレディーヴァ  ,クロフネ  ,-1.9089757812483,9
12,7,13,チャイボーグ,牝5,53.0,▲橋木,的場,490(-4),美浦,2020104778,01215,シャンハイボビー  Shanghai Bobby(米)  ,アンスタンフィール  ,スタチューオブリバティ  Statue of Liberty(米)  ,-3.134630439692047,16
13,7,14,ニシノコマチムスメ,牝4,54.0,◇今村,松山,438(-2),美浦,2021107253,01193,ルーラーシップ  ,ニシノハナムスメ  ,ディープインパクト  ,-3.115301070953685,15
14,8,15,セザンワールド,セ5,58.0,小林脩,蛯名利,500(+6),美浦,2020106051,01183,トゥザワールド  ,ディアテイスティー  ,ジャングルポケット  ,-2.8113375328964505,13
15,8,16,ニシノエピカリ,牝3,54.0,横山琉,手塚久,396(-6),美浦,2022100724,01192,フィエールマン  ,シーソルティキッス  ,キングカメハメハ  ,-1.7069365885820544,6
