,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リバーシティ,牡2,53.0,▲石神道,和田郎,488(0),美浦,2023104167,01209,インカンテーション  ,リバークルーズ  ,マルカシェンク  ,-0.6653718284842332,1
1,2,2,ファインブライト,牡2,56.0,杉原,佐藤吉,476(+4),美浦,2023106627,01135,アジアエクスプレス  ,イムディーナ  ,スペシャルウィーク  ,-1.9096595419570135,5
2,2,3,ユイノサダハル,牡2,56.0,江田照,古賀,464(+4),美浦,2023101841,00689,キセキ  ,カノン  ,フォーティナイナーズサン  Fourty Niners Son(米)  ,-1.9954048868345253,6
3,3,4,ヒロウッドテール,牡2,56.0,小崎,河嶋,456(+6),栗東,2023100339,01152,カリフォルニアクローム  California Chrome(米)  ,レインドロップス  ,ロードカナロア  ,-1.0405683691007528,2
4,3,5,エクスペクタント,牡2,55.0,☆西塚,西園翔,454(0),栗東,2023105579,01200,ミッキーアイル  ,レインボークォーツ  ,Mr. Greeley  ,-2.5743141963108576,10
5,4,6,シューティングガイ,牡2,56.0,丹内,斎藤誠,490(+2),美浦,2023102659,01091,マジェスティックウォリアー  Majestic Warrior(米)  ,キナウ  ,キングカメハメハ  ,-3.916038341134248,15
6,4,7,エミフルソウタ,牡2,56.0,丸山,根本,492(+2),美浦,2023100428,01127,キタサンブラック  ,クロフォード  ,フジキセキ  ,-3.6467901158224127,14
7,5,8,ナブッコ,牡2,54.0,△柴田裕,中竹,494(-6),栗東,2023104377,01212,モーリス  ,ヴェルディアーナ  ,Perfect Soul  ,-2.028662793232066,7
8,5,9,イサギ,牡2,56.0,斎藤,小椋,456(0),栗東,2023101713,01178,リアルスティール  ,キララチュール  ,タイキシャトル  ,-2.860841071072898,12
9,6,10,ダンジョンヒーロー,牡2,56.0,藤懸,石坂,460(+2),栗東,2023105430,01138,バンブーエール  ,タマモキラメキ  ,ディープブリランテ  ,-1.7387477781112144,3
10,6,11,ハグレジョー,牡2,56.0,吉田隼,岡田,496(+10),栗東,2023104275,01095,エスポワールシチー  ,ハナブショウ  ,ヘニーヒューズ  Henny Hughes(米)  ,-2.127540613265749,8
11,7,12,マツリダシリウス,牡2,56.0,武藤,水野,468(+8),美浦,2023109058,01169,ウインバリアシオン  ,パールレディ  ,クロフネ  ,-3.32586387919014,13
12,7,13,クレインヴォイス,牡2,53.0,▲石田,相沢,434(0),美浦,2023106789,01203,イスラボニータ  ,シルバークレイン  ,クロフネ  ,-2.238477626369317,9
13,8,14,ルーナディサングエ,牡2,56.0,菅原隆,天間,452(0),美浦,2023103013,01129,リアルスティール  ,ブラッディムーン  ,アドマイヤムーン  ,-2.7307273638257223,11
14,8,15,アトモス,牡2,56.0,角田和,角田,474(+10),栗東,2023100145,01186,キタサンブラック  ,コミカル  Comical(米)  ,Into Mischief  ,-1.8660597542279909,4
