,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レグザゴン,牝4,56.0,岩田康,斎藤誠,462(-2),美浦,2021103513,05203,アドマイヤムーン  ,ツーデイズノーチス  ,ヘクタープロテクター  Hector Protector(米)  ,-0.8627299467158517,4
1,1,2,キミハスコール,牡4,58.0,プーシャン,加藤征,458(0),美浦,2021104313,05678,コパノリッキー  ,テツナゴオ  ,ハーツクライ  ,-1.0137199234975809,7
2,2,3,ロードフロイデ,牡3,57.0,原,小栗,458(0),栗東,2022100613,01184,ドゥラメンテ  ,アドマイヤシャイ  ,キンシャサノキセキ  ,0.020862269600829986,3
3,2,4,エスグラシア,牝6,56.0,黛,加藤和,482(+6),美浦,2019105830,01109,ストロングリターン  ,ワイキューブ  ,アグネスタキオン  ,0.9321028955509025,2
4,3,5,ザングウィル,牡5,58.0,長岡,佐藤悠,504(-10),栗東,2020110051,01142,Dandy Man  ,Zaaqya  ,Nayef  ,-1.7052865041483045,11
5,3,6,トニケンサンバ,牡3,57.0,戸崎圭,西田,506(+4),美浦,2022104490,05386,ナダル  Nadal(米)  ,クイーンオブハルカ  ,Singspiel  (愛)  ,-3.1105464757789814,16
6,4,7,エコロヴァルム,牡4,58.0,佐々木,小西,446(+10),美浦,2021103529,01197,ロージズインメイ  Roses in May(米)  ,ファミリーズオナー  ,デュランダル  ,-1.5037643333313766,9
7,4,8,ハーモニーソング,牝3,55.0,津村,田島,452(-4),美浦,2022104440,01092,デクラレーションオブウォー  ,リルティングソング  ,スペシャルウィーク  ,2.6041388188515997,1
8,5,9,ショウナンラリー,牡3,57.0,横山和,嘉藤,484(-12),美浦,2022103924,01140,ナダル  Nadal(米)  ,ショウナンライム  ,ハーツクライ  ,-0.93102291801427,5
9,5,10,リドルトリガー,牝3,55.0,木幡巧,小島,476(+4),美浦,2022110068,01162,American Pharoah  (米)  ,Rubina  ,Invincible Spirit  (愛)  ,-2.8362226585789885,13
10,6,11,ナムラペルル,牝3,55.0,丸田,石栗,482(+6),美浦,2022104303,01117,サンダースノー  Thunder Snow(愛)  ,ナムラオツウ  ,ディープインパクト  ,-1.7806301530957651,12
11,6,12,ドントゥザムーン,牡3,57.0,菅原明,高木,470(+10),美浦,2022101863,01179,カレンブラックヒル  ,ドナプリモ  ,フリオーソ  ,-1.5873976798583536,10
12,7,13,エンブレムボム,牡4,58.0,松岡,森秀,530(+27),栗東,2021110134,01085,St Patrick's Day  (米)  ,Jelly Cable  ,Sky Mesa  ,-0.9807988674065342,6
13,7,14,アフトクラーティラ,牝5,56.0,石橋脩,上原佑,482(+12),美浦,2020102592,01077,ロードカナロア  ,メーデイア  ,キングヘイロー  ,-2.9451812297753786,15
14,8,15,ケイツーギルダー,牡3,57.0,横山武,千葉,498(+2),美浦,2022100918,01170,アジアエクスプレス  ,ゼマティス  ,ゼンノロブロイ  ,-1.4421764534426873,8
15,8,16,ガールネクストドア,牝3,55.0,内田博,南田,460(+4),美浦,2022103326,00422,カリフォルニアクローム  California Chrome(米)  ,デイドリーマー  ,ネオユニヴァース  ,-2.942786512642466,14
