,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クインズポラリス,牝4,53.0,▲上里,上原博,504(+20),美浦,2021102371,01217,シニスターミニスター  Sinister Minister(米)  ,アルヴェナ  Alvena(加)  ,Seeking the Gold  ,0.375606646951239,4
1,1,2,フリーセント,牝4,53.0,▲石田,松永康,468(-3),美浦,2021100599,01203,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ローザディアマント  ,スペシャルウィーク  ,-3.030460222562742,15
2,2,3,クイーンアポーン,牝6,53.0,▲水沼,土田,456(+6),美浦,2019104128,01201,アポロキングダム  ,イエスオアノー  ,サクラバクシンオー  ,-2.453402712840391,13
3,2,4,アルヘンティニータ,牝4,56.0,杉原,西村,436(+10),栗東,2021104455,01135,Constitution  (米)  ,ウェイトゥヴェルサイユ  Way to Versailles(米)  ,Tizway  (米)  ,-0.3581277346057649,6
4,3,5,ペイシャスウィフト,牝4,53.0,▲和田陽,本間,504(-2),美浦,2021102639,01223,ダノンレジェンド  ,ダンツスウィフト  ,ダイワメジャー  ,0.7691184463183166,1
5,3,6,フクチャンヒメ,牝3,55.0,小崎,加藤征,470(-6),美浦,2022105494,01152,ドレフォン  Drefong(米)  ,プランタンビジュー  ,ダイワメジャー  ,-0.6312202959858424,8
6,4,7,オオゾラヒバリ,牝4,56.0,野中,根本,464(0),美浦,2021101793,01158,トーセンラー  ,ゴールドリボン  ,スターキングマン  ,-1.159452046579597,10
7,4,8,アイスリンディ,牝4,56.0,亀田,高柳大,470(+14),栗東,2021103575,01176,カリフォルニアクローム  California Chrome(米)  ,アイスメアー  ,サウスヴィグラス  ,-1.3265159398096336,11
8,5,9,オコジュ,牝5,56.0,嶋田,矢嶋,470(0),美浦,2020101265,01134,ロゴタイプ  ,マロンコート  ,ハービンジャー  Harbinger(英)  ,-3.377978686902687,16
9,5,10,ペレグリン,牝4,56.0,石川,河嶋,434(-2),栗東,2021100906,01150,バンブーエール  ,フラミンゴ  ,マルカシェンク  ,0.6857021329717254,2
10,6,11,グッドロマンス,牝5,53.0,▲森田,前川,460(+4),栗東,2020104664,01222,コパノリッキー  ,テツナゴオ  ,ハーツクライ  ,-2.4960082593741375,14
11,6,12,ハニーローリエ,牝3,53.0,◇今村,小手川,478(+2),美浦,2022101604,01193,ルーラーシップ  ,トーホウハニー  ,ステイゴールド  ,-1.9269549636995644,12
12,7,13,レイアポポ,牝3,55.0,丹内,青木,476(+12),美浦,2022102103,01091,シニスターミニスター  Sinister Minister(米)  ,ワイルドポポ  ,ワイルドラッシュ  Wild Rush(米)  ,-0.6249608599715154,7
13,7,14,アイドル,牝3,55.0,荻野極,上原佑,488(0),美浦,2022105966,01160,ルーラーシップ  ,ツボミ  ,スペシャルウィーク  ,-0.7885806523832659,9
14,8,15,エブライト,牝4,56.0,中井,橋口,476(-12),栗東,2021101443,01141,ヘニーヒューズ  Henny Hughes(米)  ,マートンパーク  ,フレンチデピュティ  French Deputy(米)  ,0.24302692380645044,5
15,8,16,エーリチェ,牝5,56.0,斎藤,千葉,502(+10),美浦,2020103301,01178,リオンディーズ  ,カイゼリン  ,アドマイヤベガ  ,0.5690073804685675,3
