,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アセンブリールーム,牡3,57.0,戸崎圭,中川,458(-2),美浦,2022104811,05386,リアルスティール  ,シャンデリアハウス  ,ヴァーミリアン  ,0.5254736839715867,4
1,2,2,ダノンエンブレム,牡3,57.0,ルメール,宮田,442(-2),美浦,2022104893,05339,エピファネイア  ,ダノングレース  ,ディープインパクト  ,0.12233762466163844,5
2,3,3,ハーバードスクエア,牝3,55.0,内田博,木村,424(+6),美浦,2022104954,00422,キズナ  ,パシオンルージュ  ,ボストンハーバー  Boston Harbor(米)  ,-0.49410379382945463,7
3,3,4,ゴールドシーン,セ5,58.0,津村,林,456(+2),美浦,2020103727,01092,エピファネイア  ,ローガンサファイア  ,ダイワメジャー  ,-0.3146926565376856,6
4,4,5,タイキバルドル,牡5,58.0,佐々木,勢司,474(0),美浦,2020106817,01197,ダイワメジャー  ,タイキキララ  ,キングヘイロー  ,-4.12015195565571,14
5,4,6,シャンクス,牡3,57.0,黛,森一,498(+6),美浦,2022106950,01109,レッドベルジュール  ,リヴィアローズ  ,Galileo  (愛)  ,-1.1392346197221344,10
6,5,7,ルクスフレンジー,牡3,57.0,横山和,松永幹,470(-14),栗東,2022104126,01140,モーリス  ,サトノアイリ  ,ステイゴールド  ,1.036669122019783,1
7,5,8,カイトグート,牝4,56.0,柴田大,和田雄,472(-6),美浦,2021106308,01009,キズナ  ,マリブウィン  Malibu Win(米)  ,Malibu Moon  ,-1.4158644851143543,13
8,6,9,デバッグ,牡3,57.0,岩田康,栗田,498(+14),美浦,2022105069,05203,ダイワメジャー  ,ミスエリカ  ,Blame  ,0.596878340656824,2
9,6,10,エルマーゴ,牡3,57.0,横山武,加藤征,476(+2),美浦,2022105601,01170,サートゥルナーリア  ,ホーリーウーマン  Holly Woman(亜)  ,Tawqeet  ,-0.784327484936568,9
10,7,11,フェイトライン,牡3,57.0,プーシャン,斉藤崇,510(-10),栗東,2022104992,05678,サトノアラジン  ,フェイトカラー  ,サクラバクシンオー  ,-1.2905065043557136,12
11,7,12,ジュンライトニング,牡3,57.0,北村宏,清水久,446(+4),栗東,2022104611,01043,エピファネイア  ,アドマイヤリード  ,ステイゴールド  ,0.5917628895916943,3
12,8,13,ダイチラポール,牡3,54.0,▲遠藤,蛯名利,492(+12),美浦,2022100076,01218,トビーズコーナー  Toby's Corner(米)  ,ラブヴィサージュ  ,ノボジャック  ,-1.2307906358439575,11
13,8,14,ヴィルナタール,牝3,55.0,木幡巧,手塚久,452(-4),美浦,2022105147,01162,レイデオロ  ,ルヴォワール  ,ハーツクライ  ,-0.6763784596636213,8
