,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,プラネタリーアワー,牝2,55.0,戸崎圭,加藤征,448(0),美浦,2023103421,05386,ドレフォン  Drefong(米)  ,シャインサンデー  ,トワイニング  Twining(米)  ,-1.364071285761726,11
1,2,2,マジェステラ,牝2,55.0,木幡巧,千葉,468(0),美浦,2023102390,01162,ディーマジェスティ  ,テルヌーヴ  ,Henrythenavigator  (米)  ,-1.7931023612469403,13
2,3,3,ルルマーレ,牝2,55.0,三浦,伊藤大,474(0),美浦,2023101830,01122,ビッグアーサー  ,アリーハー  Areehaa(愛)  ,Kingman  (英)  ,-0.5212216482118879,5
3,4,4,レピュニット,牡2,56.0,プーシャン,宮田,472(0),美浦,2023105208,05678,モズアスコット  ,ピエモンテ  ,フジキセキ  ,-0.6431767316363628,7
4,4,5,メーレスブリーゼ,牝2,55.0,津村,水野,424(0),美浦,2023106429,01092,ゴールドシップ  ,ヴォイスオブジョイ  ,Magician  (愛)  ,-0.5453478360982321,6
5,5,6,レオアジャイル,牝2,55.0,岩田康,杉浦,478(0),美浦,2023104909,05203,ダノンスマッシュ  ,レオフラッパー  ,ステイゴールド  ,-0.41930685313751515,3
6,5,7,マコトアタキギリ,牝2,55.0,横山和,柄崎,442(0),美浦,2023104032,01140,サンダースノー  Thunder Snow(愛)  ,マコトモンジョワ  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.7601343658991815,8
7,6,8,ブリックアブラック,牡2,56.0,菅原明,高木,442(0),美浦,2023102410,01179,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ブラックオニキス  ,ブラックタイド  ,-1.3324392487266392,10
8,6,9,スペシャルシラー,牡2,56.0,佐々木,岩戸,478(0),美浦,2023101314,01197,サートゥルナーリア  ,スウィートアンドセイヴォリー  Sweet and Savory(米)  ,Storm Cat  (米)  ,-1.434704769009304,12
9,7,10,バオシェテンシ,牝2,55.0,吉田豊,加藤和,446(0),美浦,2023107456,00733,サンダースノー  Thunder Snow(愛)  ,ベルフロレゾン  ,クロフネ  ,-0.982455573538764,9
10,7,11,ジーティージェミル,牝2,52.0,▲遠藤,伊藤伸,436(0),美浦,2023106332,01218,ドリームバレンチノ  ,ナイスドゥ  ,フサイチセブン  ,-0.5136482195062717,4
11,8,12,トモロウィンアスク,牝2,55.0,長岡,蛯名正,396(0),美浦,2023106396,01142,オルフェーヴル  ,カナロアガール  ,ロードカナロア  ,0.7678783888576378,1
12,8,13,トラヴィス,牡2,56.0,原,小笠,448(0),美浦,2023105938,01184,エピファネイア  ,ジュリアー  Giulia(米)  ,Sky Mesa  ,0.3614897406605627,2
