,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マーウォルス,牡3,53.0,▲舟山,茶木,470(+2),栗東,2022102394,01221,アドマイヤマーズ  ,ウェイクミーアップ  ,ロックオブジブラルタル  ,-0.2624105409807825,6
1,2,2,タイセイマンボ,牡5,58.0,石川,高野,566(+16),栗東,2020105133,01150,ホッコータルマエ  ,ロージーサンセット  ,キンシャサノキセキ  ,1.3152712534351045,1
2,2,3,ハッコウイチウ,牡3,56.0,斎藤,杉山晴,490(0),栗東,2022104801,01178,スワーヴリチャード  ,ザクイーン  ,ヴィクトワールピサ  ,-2.1538595962873934,14
3,3,4,バーケンティン,牡4,58.0,富田,平田,494(-2),栗東,2021105868,01168,ロードカナロア  ,リーチング  Reaching(愛)  ,Dansili  ,-0.5676649299312923,7
4,3,5,ブルーゴールド,牡5,58.0,野中,根本,536(0),美浦,2020104951,01158,アイファーソング  ,タカラインディ  ,エンパイアメーカー  Empire Maker(米)  ,-3.136429057376285,15
5,4,6,バヤシーフェイス,牡3,56.0,国分恭,西園翔,538(+6),栗東,2022101059,01124,タワーオブロンドン  ,ケイティバローズ  ,マンハッタンカフェ  ,-1.8247028691827676,12
6,4,7,エリカヴェローナ,牝4,56.0,小沢,吉岡,542(+19),栗東,2021110058,01185,Quality Road  ,Cover Song  ,Fastnet Rock  (豪)  ,-1.9728222110297133,13
7,5,8,ガラスノブルース,牡4,58.0,杉原,田村,446(-10),美浦,2021104276,01135,デクラレーションオブウォー  ,スティルウォーター  ,キングカメハメハ  ,-0.7531835404369139,9
8,5,9,タキノボリ,牡3,56.0,菊沢,勢司,462(+4),美浦,2022100320,01161,ルヴァンスレーヴ  ,アグネスアーニャ  ,アグネスデジタル  ,-1.1692652539783426,10
9,6,10,ライクファーザー,牡4,55.0,▲石田,武藤,544(-2),美浦,2021102359,01203,ホッコータルマエ  ,ローゼンハイン  ,エンパイアメーカー  Empire Maker(米)  ,-1.764030315993679,11
10,6,11,ロードヴォイジャー,牡3,56.0,丹内,坂口,502(0),栗東,2022101821,01091,サトノアラジン  ,ラクテウスオルビス  ,ホワイトマズル  White Muzzle(英)  ,-0.001449844954925547,4
11,7,12,レイワサンサン,セ4,58.0,亀田,高柳大,486(-4),栗東,2021102406,01176,スワーヴリチャード  ,カロンセギュール  ,Forest Camp  ,0.07272023073827015,3
12,7,13,アイファーファイト,牡6,58.0,的場,的場,438(-4),美浦,2019101233,01108,バトルプラン  Battle Plan(米)  ,エアリーチューン  ,ステイゴールド  ,-0.07134138417431522,5
13,8,14,ゼンエスポワール,牡3,56.0,角田和,飯田,518(+2),栗東,2022110135,01186,Practical Joke  (米)  ,Elite Mom  ,Scat Daddy  (米)  ,-0.7340029683227459,8
14,8,15,ウィテカービート,牡3,56.0,丸山,昆,510(+2),栗東,2022105936,01127,サトノアラジン  ,シルショコラティエ  ,カコイーシーズ  Cacoethes(米)  ,0.29796849729775743,2
