,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マッシブショット,牡2,56.0,丸田,武藤,--,美浦,2023101845,01117,ヴァンゴッホ  ,チャプレット  ,ゼンノロブロイ  ,-0.434274654675015,3
1,1,2,セイウンシシマイ,牡2,56.0,佐々木,杉浦,468(+8),美浦,2023104697,01197,インディチャンプ  ,セイウンアカマイ  ,アニマルキングダム  Animal Kingdom(米)  ,-2.8077298540506637,12
2,2,3,オテモヤン,牝2,52.0,▲遠藤,本間,460(-2),美浦,2023109104,01218,ロードバリオス  ,ドリーボンズレガシー  Dreabons Legacy(米)  ,Proud Citizen  ,-0.22797851587618867,2
3,2,4,ラインジーク,牡2,56.0,内田博,水野,452(+6),美浦,2023101323,00422,シニスターミニスター  Sinister Minister(米)  ,モリトシラギク  ,クロフネ  ,-1.6107429760624021,6
4,3,5,ニャンキニーズ,牡2,56.0,木幡巧,勢司,440(+6),美浦,2023102002,01162,エピカリス  ,ジュウニンノナカマ  ,キングズベスト  King's Best(米)  ,-3.2283383490227266,15
5,3,6,マリンディーゼル,牡2,56.0,岩部,南田,518(+4),美浦,2023102158,00726,マクフィ  Makfi(英)  ,ゲッカビジン  ,ヨハネスブルグ  Johannesburg(米)  ,-3.109880408202732,14
6,4,7,クアラトレンガヌ,牡2,56.0,原,小笠,440(0),美浦,2023101869,01184,ジョーカプチーノ  ,プエルトプリンセサ  ,キンシャサノキセキ  ,0.6114621153334754,1
7,4,8,プルメリアリノ,牝2,55.0,プーシャン,小栗,430(-4),栗東,2023102213,05678,ミスチヴィアスアレックス  Mischevious Alex(米)  ,プルメリアミコ  ,ケイムホーム  Came Home(米)  ,-2.3924257093065115,11
8,5,9,アルコア,牡2,56.0,横山武,伊藤圭,470(0),美浦,2023104565,01170,モーニン  ,キアーロ  ,ゴールドアリュール  ,-2.0278651359988715,8
9,5,10,チュウワメロディー,牡2,56.0,三浦,小崎,462(0),栗東,2023106766,01122,ミスターメロディ  ,チュウワプリンセス  ,スペシャルウィーク  ,-1.1603155089947232,5
10,6,11,シュピラー,牡2,56.0,菅原明,高木,454(-10),美浦,2023106141,01179,サンダースノー  Thunder Snow(愛)  ,アロンザモナ  ,ストリートセンス  Street Sense(米)  ,-2.172836739515299,10
11,6,12,マインセーラ,牝2,55.0,柴田大,的場,446(0),美浦,2023102305,01009,アポロケンタッキー  ,カンタベリーセーラ  ,スクリーンヒーロー  ,-1.8455531550205844,7
12,7,13,ローズライズ,牝2,51.0,★谷原,伊藤圭,448(0),美浦,2023102570,01219,マジェスティックウォリアー  Majestic Warrior(米)  ,カレイドスコープ  ,エスポワールシチー  ,-2.128209402517062,9
13,7,14,マジンタクシー,牝2,55.0,長岡,深山,486(+2),美浦,2023100949,01142,マテラスカイ  ,ネオヴァシュラン  ,エンパイアメーカー  Empire Maker(米)  ,-0.6815139691350126,4
14,8,15,ビップムーラン,牝2,55.0,戸崎圭,田島,460(0),美浦,2023100095,05386,アルアイン  ,ココナッツパルム  ,フレンチデピュティ  French Deputy(米)  ,-4.309986899988657,16
15,8,16,ブールドネージュ,牝2,55.0,黛,大和田,454(+6),美浦,2023106591,01109,ヴァンゴッホ  ,スノークリスマス  ,ブラックタイド  ,-2.868435700769207,13
