,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジェネチェン,牝2,55.0,丹内,角田,448(+10),栗東,2023104945,01091,サトノダイヤモンド  ,ケイティーズミスト  ,Posse  ,-1.442807853131153,3
1,2,2,アーティラリー,牝2,55.0,菊沢,松山,488(-2),美浦,2023105452,01161,ホッコータルマエ  ,グリズリダンス  ,ゴールドアリュール  ,-2.930977845669257,9
2,3,3,サクライズ,牝2,55.0,木幡育,松永康,454(+6),美浦,2023100374,01167,イスラボニータ  ,ナイトオブドバイ  ,Lord of England  ,-0.31099005621664433,1
3,3,4,ルージュアリスタ,牝2,55.0,丸山,宮田,496(-2),美浦,2023103427,01127,コントレイル  ,シャーラレイ  Sharla Rae(米)  ,Afleet Alex  ,-1.9728921256784875,6
4,4,5,タマモヒロイン,牝2,55.0,小沢,緒方,446(+8),栗東,2023104231,01185,ミスチヴィアスアレックス  Mischevious Alex(米)  ,タマモメルヘン  ,シニスターミニスター  Sinister Minister(米)  ,-1.905785763931477,5
5,4,6,ナムラステラ,牝2,52.0,▲森田,荒川,454(0),栗東,2023106239,01222,ダノンプレミアム  ,ナムラテス  ,ダイワメジャー  ,-3.6747800211368227,13
6,5,7,テセラグラディウス,牝2,55.0,斎藤,高橋一,448(-4),栗東,2023104102,01178,ニューイヤーズデイ  ,シャワーブーケ  ,ゴールドアリュール  ,-4.094376941318111,14
7,5,8,オトシダマ,牝2,55.0,伊藤,金成,482(+10),美浦,2023102283,01119,ニューイヤーズデイ  ,クリムゾンルージュ  ,エンドスウィープ  End Sweep(米)  ,-2.481630228045121,8
8,6,9,ブリスフルイヤー,牝2,52.0,▲石田,新開,462(-2),美浦,2023103570,01203,ニューイヤーズデイ  ,メイクハッピー  ,Square Eddie  ,-2.3872817542857807,7
9,6,10,ファインブルー,牝2,52.0,▲川端,藤野,432(-2),栗東,2023104469,01195,ミッキーグローリー  ,ファミリーソング  ,グラスワンダー  ,-3.459808427075259,11
10,7,11,イヌボウノユウヒ,牝2,52.0,▲土田,鹿戸,456(+4),美浦,2023103099,01198,アドマイヤマーズ  ,ユキノクイーン  ,タイキシャトル  ,-3.5149599159283142,12
11,7,12,ブエノスオプティマ,牝2,53.0,◇永島,高橋忠,460(+2),栗東,2023103991,01187,オルフェーヴル  ,グラントリノ  ,グランデラ  Grandera(愛)  ,-1.4589720935889572,4
12,8,13,ツァレヴナ,牝2,55.0,富田,野中,446(-4),栗東,2023105677,01168,フィレンツェファイア  ,ミティル  ,Verrazano  ,-1.2067044367215456,2
13,8,14,キタノマテンロウ,牝2,55.0,野中,萱野,454(-6),美浦,2023105620,01158,ダノンスマッシュ  ,イノセントデイズ  ,ダイワメジャー  ,-3.2608362122541963,10
