,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,クレアノア,牝3,55.0,戸崎圭,久保田,406(-12),美浦,2023107319,5386,アドマイヤマーズ,リリレフア,ロードカナロア,0.9292532642102304,3,0.0198413382083609,10,,10,49.6,45.7,47.3,11
1,1,2,ターンザテーブルス,牝3,55.0,津村,西田,420(+4),美浦,2023103820,1092,ポエティックフレア,リバースシンキング,ディープブリランテ,0.4136416974384904,5,-0.0235025798803684,2,,11,55.8,45.5,50.3,4
2,2,3,サザンテイオー,牡3,55.0,△長浜,根本,454(+10),美浦,2023102439,1214,シルバーステート,ロンス,スウェプトオーヴァーボード,-0.6917355109557135,15,-0.1164240391055005,4,,3,54.2,55.1,49.0,7
3,2,4,レヴェランジェ,牝3,55.0,横山武,鈴木慎,452(-2),美浦,2023103694,1170,サングレーザー,スキャットレディビーダンシング,Scat Daddy,0.9741444270822994,2,0.0236150295136535,5,,6,53.8,48.7,49.9,5
4,3,5,ハクシンスマイル,牝3,55.0,柴田大,和田雄,480(+22),美浦,2023104128,1009,ヘンリーバローズ,スマイルリリー,スターリングローズ,-0.1462955095682579,11,-0.0705726496759062,15,,14,35.9,43.3,40.6,15
5,3,6,レッドアヴィオン,牡3,57.0,岩田康,手塚久,454(0),美浦,2023107333,5203,エピファネイア,レッドアヴァンセ,ディープインパクト,-0.6073067788176438,13,-0.1093266962878445,1,,1,76.7,83.3,83.1,1
6,4,7,テンユウ,牡3,57.0,横山和,奥村武,494(+14),美浦,2023103178,1140,サートゥルナーリア,レーヌミノル,ダイワメジャー,-0.7695069340328825,16,-0.1229617477387769,7,,4,53.0,51.5,48.0,10
7,4,8,レアリゼソンレーヴ,牡3,57.0,佐々木,萩原,482(+10),美浦,2023104401,1197,コントレイル,ドリームジョブ,Dubawi,0.3527270555971592,6,-0.0286232548545661,13,,15,40.9,43.2,44.1,13
8,5,9,パンジー,牝3,52.0,▲遠藤,深山,454(+10),美浦,2023106589,1218,ウインブライト,カレン,ディープブリランテ,0.2969600936863661,7,-0.033311199782281,8,,9,52.9,46.2,48.6,9
9,5,10,コスモペンタス,牝3,55.0,原,西田,414(+4),美浦,2023106482,1184,ベンバトル,モエレカトリーナ,ゴールドヘイロー,0.0184742760581325,10,-0.0567215870699942,9,,7,50.6,48.5,48.9,8
10,6,11,ケイツースクード,牡3,54.0,▲上里,萱野,424(-2),美浦,2023104018,1217,ダノンスマッシュ,ロードライト,ヴィクトワールピサ,0.2945736853700459,8,-0.0335118087159333,16,,13,34.9,43.6,39.8,16
11,6,12,アイアンパイク,牝3,55.0,横山典,村田,450(-8),美浦,2023102633,660,ヘンリーバローズ,チアズスワロー,フレンチデピュティ,-0.3320443993336617,12,-0.0861872812744023,11,,12,48.3,44.5,46.5,12
12,7,13,ジュラトリー,牝3,55.0,キング,池上,462(-8),美浦,2023103437,5643,コントレイル,ジュマイエル,Lope de Vega,-0.6176885264383352,14,-0.1101994184055939,6,,2,53.7,59.1,53.8,3
13,7,14,ジュナベーラ,牝3,55.0,ルメール,木村,428(+6),美浦,2023106913,5339,スワーヴリチャード,エクセランフィーユ,Frankel,0.0724236320635495,9,-0.052186435769415,3,,8,54.8,47.8,58.3,2
14,8,15,トーケンジンロック,セ3,57.0,松岡,根本,484(-6),美浦,2023100737,1085,サトノクラウン,ソートアフター,ディープインパクト,1.0491371133074066,1,0.0299191488516779,12,,5,47.1,51.2,49.9,6
15,8,16,トゥントゥントゥン,牡3,57.0,武藤,手塚久,416(+12),美浦,2023104606,1169,ダノンバラード,エアビオンディ,ロードカナロア,0.5313079886773787,4,-0.013611184074035,14,,16,37.9,42.8,41.8,14
