,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ワルトシュタイン,牡3,57.0,北村友,佐藤悠,474(0),栗東,2023103240,1102,マジェスティックウォリアー,スノードリーム,スウェプトオーヴァーボード,-1.6605422507024958,9,-0.0676527289763568,3,,1,49.7,78.4,73.3,1
1,2,2,レッドフレーザー,牡3,57.0,坂井,矢作,518(+20),栗東,2023105340,1163,ドレフォン,ラーゴブルー,ハーツクライ,0.7572743647313426,3,0.0266900685458888,1,,3,75.0,47.2,58.4,2
2,3,3,ノリチャンボウルズ,牝3,55.0,菱田,西園翔,476(-4),栗東,2023106110,1144,バゴ,ボウルズ,エイシンフラッシュ,-0.0145352127103123,5,-0.0034258113043464,9,,9,44.5,46.4,43.7,6
3,4,4,トランスマリーン,牡3,57.0,吉村,平田,488(0),栗東,2023107156,1216,ロードカナロア,パシフィックギャル,ゼンノロブロイ,-1.4340288453636676,8,-0.0588142140122593,4,,6,47.8,46.8,49.6,4
4,5,5,ショーンバローズ,牡3,57.0,田口,松下,462(-4),栗東,2023105467,1208,サンダースノー,チェリーミルズ,Invincible Spirit,0.7678213300810037,2,0.0271016093592431,8,,5,44.5,46.9,43.7,5
5,6,6,カセノコンコルド,牡3,57.0,国分優,中尾,466(+2),栗東,2023100541,1125,リアルスティール,フィエラメンテ,タニノギムレット,0.8812058313491888,1,0.031525853521113,6,,10,44.7,46.3,43.6,8
6,7,7,シエルブリエ,牡3,57.0,高杉,浜田,512(0),栗東,2023102187,1213,アルアイン,アンジェルブ,Tiznow,-0.0145352127103123,5,-0.0034258113043464,5,,8,44.9,46.4,43.6,10
7,7,8,タイセイルビー,牝3,55.0,三浦,千葉,452(-6),美浦,2023104679,1122,サトノダイヤモンド,ハーランズワンダー,Awesome Again,0.5517069423874733,4,0.0186688623139688,7,,4,44.6,47.1,43.6,9
8,8,9,キリオス,牡3,57.0,松山,庄野,508(-2),栗東,2023103884,1126,ロードカナロア,アイヴィベル,Archarcharch,-0.8100223321506308,7,-0.0344655848594827,2,,2,59.7,48.0,56.8,3
9,8,10,アフリカンブラック,牡3,54.0,▲川端,中村,486(+6),栗東,2023100329,1195,クリソベリル,ミコブラック,パイロ,-1.975996231844108,10,-0.0799616902434996,10,,7,44.4,46.5,43.7,7
