,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,リーティアコナル,牡4,57.0,小崎,高橋一,480(-2),栗東,2022110040,1152,Kingman,ファハンムーラ,English Channel,1.5080251187961935,2,0.2927850146147358,3,,4,51.7,49.6,51.0,3
1,2,2,デリシュー,牡5,58.0,石田,新開,466(-2),美浦,2021103037,1203,ワールドエース,ジョリーザスターズ,Sea The Stars Sea the Stars,0.1400783142976009,7,-0.2286816831965026,6,,8,51.0,46.3,46.7,7
2,3,3,イゾレエオリア,牝6,56.0,小沢,伊藤大,464(+2),美浦,2020102785,1185,ハービンジャー,エオリアンハープ,キングカメハメハ,-0.6218445147699322,9,-0.5191296599410924,11,,10,42.3,46.0,44.7,10
3,4,4,オーシンエス,牡4,57.0,松若,宮,494(+20),栗東,2022101608,1154,デクラレーションオブウォー,アナザーワールド,ディープインパクト,-0.8023588499277776,10,-0.5879424339121212,4,,7,51.6,47.3,48.9,6
4,4,5,ウインイルネージュ,牝4,55.0,嶋田,和田郎,420(-6),美浦,2022106221,1134,ゴールドシップ,ウインペイザージュ,ダノンシャンティ,0.7650880353486156,5,0.0095744787131406,13,,11,40.1,43.6,42.3,13
5,5,6,ゴールドジェスター,セ4,57.0,西塚,中川,446(+6),美浦,2022106846,1200,シルバーステート,ゴールドシスター,スクリーンヒーロー,1.105458629153928,4,0.1393250867046293,12,,13,40.6,43.4,42.3,12
6,5,7,ウインリベラシオン,牡4,57.0,長岡,緒方,496(+8),栗東,2022106224,1142,ブリックスアンドモルタル,ウインリバティ,ダンスインザダーク,0.01709816391122,8,-0.2755621998272803,9,,12,46.3,43.4,44.2,11
7,6,8,マイバラード,牡6,58.0,菊沢,松永康,486(+4),美浦,2020100621,1161,ダノンバラード,マイネアロマ,ロージズインメイ,-1.020176567349958,11,-0.6709754038020279,2,,1,53.4,81.7,80.4,1
8,6,9,サンライズバブル,牡4,57.0,斎藤,前川,520(-2),栗東,2022102604,1178,ゴールドシップ,フォロミーバゴ,バゴ,1.7726676400589556,1,0.3936677837469143,7,,3,49.9,52.1,49.2,5
9,7,10,デルシエロ,牡5,58.0,鮫島駿,清水久,426(+10),栗東,2021103520,1157,レイデオロ,ネオヴィクトリア,ディープインパクト,-3.50571731911366,13,-1.6184733063776788,5,,9,51.1,46.3,46.4,8
10,7,11,マイネルモメンタム,牡5,58.0,横山琉,相沢,502(+26),美浦,2021106811,1192,ゴールドシップ,マイネアルデュール,アドマイヤコジーン,0.4262585112961156,6,-0.1195886674322784,10,,6,43.9,48.7,46.0,9
11,8,12,シンドリームシン,牡5,58.0,藤岡佑,武幸,504(+2),栗東,2021105382,1093,キズナ,アルビアーノ,Harlan's Holiday,-1.3311584876686655,12,-0.7895229339649678,8,,5,48.5,48.8,50.7,4
12,8,13,サミダレナイツ,牡4,57.0,丹内,谷,490(-2),栗東,2022101605,1091,トーホウジャッカル,トーホウビスカヤ,ストリートセンス,1.2300586589528506,3,0.1868231077334821,1,,2,79.7,52.9,57.3,2
