,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,スカルラッティ,牝3,55.0,幸,長谷川,496(0),栗東,2023105966,732,キズナ,スプリンググローリー,Manipulator,-2.9485619995215044,16,-0.1179110428583141,14,,6,42.6,49.3,41.7,14
1,1,2,サイモンゴージャス,牡3,57.0,秋山稔,高橋一,510(0),栗東,2023102930,1181,ミスターメロディ,ピッパ,ハーツクライ,-0.5425516904360543,9,-0.0240289254233015,13,,11,43.2,46.1,41.1,15
2,2,3,クリュギスト,牡3,57.0,松山,松下,508(0),栗東,2023104939,1126,ホッコータルマエ,アグネスダリム,ゴールドアリュール,-2.291544212051125,14,-0.0922743193383586,1,,5,79.9,49.4,59.0,2
3,2,4,ワンダーゾルダート,牡3,54.0,▲川端,羽月,432(0),栗東,2023101714,1195,ゴールドドリーム,クインズモモナ,エイシンフラッシュ,-0.146912723852655,7,-0.0085911595158194,12,,7,43.6,48.8,43.6,11
4,3,5,サンライズビクター,牡3,57.0,国分優,茶木,524(0),栗東,2023106558,1125,サンライズソア,フォローガーネット,サンライズペガサス,-0.0145352127103123,5,-0.0034258113043464,10,,3,46.5,50.1,44.9,10
5,3,6,アチーヴァー,牡3,57.0,吉村,石坂,458(0),栗東,2023103750,1216,ニューイヤーズデイ,アドラータ,オルフェーヴル,0.5517069423874733,2,0.0186688623139688,3,,12,58.1,45.7,57.9,3
6,4,7,エイシンキタールン,牝3,55.0,団野,野中,522(0),栗東,2023100417,1180,オルフェーヴル,エイシンムジカ,キングカメハメハ,1.2283742025733762,1,0.0450723049531437,5,,16,50.8,43.2,51.4,6
7,4,8,ビズロード,セ3,57.0,菱田,小崎,462(0),栗東,2023100235,1144,トランセンド,ディーブラッド,ディープインパクト,-0.5425516904360543,9,-0.0240289254233015,9,,14,46.6,43.7,46.3,9
8,5,9,アキノビューティー,牝3,55.0,鮫島良,河嶋,422(0),栗東,2023100233,1099,ゴールドドリーム,ジョーゲルダ,オペラハウス,0.5517069423874733,2,0.0186688623139688,7,,15,48.5,43.7,49.5,7
9,5,10,ルージュマシェリ,牝3,55.0,酒井,四位,448(0),栗東,2023105613,1034,クリソベリル,レッドアトゥ,カジノドライヴ,-0.0145352127103123,5,-0.0034258113043464,11,,4,43.6,49.4,42.0,13
10,6,11,クレセントゼファー,牡3,57.0,池添,高橋一,486(0),栗東,2023104111,1032,ベストウォーリア,ルナツー,エンパイアメーカー,-0.5425516904360543,9,-0.0240289254233015,6,,2,49.8,58.3,78.5,1
11,6,12,アレンスター,牡3,57.0,三浦,庄野,494(0),栗東,2023106175,1122,リオンディーズ,フェイバリットキャンディ,Candy Ride,-0.6333273228086485,12,-0.0275709753249417,15,,8,42.3,48.2,42.9,12
12,7,13,マルカアルバ,牡3,57.0,田口,小栗,538(0),栗東,2023103562,1208,イスラボニータ,マルカソレイユ,ダイワメジャー,-0.5425516904360543,9,-0.0240289254233015,2,,10,59.4,46.5,56.4,5
13,7,14,テイエムスターラン,牡3,57.0,高倉,小椋,524(0),栗東,2023102582,1130,シニスターミニスター,ストロングハート,サウスヴィグラス,-2.291544212051125,14,-0.0922743193383586,4,,1,57.8,85.0,56.6,4
14,8,15,メイショウユウゲン,牡3,57.0,藤懸,安達,420(0),栗東,2023101282,1138,ダノンバラード,メイショウユウスゲ,マジェスティックウォリアー,0.0372823253214248,4,-0.0014038996889561,8,,13,48.4,45.0,48.7,8
15,8,16,キタノハイテイル,牡3,57.0,加藤,羽月,454(0),栗東,2023101233,1156,ルヴァンスレーヴ,フルーツタルト,ディープインパクト,-0.9237004769026708,13,-0.0389012869406854,16,,9,39.0,47.8,39.6,16
