,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ミスティマウンテン,牡4,58.0,荻野極,池上,,美浦,2022101684,01160,サンダースノー,ブルーミスト,スクリーンヒーロー,-1.6563541148457075,10
1,2,2,サンダーユニバンス,牡5,58.0,岩田康,戸田,,美浦,2021105839,05203,ドレフォン,ラテラス,Harlan's Holiday,-2.917947102375234,13
2,3,3,ソナタン,牡4,58.0,田辺,和田勇,,美浦,2022105241,01075,レッドファルクス,ヴァイオリンソナタ,ディープインパクト,0.20472187855447116,1
3,3,4,ヘインズポイント,牡5,58.0,ルメール,高木,,美浦,2021105734,05339,モーリス,フロールデセレッソ,スウェプトオーヴァーボード,-1.079991028546555,9
4,4,5,ラッキーヤース,牡5,58.0,津村,鈴木伸,,美浦,2021101081,01092,シュヴァルグラン,マザックヤース,キンシャサノキセキ,-0.7742697922796163,6
5,4,6,ドリーミングアップ,牡5,58.0,菅原明,高橋文,,美浦,2021103303,01179,エピファネイア,ジュデッカ,ディープインパクト,-0.44235966442420005,4
6,5,7,エコロヴァイス,牡4,58.0,キング,堀,,美浦,2022110128,05643,Unified,Second Fiddle,Paynter,-3.1707499761382945,14
7,5,8,サムワンライクユー,牡6,58.0,江田照,佐藤吉,,美浦,2020106974,00689,グレーターロンドン,デスティニーラブ,アグネスデジタル,-0.5699672056088617,5
8,6,9,チュラビックタイム,牡4,58.0,佐々木,斎藤誠,,美浦,2022102097,01197,ビッグアーサー,ベリーベリータイム,ブライアンズタイム,-0.9271158560399869,7
9,6,10,マリンバンカー,牡5,55.0,▲上里,南田,,美浦,2021103129,01217,エスケンデレヤ,ゲッカビジン,ヨハネスブルグ,-0.19340058050048103,3
10,7,11,レッドベルダンス,牡4,56.0,△長浜,手塚久,,美浦,2022104897,01214,レイデオロ,ダンシングラグズ,Union Rags,-1.0015653613938957,8
11,7,12,ブレットフライ,牡7,58.0,原田和,萱野,,美浦,2019104005,01143,フリオーソ,タイキラナキラ,フジキセキ,-2.3375479248791775,12
12,8,13,ルヴァレドクール,セ4,58.0,横山和,田村,,美浦,2022100994,01140,ルヴァンスレーヴ,アルマユディト,ヨハネスブルグ,-0.07670666647468957,2
13,8,14,ケアンズ,牡4,58.0,武藤,土田,,美浦,2022106790,01169,ダノンバラード,ハートリーフ,Australia,-1.9274060941247817,11
