,式別,馬番,配当,人気
0,単勝,13,1120,5
1,複勝,13,270,5
2,複勝,14,160,2
3,複勝,2,190,3
4,枠連,7-8,880,4
5,馬連,13-14,1980,8
6,ワイド,13-14,610,7
7,ワイド,2-13,840,10
8,ワイド,2-14,510,5
9,馬単,13→14,5000,19
10,3連複,2-13-14,3430,11
11,3連単,13→14→2,24640,77
