,式別,馬番,配当,人気
0,単勝,5,730,3
1,複勝,5,320,4
2,複勝,6,1430,9
3,複勝,11,340,5
4,枠連,5-6,9790,17
5,馬連,5-6,29110,38
6,ワイド,5-6,7060,39
7,ワイド,5-11,1230,16
8,ワイド,6-11,5470,34
9,馬単,5→6,48480,65
10,3連複,5-6-11,53460,86
11,3連単,5→6→11,294010,422
