,式別,馬番,配当,人気
0,単勝,6,130,1
1,複勝,6,110,2
2,複勝,2,210,3
3,複勝,8,580,7
4,枠連,2-5,780,3
5,馬連,2-6,760,2
6,ワイド,2-6,360,2
7,ワイド,6-8,910,9
8,ワイド,2-8,2300,21
9,馬単,6→2,810,2
10,3連複,2-6-8,4870,14
11,3連単,6→2→8,10160,23
