,式別,馬番,配当,人気
0,単勝,2,400,1
1,複勝,2,160,1
2,複勝,4,180,3
3,複勝,17,270,5
4,枠連,1-2,1090,3
5,馬連,2-4,1100,3
6,ワイド,2-4,560,3
7,ワイド,2-17,1070,12
8,ワイド,4-17,940,6
9,馬単,2→4,2290,5
10,3連複,2-4-17,3920,7
11,3連単,2→4→17,15150,19
