,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アンビアンス,牝4,56.0,吉村,清水久,460(+10),54.2,10,栗東,2022106634,1216,キズナ,クリアリーコンフューズド,Successful Appeal,-0.9319738989486442,10,-0.2825868109230664,7,-0.1253194320051193,9,-1.303469088974576,7,0.0548036030104389,0.0146124113010795
1,2,2,エテルノレガーメ,牡4,58.0,岩田望,野中,530(-4),5.7,4,栗東,2022107185,1174,キズナ,マゲバ,Wootton Bassett,0.0492890131910658,5,-0.318063599776577,9,0.0018698387132614,3,-1.4191530979949172,8,0.0488166738198876,0.1389460864067562
2,3,3,メイショウショカツ,牡3,55.0,幸,石橋,442(+2),4.5,1,栗東,2023101207,732,リオンディーズ,マルニ,スクリーンヒーロー,1.0476773676356144,3,-0.2557278689448984,6,-0.0373831603482771,4,-0.4230863432931179,4,0.1321765707397939,0.1759983761152246
3,4,4,サラコスティ,牡4,58.0,松山,池添,480(0),5.2,3,栗東,2022104793,1126,エピファネイア,サロニカ,ディープインパクト,1.1223895043106054,2,-0.3782501500478745,10,0.0268617270624162,2,-0.2020105268683351,1,0.1648794337506785,0.1523062870227905
4,5,5,リガーレ,牡4,58.0,鮫島駿,池江,520(-6),10.9,5,栗東,2022104556,1157,キズナ,シスタリーラヴ,Bellamy Road,-0.5497784095674253,7,-0.5673131541387713,11,0.0328135916261817,1,-1.5494862896730046,10,0.0428514181191955,0.0726598800475697
5,6,6,グラスベルグ,牝3,53.0,亀田,斉藤崇,412(-10),52.2,9,栗東,2023107007,1176,アドマイヤマーズ,ゴールドエッセンス,キングカメハメハ,-1.037028455672448,11,0.0090974574124274,3,-0.1031662570397297,8,-1.5797627663513056,11,0.0415734716355786,0.0151722738030366
6,6,7,キッコベッロ,牡3,55.0,川田,友道,498(0),2.9,2,栗東,2023104996,1088,Study of Man,アマダブラム,Scat Daddy,1.9953472440568485,1,-0.3096401194706895,8,-0.0953861951314175,7,-0.3008037764376715,2,0.1493692237818445,0.2731009284546589
7,7,8,アルペングロー,牡3,55.0,北村友,上村,486(-12),20.9,8,栗東,2023106817,1102,オルフェーヴル,レオパルディナ,スニッツェル,-0.8165203986233937,9,-0.2544867956189005,5,-0.1486601116020465,11,-1.4906985309321263,9,0.045446076815219,0.0378943872018426
8,7,9,アスクメークシェア,牡6,56.0,◇古川奈,前川,500(0),64.2,11,栗東,2020101029,1190,ロードカナロア,ディープインアスク,ディープインパクト,-0.8120821194600009,8,0.4288936166615509,1,-0.064531242280955,6,-1.036976474924476,6,0.0715394148322026,0.0123363347744316
9,8,10,エイシンビーコン,牡3,55.0,Ｍデムーロ,吉村,462(0),13.3,6,栗東,2023105513,5212,エイシンヒカリ,エイシンピカソ,Drosselmeyer,0.171358765856371,4,0.012641225633965,2,-0.133382299750664,10,-0.3448221003791778,3,0.1429368506322263,0.0595483227457526
10,8,11,エイシンウィスパー,牝3,53.0,松若,今野,484(-4),16.7,7,栗東,2023105484,1154,ルーラーシップ,エイシンカラット,Tale of Ekati,-0.2386786127785915,6,-0.124184225177783,4,-0.0539627272411543,5,-0.6474978831146467,5,0.1056072628629342,0.0474247121268569
