,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ダンシングドール,牝3,54.0,松若,牧田,468(+4),9.6,3,栗東,2023106127,1154,ヴァンセンヌ,カラオケスナック,スタチューオブリバティ,0.1324431518441606,3,-0.5382878331299523,13,-0.1824195505109625,7,-0.1400875020350721,8,0.0671542864160396,0.0813633167978765
1,2,2,イーブンベター,牝4,56.0,国分恭,牧浦,444(+10),24.4,7,栗東,2022106540,1124,リアルスティール,サムシングジャスト,ヴィクトワールピサ,-0.3451545000924219,8,-0.2149867095591882,8,-0.5017207310203129,12,-0.2239789511708997,11,0.0617504526128666,0.032011796772935
2,2,3,タイニーワンダー,牝3,53.0,☆田山,四位,420(-2),1.7,1,栗東,2023105027,1220,ドレフォン,ミッキーグッドネス,ディープインパクト,3.486365774269705,1,-0.4092196155424987,11,-0.4076384568909129,11,-0.048804188535238,2,0.0735728497108419,0.4594634360350674
3,3,4,シャンデヴィーニュ,牝3,51.0,▲和田陽,柴田,450(+4),47.3,13,栗東,2023107384,1223,ミスターメロディ,シュペトレーゼ,ディープインパクト,-0.4668635490053034,13,-0.3872833526296373,10,-0.3239525877099974,9,-0.1992718332448509,10,0.0632951320386664,0.0165134850160595
4,3,5,ワイズギャング,牝3,54.0,古川吉,河嶋,462(+8),22.2,6,栗東,2023102208,1015,ミスチヴィアスアレックス,レディギャング,クロフネ,-0.3618688299436674,9,0.3768188062038466,1,0.3267293032033694,1,-0.3099789869681987,15,0.0566618570644582,0.0351841369936763
5,4,6,ニーナバイリッカ,牝4,54.0,◇永島,松下,430(0),61.9,15,栗東,2022105533,1187,ブリックスアンドモルタル,メジャーフォルム,ダイワメジャー,-0.5536038422826621,15,-0.6908463903853052,15,-0.2270448093511167,8,-0.2997308707397123,13,0.0572455199758504,0.0126185434775382
6,4,7,ハッピーラブソング,牝3,54.0,菱田,牧浦,456(-4),31.8,11,栗東,2023100566,1144,バンドワゴン,ハッピーアモーレ,ハーツクライ,-0.2313708677437705,6,0.2834816309510941,2,-0.5435191290909104,13,0.0626192062156812,1,0.0822447421711051,0.0245625107314344
7,5,8,ジョアン,牝3,54.0,吉村,中村,462(+8),14.3,4,栗東,2023107211,1216,アルバート,プリームス,フジキセキ,-0.0809455195550946,5,0.1855338023714044,3,0.1747714863285007,3,-0.1067380399557323,6,0.0694316084127804,0.0546215273608122
8,5,9,レイム,牝5,56.0,酒井,高橋康,452(+4),55.0,12,栗東,2021106942,1034,トランセンド,ミコノキセキ,キンシャサノキセキ,-0.4428563866634045,11,-0.5094425241349224,12,-1.3827943279848898,15,-0.1223014688529655,7,0.0683593799307713,0.0142015971138111
9,6,10,ルクスコスモス,牝4,56.0,岩田望,高橋一,462(+8),6.9,2,栗東,2022101126,1174,モズアスコット,サトノルミナス,ディープインパクト,0.408452522587036,2,-0.297890502578761,9,-0.1262918140417473,6,-0.1429812780334552,9,0.0669602378557659,0.1132011364144369
10,6,11,ベルメサイア,牝5,56.0,鮫島駿,西村,512(-2),41.2,9,栗東,2021103776,1157,ホッコータルマエ,ティープラズマ,エンパイアメーカー,-0.4671174915552378,14,-0.0394689984090788,6,-0.3693133342373051,10,-0.239144138615409,12,0.0608210604394271,0.0189584427490197
11,7,12,フェミナンジェンヌ,牝3,50.0,★河原田,高橋一,460(+8),73.7,14,栗東,2023105023,1204,アルアイン,マクトゥーブ,First Samurai,-0.4509889409474106,12,-0.6022135080666123,14,-0.9107862392229462,14,-0.0839723918590701,5,0.0710303936171283,0.0105982068013516
12,7,13,ブルームザスマイル,牝3,52.0,◇今村,鈴木孝,426(-5),23.2,10,栗東,2023104247,1193,サンダースノー,スクウェアセイル,トゥザワールド,-0.2440133647916527,7,0.1033657603282608,5,0.1629757815079678,4,-0.0747255924659692,4,0.0716902434657037,0.0336675793646385
13,8,14,ペンテリコン,牝4,56.0,浜中,武幸,494(+10),24.4,8,栗東,2022104644,1115,シルバーステート,イルーシヴハピネス,Frankel,-0.3860159594058267,10,-0.0815679292548288,7,-0.091549690483307,5,-0.3028754362542116,14,0.0570657904216553,0.032011796772935
14,8,15,グディンナ,牝5,56.0,松山,牧田,430(+10),12.8,5,栗東,2021102162,1126,ラブリーデイ,アンドリエッテ,ディープインパクト,0.0035378032855524,4,0.1841863827420109,4,0.2764599751495119,2,-0.0605126819573139,3,0.0727164458669391,0.0610224875984073
