,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,エルサトアナ,牝3,54.0,☆松本,本田,栗東,2022100933,1191,カリフォルニアクローム California Chrome(米) ,クイーンハーツ ,キングカメハメハ ,0.12406220240946138,7,-0.1474969782790391,7,,
1,1,2,テンペスタリー,牝3,53.0,△吉村,長谷川,栗東,2022100647,1216,Authentic (米) ,フライングティパット Flying Tipat(米) ,Tapit (米) ,-0.9332229343133455,14,-0.48297261237706846,14,,
2,2,3,ジュントミー,牝3,55.0,岩田望,友道,栗東,2022104837,1174,ドゥラメンテ ,ジュントップヒトミ ,ゼンノロブロイ ,-2.8545447465661407,15,-1.092606315608506,15,,
3,2,4,メイショウツクモ,牝3,55.0,高倉,安達,栗東,2022101869,1130,ルヴァンスレーヴ ,プレシャスエルフ ,コロナドズクエスト Coronado's Quest(米) ,-0.12921449057054007,9,-0.2278614478327186,9,,
4,3,5,ベルギューン,牝3,54.0,☆高杉,牧浦,栗東,2022100098,1213,ナダル Nadal(米) ,ベルクリア ,ヴァーミリアン ,-0.6725159414544216,13,-0.4002505152763429,13,,
5,3,6,モンサンケイティ,牝3,55.0,鮫島良,河嶋,栗東,2022102213,1099,カリフォルニアクローム California Chrome(米) ,テーオールネサンス ,クロフネ ,-3.274318306237107,16,-1.2258000929699338,16,,
6,4,7,ヒットザグラウンド,牝3,55.0,角田和,四位,栗東,2022102406,1186,ファインニードル ,ジェントルヴァウ ,Broken Vow ,-0.15754728940426152,10,-0.23685141971861542,10,,
7,4,8,アンファンテリブル,牝3,52.0,▲鷲頭,堀内,美浦,2022107402,1202,サンダースノー Thunder Snow(愛) ,リスティアアスリー ,スピニングワールド Spinning World(米) ,0.09709206465057625,8,-0.15605457901711256,8,,
8,5,9,ヴァレスカ,牝3,52.0,▲古川奈,音無,栗東,2022106958,1190,シルバーステート ,シレリアナ ,ネオユニヴァース ,0.8621261533422175,3,0.08669005731245645,3,,
9,5,10,パイラタナー,牝3,55.0,横山典,鈴木伸,美浦,2022104355,660,マインドユアビスケッツ Mind Your Biscuits(米) ,パイメイメイ ,ファルブラヴ Falbrav(愛) ,0.6464374200176517,4,0.018252213946811955,4,,
10,6,11,オーサムシャドウ,牝3,55.0,Ａルメート,斉藤崇,栗東,2022105349,5659,ドレフォン Drefong(米) ,シャドウストリーム ,サンデーサイレンス Sunday Silence(米) ,3.9778674022539313,1,1.0753119861177247,1,,
11,6,12,サンピノン,牝3,55.0,国分恭,谷,栗東,2022101330,1124,アジアエクスプレス ,マヤチャン ,ロードカナロア ,-0.196245041193289,11,-0.24913018196418338,11,,
12,7,13,タイガーヴィーナス,牝3,54.0,☆田口,大橋,栗東,2022106237,1208,サトノアラジン ,キングシスター ,キンググローリアス King Glorious(米) ,0.31813719631676984,6,-0.08591715521878643,6,,
13,7,14,ディライトベル,牝3,55.0,長岡,竹内,美浦,2022107334,1142,パイロ Pyro(米) ,ヴィトンクイーン ,ダンスインザダーク ,2.2614712629364853,2,0.5307010167573447,2,,
14,8,15,ダイメイハッピー,牝3,55.0,川須,森田,栗東,2022102239,1128,サンダースノー Thunder Snow(愛) ,ダイメイダーク ,ダンスインザダーク ,0.3728726809780437,5,-0.06854963458823966,5,,
15,8,16,メイショウマヒロ,牝3,54.0,☆小沢,飯田,栗東,2022102845,1185,ダノンレジェンド ,メーシャンス ,ジャスタウェイ ,-0.2624661159042998,12,-0.2701420701083687,12,,
