,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ナムラヒナギク,牝3,53.0,小沢,大橋,470(-16),18.5,7,栗東,2023106226,1185,ジョーカプチーノ,ナムラキッス,マツリダゴッホ,0.0539272030245591,7,-0.8952682471022948,4,-0.2665840877736986,4,-0.3304706056580986,3,0.1062523748470283,0.0427145232191809,52.1,51.9,54.1,4
1,2,2,リリーズブルーム,牝5,56.0,原田和,松山,464(-2),49.1,11,美浦,2021101725,1143,ブリックスアンドモルタル,キングスミール,Theatrical,-0.9698147361999556,12,-0.2624850819753264,9,-0.3554724391048022,11,-2.1697669218636406,13,0.0168866073429857,0.0160940667933777,45.7,43.9,45.7,10
2,3,3,コスモレッド,牝3,53.0,池添,北出,442(+2),30.9,9,栗東,2023102475,1032,カリフォルニアクローム,ヒロシゲハート,ドゥラメンテ,-0.7706688827566404,10,-0.96120642106248,7,-0.6103299948593874,7,-1.5960991523645711,9,0.029969752179728,0.0255734200503186,48.1,46.1,52.2,5
3,3,4,ナイスプレーアスク,牝3,53.0,横山和,中舘,438(+6),6.0,3,美浦,2023105420,1140,アドマイヤマーズ,エンジェルドンキ,ディープインパクト,0.6917397180917405,5,-0.4816511101411128,10,-0.4459945210053412,8,-0.5017629899106028,4,0.0895256140468452,0.1317031132591412,44.2,45.7,46.8,8
4,4,5,ターンザテーブルス,牝3,53.0,丹内,西田,428(+14),4.9,1,美浦,2023103820,1091,ポエティックフレア,リバースシンキング,ディープブリランテ,1.6260869804832985,1,0.0481902584203919,3,-0.3017777168884659,3,0.1146014834984864,2,0.1658177424630718,0.1612691182764994,52.3,54.1,49.4,6
5,4,6,アイドクレース,牝3,53.0,横山武,金成,420(+2),7.4,5,美浦,2023104487,1170,ダノンバラード,ビジュティエ,オルフェーヴル,0.3521522594790677,6,-0.9380043958707662,6,-0.451140351755653,10,-0.665970299510149,5,0.0759684000650207,0.1067863080479523,48.9,44.1,48.8,7
6,5,7,タイムレスキス,牝3,53.0,武豊,吉村,474(0),3.7,4,栗東,2023103766,666,ポエティックフレア,ガロシェ,ルーラーシップ,1.1922173765010684,3,0.3963461382143731,1,-0.2325148855212054,5,-0.831820262447011,6,0.0643584026138323,0.2135726160959047,79.8,51.6,59.1,2
7,5,8,クシマトゥルー,牝3,52.0,☆長浜,矢嶋,418(-10),24.7,8,美浦,2023105222,1214,ドレフォン,スクラッタ,キングカメハメハ,-0.5846384257457473,8,-0.9231594063480988,8,-0.4169494303677563,2,-1.1979468096883288,8,0.0446270847022721,0.0319926590912893,47.0,57.2,78.4,1
8,6,9,キセキノエンジェル,牝7,52.0,★河原田,武市,476(0),67.6,12,美浦,2019106416,1204,キンシャサノキセキ,ピサノレインボー,Rainbow Quest,-0.9189027296463534,11,-0.8163901776847354,13,-0.1229125944542575,12,-1.698260959236091,10,0.0270591931568527,0.0116896254372018,42.5,43.8,41.0,12
9,6,10,ルージュカエラ,牝5,55.0,☆舟山,古賀慎,438(0),79.2,13,美浦,2021104931,1221,レイデオロ,レッツサッチャー,フレンチデピュティ,-1.0214200798804252,13,0.0654325675905693,12,0.1960879491228034,9,-2.1539124882551524,12,0.0171564685334035,0.0099775085802379,43.0,44.3,40.2,13
10,7,11,フクシマコウヨウ,牝4,56.0,岩田康,小島,458(-4),143.1,14,美浦,2022104870,5203,アドマイヤマーズ,セットプレイ,Van Nistelrooy,-1.1361714007984745,14,-0.3291273051664289,14,-0.0792479574480428,14,-2.8432556345958764,14,0.0086109283085944,0.0055221431135908,42.1,43.5,39.8,14
11,7,12,ミッキーマドンナ,牝4,56.0,浜中,堀,478(+18),4.6,2,美浦,2022105078,1115,エピファネイア,ミッキークイーン,ディープインパクト,0.7774770934033662,4,-0.2871272476186837,2,0.1074920305996776,6,-0.9161133020785184,7,0.0591557894246093,0.1717866694684451,61.0,48.9,54.6,3
12,8,13,ルージュスティーズ,牝4,56.0,吉田隼,松尾,496(+12),25.0,10,美浦,2022103063,1095,ハービンジャー,レッドコルディス,ハーツクライ,-0.7457835489426313,9,-0.4096379190511846,11,-0.4415521091126658,13,-1.7096096564495462,11,0.0267538425101353,0.0316087471821939,43.3,43.8,43.7,11
13,8,14,ベアサナエチャン,牝3,53.0,佐々木,杉浦,456(+6),19.9,6,美浦,2023106829,1197,レイデオロ,アシュリン,マンハッタンカフェ,1.4537991729871278,2,0.0621758681132861,5,0.0716106874500201,1,0.5941684772395605,1,0.2678577998056198,0.0397094813846657,50.0,81.1,46.2,9
