,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ミエルモーサ,牝2,55.0,西村淳,松下,432(0),3.0,2,栗東,2024106629,1171,シルバーステート,ミスエルテ,Frankel,1.0873629021809188,2,-0.1731656832167264,2,-0.4212635342165145,9,0.0825411425133408,5,0.0907048862073588,0.2630660105984319,53.8,46.7,55.9,2
1,2,2,ラホーヤアイズ,牝2,55.0,松若,藤野,410(-10),20.2,8,栗東,2024104986,1154,カリフォルニアクローム,ラホーヤビーチ,タイキシャトル,-0.4385381766282307,7,-0.7052418722533149,9,-0.292437739270831,5,-0.4711854475922678,6,0.052137509292381,0.0390692094948166,48.9,47.2,46.7,8
2,3,3,ゴールドショーマン,牡2,52.0,▲森田,高橋一,404(0),170.8,11,栗東,2024100628,1222,サトノクラウン,ヒバリ,エピファネイア,-0.862590232920932,11,-0.2413225778412401,11,-0.1849381256322292,11,-1.8136172166468805,11,0.0136188228466979,0.0046205973758506,36.9,46.3,39.0,11
3,4,4,ユイリノベーション,牡2,55.0,藤懸,平田,464(0),86.3,10,栗東,2024100751,1138,デクラレーションオブウォー,ブライトメジャー,ダイワメジャー,-0.8035837427105214,10,-0.6669344784089181,10,-0.4142673971643194,4,-1.4676661346878217,10,0.0192479382414191,0.009144820762402,44.6,47.2,46.2,10
4,5,5,クリコキアナ,牝2,55.0,国分恭,谷,448(-6),18.8,7,栗東,2024100009,1124,サリオス,リノキアナ,エピファネイア,-0.4677134185761808,8,-1.0869013475205236,7,-0.3886713634515268,3,-0.6361672420044612,8,0.0442078706987806,0.0419786187125157,49.4,47.4,48.1,6
5,5,6,カシノカゲマル,セ2,55.0,秋山稔,蛯名利,448(-6),219.4,12,美浦,2024108091,1181,ケープブランコ,クノイチ,アドマイヤムーン,-0.9136667353679996,12,-0.9192256318909696,12,-0.4574416521041751,12,-2.658024705768101,12,0.0058535328185474,0.0035970739826585,36.3,46.2,38.7,12
6,6,7,アセンシオン,牡2,55.0,幸,角田,464(-8),18.5,6,栗東,2024105434,732,ジャンダルム,セレブラール,ボストンハーバー,-0.1158741826711954,5,0.9382227206391542,6,0.1659726842965149,8,0.2199808103557161,4,0.1040686622979814,0.0426593530700159,50.6,46.7,52.1,4
7,6,8,ハロナ,牝2,53.0,△田山,須貝,434(-4),15.1,4,栗東,2024104988,1220,ロードカナロア,アトラクティヴレディ,Teofilo,-0.375678056694979,6,-0.4457335761020192,8,-0.0670762498710009,10,-0.5178910464732585,7,0.0497583873264022,0.0522647703175692,48.9,46.6,46.2,9
8,7,9,マルモリマイベスト,牡2,55.0,泉谷,緒方,422(+4),49.3,9,栗東,2024108132,1182,ゴールドアクター,エイシンオリヒメ,ロードカナロア,-0.6766390192575165,9,0.2530395863854242,3,0.3167901359481344,7,-0.8920184126410005,9,0.0342282618502284,0.0160080736672473,52.5,46.8,49.0,5
9,7,10,カレンハウ,牡2,55.0,松山,柴田,448(-10),2.1,1,栗東,2024105815,1126,サングレーザー,カレンモエ,ロードカナロア,2.425780245202958,1,0.3158223925678378,1,0.3168170468288279,1,0.9137453968274224,2,0.2082658694887316,0.3758085865691884,76.2,81.6,77.3,1
10,8,11,キムケンシーサー,牡2,53.0,◇今村,前川,394(-2),10.5,5,栗東,2024101140,1193,グレーターロンドン,キムケンリアン,ドゥラメンテ,0.4400654485892976,4,-0.1421130102791623,5,-0.1829822481396121,6,0.6942862552969845,3,0.1672276973001643,0.0751617173138376,50.6,47.1,47.2,7
11,8,12,バクソウシャチョウ,牡2,55.0,川田,森秀,468(-6),10.3,3,栗東,2024108273,1088,Charlatan,Wind and Hope,Tapit,0.7010749688543804,3,0.2975027970255554,4,0.3280117874996385,2,0.9252729750706332,1,0.2106805616313067,0.0766211681354656,51.4,50.2,53.7,3
