,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ワルトシュタイン,牡3,55.0,△田山,佐藤悠,482(0),7.0,3,栗東,2023103240,1220,マジェスティックウォリアー,スノードリーム,スウェプトオーヴァーボード,0.3770910348562006,3,-0.0902942992187087,14,-0.3284356271880554,7,-0.5719755978106865,8,0.057051791577071,0.1134409945395569
1,1,2,ジョーカー,牡3,57.0,西塚,友道,478(-2),2.1,1,栗東,2023105348,1200,ドレフォン,ローズベリル,キングカメハメハ,3.221778746341238,1,0.0656890088720542,2,-0.7594297169090657,11,0.2933554319433457,2,0.1355432136224671,0.3781366484651898
2,2,3,ベラジオヴァレル,牡3,57.0,富田,上村,492(+2),18.1,7,栗東,2023103591,1168,ロードカナロア,リリーオブザヴァレー,Galileo,-0.5101880758608097,12,-0.0902942992187087,14,-1.0930322856964108,13,-1.6415288871838247,13,0.0195779941898821,0.0438722078329778
3,2,4,ミニュイ,牡3,55.0,△柴田裕,秋山,482(-4),49.2,13,栗東,2023104866,1212,ドレフォン,シンデレラ,ハーツクライ,-0.5540444479624052,13,-0.1024975090128572,16,-1.271702224056245,15,-0.8778053388752628,12,0.0420193294906638,0.0161399788979044
4,3,5,サンライズハリー,牡3,57.0,藤懸,平田,506(+2),105.3,16,栗東,2023100568,1138,サンライズソア,ハニーメロンチャン,サウスヴィグラス,-0.8941943818955033,16,0.0517832964423219,5,-0.1178174150446506,3,-2.3560527811322367,16,0.0095819612663971,0.007541186721528
5,3,6,タガノランパート,牡3,57.0,田口,奥村豊,518(0),19.0,6,栗東,2023104330,1208,タワーオブロンドン,ボディーダンシング,ホワイトマズル,-0.2620588780149572,9,0.0656890088720542,2,0.0339937203839885,2,-0.6725916684926225,9,0.0515908024116223,0.0417940506198367
6,4,7,ゴールデンドラゴン,牡3,57.0,松若,宮本,446(-4),6.4,2,栗東,2023104872,1154,フィエールマン,デコラス,タートルボウル,1.1282720427365156,2,0.0656890088720542,2,-0.2295481252079288,4,0.3043393697628002,1,0.1370402183052043,0.1240760877776404
7,4,8,ラッキーダイヤ,牡3,54.0,▲森田,牧田,486(-4),23.6,10,栗東,2023101781,1222,サトノダイヤモンド,フレンチボウ,ホワイトマズル,-0.3555575764516175,10,-0.0583234451244396,12,-0.389190364580633,9,-0.7352523355455083,11,0.0484572875914495,0.0336477526176651
8,5,9,スナークホクサイ,セ3,57.0,団野,野中,470(-6),40.1,11,栗東,2023102903,1180,クリソベリル,サティーヌアロム,シンボリクリスエス,-0.7323825301473682,14,-0.0182515657048601,9,-0.358119311294963,8,-1.792077888351771,15,0.0168416871172114,0.0198026673759825
9,5,10,カフジミモレット,牝3,55.0,幸,森田,452(-2),31.6,9,栗東,2023103890,732,ドレフォン,サルスエラ,マンハッタンカフェ,-0.2319744867386151,7,-0.0353874196237238,11,-1.7035618066559075,16,-0.3408682706216366,6,0.0718849415402043,0.0251293342334461
10,6,11,ウォーターコトノハ,牝3,55.0,菱田,岡田,412(0),98.4,15,栗東,2023101666,1144,ゴールドアクター,ウォーターハミング,ハーツクライ,-0.8203550334627199,15,0.0426710903963058,7,-1.1637849101410376,14,-1.7277189702372475,14,0.0179612400756362,0.0080699894489522
11,6,12,アメリカンサクラ,牡3,57.0,角田和,矢作,514(-6),21.4,8,栗東,2023110080,1186,Liam's Map,Schon,Harlan's Holiday,-0.2457973958234099,8,0.0218833025650432,8,-0.2827073915940535,5,-0.5513662198559822,7,0.058239793452842,0.0371068673727522
12,7,13,ショールミーズ,牝3,55.0,川須,大根田,476(0),88.7,14,栗東,2023104009,1128,ホッコータルマエ,ショーテンシ,シニスターミニスター,-0.0759623236974186,6,0.0656890088720542,2,0.5116366977000079,1,0.0558024834010695,3,0.106883297391642,0.0089525023875636
13,7,14,アンリミテッド,牡3,57.0,西村淳,高野,492(-8),12.7,4,栗東,2023104417,1171,キズナ,ラルムドランジュ,Dansili,0.2502428602102387,4,-0.0583234451244396,12,-0.4164604889194854,10,-0.0869645938153145,4,0.0926631137481332,0.0625265324233778
14,8,15,セイウンダイフク,牡3,55.0,◇永島,宮本,426(-4),12.8,5,栗東,2023104705,1187,サンダースノー,ニシノマメフク,スペシャルウィーク,0.1747054353454208,5,0.0429016665147868,6,-0.3059167913269766,6,-0.1846581170748134,5,0.0840386624471244,0.0620380438888202
15,8,16,メイショウマグナ,牝3,55.0,太宰,石橋,428(+2),44.8,12,栗東,2023102174,1037,ウインブライト,メイショウコバコ,スマートファルコン,-0.4695749894347892,11,-0.0182515657048601,9,-0.9826136427602904,12,-0.6914961538761281,10,0.0506246657724485,0.0177251553968057
