,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ドントゥール,牝3,55.0,吉村,杉山晴,470(-4),166.8,16,栗東,2023102949,1216,エピファネイア,マーチャンテイマー,クロフネ,-0.8942409788299175,15,-0.658226602660027,18,-0.1455662682974264,18,-1.6120955566846122,13,0.0194866588707498,0.0047692825630478,41.2,44.4,44.0,18
1,1,2,ワラビガミ,牝3,53.0,△田山,新谷,422(+8),22.1,10,栗東,2023102698,1220,リアルスティール,ゴールデンドックエー,Unusual Heat,-0.3480331669241022,10,-0.6085792615940055,7,0.0523381164305022,9,-0.8606873399277698,8,0.0413113916044474,0.0359962140957636,48.3,47.3,50.5,4
2,2,3,ゴールドアベニュー,牝3,55.0,富田,宮地,426(+8),64.4,11,栗東,2023101197,1168,ゴールドシップ,クリアーウェイ,ダノンシャンティ,-0.7477826293730535,12,0.1033153705883734,12,0.3354667780490464,12,-1.3188065900436146,11,0.0261283005093574,0.0123527380670244,46.1,45.9,47.8,8
3,2,4,フィエールシャンテ,牝3,55.0,高杉,小椋,434(0),16.0,9,栗東,2023100868,1213,フィエールマン,モルフェオルフェ,オルフェーヴル,0.4814961172741456,4,-0.0739439079003926,9,-0.802530336812675,16,0.1017650481386237,3,0.1081577355296302,0.0497197707197735,47.2,44.7,48.8,5
4,3,5,マスアンジュ,牝3,55.0,岡田,吉田,432(+2),232.0,17,栗東,2023105687,5429,ラブリーデイ,ビーチサンバ,クロフネ,-0.9849093345977312,17,-0.5968555810950075,5,-0.0237631849010498,10,-2.095201835394015,17,0.01202062341104,0.0034289497048119,49.8,47.1,48.2,7
5,3,6,トラカイキャッスル,牝3,55.0,田口,西村,434(+2),5.8,2,栗東,2023103412,1208,ブリックスアンドモルタル,サラス,オルフェーヴル,1.85864058422836,1,-0.0065259406087797,2,0.2711130653096334,1,0.4582246197610408,2,0.1544777769369753,0.1371579881924787,62.6,86.1,64.2,2
6,4,7,ハナコトバ,牝3,53.0,◇今村,寺島,454(+2),6.3,3,栗東,2023102984,1193,ラブリーデイ,ブラックジュエリー,ディープインパクト,0.3331828417808144,7,-0.25708425253559,13,-0.2766174376062179,14,-1.7369271937251638,14,0.0171998116625928,0.126272433574028,45.3,45.5,44.8,14
7,4,8,アメジストブリエ,牝3,55.0,高倉,武英,434(+6),67.3,12,栗東,2023105040,1130,レイデオロ,ユイフィーユ,ディープインパクト,-0.8693452285390897,14,0.027744790834714,17,-0.6133280776831332,17,-1.8835869642010263,15,0.0148535465764978,0.0118204506911794,42.7,44.5,44.4,15
8,5,9,ベルトナリテ,牝3,55.0,松山,辻野,422(-2),9.6,5,栗東,2023103549,1126,サトノダイヤモンド,ベルスール,スウェプトオーヴァーボード,0.3381428801555669,6,-0.4666941655445604,6,-0.3667258077796976,3,-0.4695148355976737,7,0.0610877156051332,0.0828662845329559,49.3,50.5,48.8,6
9,5,10,フィニステーレ,牝3,55.0,酒井,辻野,474(+16),11.1,6,栗東,2023102247,1034,ゴールドシップ,ランドネ,Blame,-0.1146291881249925,9,-0.1929939722755307,11,0.0960293818033864,13,-1.2386333124026352,10,0.0283093549953915,0.0716681379744483,46.2,45.8,45.2,12
