,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,オオナミコナミ,牝5,56.0,田山,牧浦,494(-12),21.9,8,栗東,2021107173,1220,エピファネイア,オメガセニョリーナ,アグネスタキオン,-0.3108953624081298,9,-0.7855849341233523,15,-0.2492692851679601,15,-0.059757496860298,10,0.0417955067099697,0.0364078666752638,43.1,45.1,41.0,16
1,1,2,ユメシバイ,牝4,56.0,Ｍデムーロ,松永幹,458(-4),13.0,6,栗東,2022103880,5212,ディスクリートキャット,ファートゥア,エピファネイア,-0.2786599174237779,8,-0.8919475461934581,11,-0.4443366112326034,17,-0.7828033077427956,12,0.0202821872991234,0.0613332523221753,50.4,43.2,48.6,11
2,2,3,ミキノバカラ,牡4,58.0,西塚,大橋,480(-4),125.2,18,栗東,2022102594,1200,ジョーカプチーノ,ミキノモンテカルロ,シニスターミニスター,-0.9384317261568328,18,-0.7490346173122349,18,-1.413944593247736,5,-2.1040637628681744,18,0.0054112632737799,0.0063684686915996,34.8,51.2,37.5,17
3,2,4,ニホンピロトッティ,牝5,56.0,菱田,緒方,424(+16),46.4,9,栗東,2021104210,1144,ディスクリートキャット,ニホンピロディール,サイレントディール,-0.801093672452588,16,-0.9028531623851168,14,-0.8429405916144507,18,-1.5806693364822286,15,0.0091328426529574,0.0171838853488853,44.8,42.9,41.8,14
4,3,5,メローネ,牝3,53.0,松若,西園翔,410(+2),12.0,5,栗東,2023104079,1154,ビッグアーサー,レスプロンディール,オルフェーヴル,0.7483251553895728,3,0.1568282266360881,13,-0.428885651492132,14,1.026732154863283,3,0.1238756810479591,0.0664443566823565,49.0,45.1,44.7,13
5,3,6,ホーリーブラッサム,牝4,56.0,コレット,斉藤崇,482(-4),12.5,4,栗東,2022103060,5691,ロゴタイプ,ホーリーシュラウド,Cape Cross,0.1324007684672072,6,-0.5377640676408361,6,-0.0061795707262747,2,0.3238682423349743,6,0.0613389216084261,0.0637865824150623,52.3,59.8,52.9,5
6,4,7,ルージュサウダージ,牝3,53.0,吉村,松永幹,476(+4),20.5,10,栗東,2023103721,1216,フィレンツェファイア,ミッドナイトラヴ,ロードカナロア,-0.5968313794393737,12,-0.9474865386814084,4,-0.8888910074640488,6,-1.5905242033038551,16,0.0090432817352014,0.0388942575701599,53.2,48.5,51.9,7
7,4,8,フォティック,牡6,58.0,田口,飯田,468(-10),26.3,11,栗東,2020100271,1208,エイシンヒカリ,エイシンミント,ジャングルポケット,-0.2641687452539278,7,-0.6012410660971582,12,-0.8583805846314114,13,0.1745799775310039,7,0.052832488456789,0.0303168167371969,49.1,45.2,47.4,12
8,5,9,サンライズプルート,牡6,58.0,富田,東田,474(+2),169.0,17,栗東,2020102326,1168,リオンディーズ,テーオーヴィーナス,ディープインパクト,-0.9205163525474884,17,-0.0630034352931898,17,-0.2877467016655517,8,-1.599988087993564,17,0.0089581008663716,0.0047179424863211,35.9,48.0,37.4,18
9,5,10,ファイツオン,牡5,58.0,高杉,藤岡健,506(-12),34.5,14,栗東,2021100476,1213,アルアイン,ソラコマチ,サクラバクシンオー,-0.5982973156928252,13,0.109857722695741,16,-0.6795315147822352,16,-0.5869060393427095,11,0.0246712918969328,0.0231110805851675,38.3,44.7,41.3,15
