,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,スノーサイレンス,牝4,56.0,吉村,小栗,466(+2),19.2,6,栗東,2022101675,1216,サンダースノー,ハッシュ,コマンズ,-0.3574482487432757,6,-0.1860230120506128,11,-0.9071301739407276,7,-0.715298669799161,4,0.098859538192423,0.0411200250210006,42.2,46.4,41.7,11
1,2,2,クーデール,牝4,56.0,西塚,坂口,444(0),23.7,8,栗東,2022100648,1200,ロードカナロア,フラーティングアウェイ,Distorted Humor,-0.8147433373394695,8,-0.1374015017024802,4,0.1461933007432033,6,-1.3360378688788517,8,0.0531416418987268,0.0333124253334689,51.1,48.9,74.8,1
2,3,3,イマージョン,牡4,58.0,西村淳,高野,506(-6),15.8,7,栗東,2022104600,1171,ロードカナロア,アディクティド,ディクタット,-0.6985372156695729,7,-0.2447106299390299,5,-0.313364753480645,5,-1.3952346462616605,9,0.0500871285581983,0.0499686380002033,46.5,49.7,49.2,5
3,4,4,メイショウキルギス,牡5,58.0,松若,高橋亮,490(-4),11.7,5,栗東,2021103155,1154,アジアエクスプレス,メイショウアズミノ,ハーツクライ,0.2234286459312257,5,-0.0698852506554767,7,-0.7300514091001349,10,-0.3638549025795808,3,0.1404910525402718,0.067479015419078,45.8,41.3,44.0,8
4,5,5,ベルギューン,牝4,56.0,菱田,牧浦,490(-4),6.5,3,栗東,2022100098,1144,ナダル,ベルクリア,ヴァーミリアン,1.1651695989322073,2,0.0906320271954255,3,0.2348873872647281,9,-0.0271320264397822,2,0.1967367773885508,0.1214622277543405,53.5,42.0,53.1,4
5,6,6,ペイシャヴァルツー,牝4,56.0,秋山稔,吉田,428(-8),45.6,10,栗東,2022104216,1181,オーヴァルエース,ペイシャネガノ,サウスヴィグラス,-0.9470598024138696,10,-0.3706730054692414,10,-0.4923096684484199,8,-1.3264615265112458,7,0.0536529889650057,0.0173136947456845,42.5,43.6,41.8,10
6,6,7,ヴェロクオーレ,牝5,56.0,酒井,石坂,482(+4),8.0,4,栗東,2021101397,1034,ドゥラメンテ,サトノジョリー,Bernardini,1.348093528134879,1,0.0519936140328409,6,-0.4772383867032471,4,0.1754738315484011,1,0.2409218333385558,0.0986880600504016,45.9,50.9,43.4,9
7,7,8,アメリカンビキニ,牝4,56.0,団野,斉藤崇,510(-2),3.2,2,栗東,2022104957,1180,American Pharoah,パリスビキニ,Bernardini,1.126951601479692,3,-0.0752129816718659,1,-0.4462640082165953,1,-1.1042238046328487,5,0.067005513141874,0.2467201501260041,76.3,75.8,55.0,3
8,7,9,ポッドソル,牡4,58.0,川須,手塚徳,440(+2),30.9,11,美浦,2022105537,1128,オルフェーヴル,モルトアレグロ,Speightstown,-0.8649741752907067,9,0.0691502085349896,8,-0.8052078829703739,2,-1.3012230907000286,6,0.0550243390560827,0.0255503068091654,44.7,56.4,44.5,6
9,8,10,ジャーヴィス,牡6,58.0,藤懸,千田,490(-2),30.2,9,栗東,2020103902,1138,ビーチパトロール,ジェルヴェーズ,メイショウサムソン,-1.2227149300942295,11,-0.326475862415965,9,-0.7217854270128601,11,-2.7785406605496403,11,0.0125592575343862,0.0261425324636825,43.6,41.1,44.1,7
10,8,11,ハヤテノツバサ,牡4,58.0,幸,杉山佳,518(0),2.9,1,栗東,2022100194,732,マジェスティックウォリアー,フジインザスカイ,ディープスカイ,1.0418343350731194,4,-0.0260819286153511,2,-0.532087295518381,3,-1.8583786816452577,10,0.0315199293859242,0.2722429242769701,57.9,54.0,58.3,2
