,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,オブシディアーナ,牝4,54.0,△田山,池添,476(0),9.6,6,栗東,2022102994,01220,ナダル,ファイナルドリーム,Frankel,0.4936105436301646,4,-0.058323445124439696,8,0.015109272913825054,2,-0.05703808061396511,3,0.1596050992243414,0.08260553317116935
1,2,2,フェミナンジェンヌ,牝3,50.0,▲川端,高橋一,452(-2),86.3,11,栗東,2023105023,01195,アルアイン,マクトゥーブ,First Samurai,-1.240102849707129,10,-0.07153962690406504,9,-1.0915392984358427,10,-2.0897725101353974,10,0.02090457856368253,0.00918902802367585
2,3,3,ジョアン,牝3,53.0,団野,中村,454(-6),3.0,1,栗東,2023107211,01180,アルバート,プリームス,フジキセキ,1.611432804867266,1,0.04290166651478689,4,-0.3862135132070107,7,-0.38797298367969946,4,0.11463666952100783,0.2643377061477419
3,4,4,オヤツノジカン,牝3,53.0,幸,高橋忠,428(-2),6.1,2,栗東,2023107477,00732,ニューイヤーズデイ,スウィートチェリー,オルフェーヴル,1.0891018777673174,2,0.06568900887205423,2,-0.243317617650171,5,0.0909711661257284,1,0.18506588212404235,0.13000215056446324
4,5,5,エイコーンドリーム,牝3,53.0,鮫島良,河嶋,456(-6),6.2,3,栗東,2023104858,01099,ルヴァンスレーヴ,エイコーンウィル,キングカメハメハ,0.25320887504791273,6,0.0672240306739974,1,-0.17119995256899329,4,-0.6883545419847267,6,0.08489253590692121,0.12790534168439124
5,6,6,オーケーエンジェル,牝4,56.0,富田,笹田,454(0),80.3,10,栗東,2022104553,01168,ナダル,キュリオスティー,ディープインパクト,-1.3379135277456617,11,-0.08100911673723869,10,-1.002103523925306,9,-3.0194065313648757,11,0.008250998173718929,0.009875630366665328
6,6,7,ラグナトーレ,牝4,56.0,中井,角田,448(-14),23.8,9,栗東,2022106185,01141,オルフェーヴル,キョウワセロトーレ,キングカメハメハ,-1.0332869059181928,9,0.042671090396305816,5,-1.2933472090572666,11,-2.035189722495264,9,0.022077323431272375,0.03331987892618595
7,7,8,アンリーベイビー,牝5,56.0,松山,茶木,440(+8),6.9,4,栗東,2021103723,01126,ロードカナロア,サンビスタ,スズカマンボ,0.35890436075913856,5,0.02188330256504321,6,0.03635701540803602,1,-0.42201293332912687,5,0.11080011163151869,0.11492943745553996
8,7,9,ベルメサイア,牝5,56.0,吉村,西村,514(-4),19.0,8,栗東,2021103776,01216,ホッコータルマエ,ティープラズマ,エンパイアメーカー,-0.6799147936892551,8,-0.0902942992187087,11,-0.9865437657000728,8,-1.0885477443000071,7,0.056894175428874094,0.04173753254964346
9,8,10,マヴィ,牝3,53.0,Ｍデムーロ,牧浦,478(-10),9.7,7,栗東,2023104352,05212,ルヴァンスレーヴ,レゼトワール,ファスリエフ,-0.39200282252907376,7,-0.01825156570486017,7,-0.24947300644741918,6,-1.176511629853808,8,0.05210334162054662,0.08175392973641503
10,8,11,シエーナカラー,牝3,53.0,酒井,北出,494(+2),7.6,5,栗東,2023103169,01034,デクラレーションオブウォー,パーリオミノル,ディープインパクト,0.8769624375175136,3,0.06568900887205423,2,-0.10078994835524677,3,0.08936722014966929,2,0.1847692843740741,0.10434383137410864
