,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ヘルメスギャング,セ3,52.0,▲石田,武井,456(0),80.8,10,美浦,2023100729,1203,ブリックスアンドモルタル,アディクション,ハーツクライ,-0.9639790240052376,11,-1.228256933346488,11,-0.6992610855034124,11,-3.11876918628435,11,0.0034210208194196,0.0097878390528906,41.0,41.3,43.9,11
1,2,2,ヴァンデスペランス,牡3,55.0,丸山,中舘,482(+4),5.9,4,美浦,2023107331,1127,ドレフォン,レスペランス,キングカメハメハ,-0.1039754055582108,5,-0.4753338285499439,5,-0.8610253136822303,10,-0.9613310525737164,7,0.0295882441532568,0.1340436263514522,48.2,42.0,48.7,5
2,3,3,リアルセンター,牝5,56.0,原,千葉,514(+8),55.9,9,美浦,2021103518,1184,ゴールドシップ,ヌーナ,Congrats,-0.901604944518778,9,0.2485440683186342,10,-0.7424123593461629,8,-2.049029632647171,9,0.0099709767231027,0.0141477172714412,41.6,44.0,43.9,9
3,4,4,イモータリス,牡3,55.0,石川,手塚久,532(-2),5.2,3,美浦,2023107032,1150,ミッキーロケット,シャルルヴォア,スペシャルウィーク,1.536824382568459,2,0.1788039037063044,3,-0.5030372308512466,3,1.3501816025906417,1,0.2985357767089805,0.1520879606679938,55.7,54.9,51.1,4
4,5,5,ボニープリンス,牡3,55.0,戸崎圭,大竹,472(+6),2.6,2,美浦,2023107329,5386,レイデオロ,ルージュバック,マンハッタンカフェ,1.6884016347995137,1,0.0181135739156902,2,-0.6364222201409803,2,0.8043530665458414,2,0.1729601540531855,0.3041759213359877,57.5,55.4,52.9,2
5,6,6,ドナルンバ,牝3,53.0,荻野極,上原佑,464(-4),3.4,1,美浦,2023103472,1160,サトノアラジン,ダンスグルーヴィ,ルーラーシップ,1.1464349994671212,3,-0.2365017874399894,1,-0.4149854315587103,1,0.6601636618270768,3,0.1497357149601148,0.2326051163157553,75.2,76.2,78.2,1
6,6,7,ウインボレロ,牡5,58.0,武藤,水野,442(-2),21.4,7,美浦,2021106203,1169,モーリス,ウインプリメーラ,ステイゴールド,-0.226310515334638,6,-0.6010571087297546,9,-0.8031070598587949,9,0.3078992845925328,5,0.1052783150120287,0.0369559530595125,42.2,43.7,44.1,8
7,7,8,グランプラネッタ,セ4,58.0,菊沢,小島,472(-10),55.5,11,美浦,2022107023,1161,サートゥルナーリア,ラスヴェンチュラス,ディープインパクト,-0.9162413651123872,10,-0.2910917235061704,8,-1.246400074693677,7,-2.35960736995633,10,0.0073089586500112,0.0142496828013255,43.2,45.4,43.9,10
8,7,9,マイネルモメンタム,牡5,55.0,▲石神道,相沢,484(-2),22.0,6,美浦,2021106811,1209,ゴールドシップ,マイネアルデュール,アドマイヤコジーン,-0.023744152136302,4,-0.5306977671632331,6,-0.3662030685638157,4,0.6051241793234587,4,0.1417170348741423,0.0359480634306167,47.6,52.7,46.6,6
9,8,10,ニヴルヘイム,牡4,58.0,坂井,矢嶋,450(-6),17.7,5,美浦,2022104761,1163,エピファネイア,グレイシア,ダイワメジャー,-0.4371911801619821,7,-0.3742559152200625,7,-0.8271921390663425,6,-0.2432921858103681,6,0.0606679767054291,0.0446812087838174,47.0,47.0,44.4,7
10,8,11,デリシュー,牡5,58.0,松岡,新開,470(+4),37.1,8,美浦,2021103037,1085,ワールドエース,ジョリーザスターズ,Sea The Stars Sea the Stars,-0.7986144300075582,8,0.0661446940932243,4,-0.1664962992015858,5,-1.3129945508609984,8,0.0208158273403285,0.0213169109292066,50.7,47.5,52.2,3
