,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ハレアカラフラ,牝6,56.0,松若,吉田,464(-4),37.4,8,栗東,2020103292,1154,ラブリーデイ,オーキッドレイ,ディープインパクト,-0.7039468076978977,9,-1.2809309382993206,11,-0.2839943703876803,7,-0.9392913438264082,9,0.0513233972078596,0.0211391045969276,41.4,45.2,42.0,12
1,2,2,トラストエムシー,牡6,58.0,亀田,北出,424(-10),63.3,11,栗東,2020103502,1176,ブラックタイド,トゥーピー,Intikhab,-0.6173875169634939,8,-0.3979967612929074,12,-0.3353128146736235,10,-0.6069529487362926,6,0.0715563412718062,0.0124897711204596,41.2,43.6,42.2,10
2,3,3,トップオブザライン,セ3,55.0,富田,友道,490(0),51.3,10,栗東,2023105338,1168,ドレフォン,ラスティングソング,フジキセキ,-0.7521612561393193,10,-0.2488577216711057,10,-0.1592382215304373,9,-0.9535072110899148,10,0.0505989521135618,0.0154113550082864,41.7,44.8,42.1,11
3,4,4,カラペルソナ,牝3,53.0,団野,斉藤崇,444(+4),2.6,1,栗東,2023103371,1180,エピファネイア,カリーナミア,Malibu Moon,1.9854634581000148,1,-1.3034436631467925,3,-0.2708718827998737,4,-0.0231514007590233,3,0.1282891469937069,0.3040778892019592,54.8,49.7,55.8,4
4,5,5,エイシンビーコン,牡3,55.0,Ｍデムーロ,吉村,460(0),9.6,3,栗東,2023105513,5212,エイシンヒカリ,エイシンピカソ,Drosselmeyer,0.2734742446580687,5,-0.0075797782173902,5,-0.4775503350949331,2,-0.0823970700254589,4,0.1209093399225707,0.0823544283255306,53.8,58.3,74.7,1
5,5,6,カレントゥルーシー,牡3,55.0,松山,鈴木孝,488(-2),4.1,2,栗東,2023100553,1126,サングレーザー,カレンシリエージョ,ハービンジャー,1.4170209048685016,2,-1.0052725080670537,1,-0.9150761091021437,3,0.219170336610387,1,0.1634665552817023,0.19282988095734,75.2,56.5,58.2,3
6,6,7,トモジャプレジール,牡3,55.0,幸,大根田,432(-2),45.6,9,栗東,2023104011,732,シルバーステート,ダームドゥラック,シンボリクリスエス,-0.5837100174121335,7,-0.238161234566289,9,-0.0522051210503416,6,-0.6117324054176309,7,0.0712151568260406,0.0173377743843222,42.8,46.1,42.6,9
7,6,8,ルートサーティーン,牡3,55.0,吉村,辻野,472(-6),6.1,4,栗東,2023103782,1216,イスラボニータ,サーティーンスクエアド,Liaison,0.9399706554014458,3,-0.9699387300282728,2,-0.4931061240890839,1,0.2153868191749276,2,0.1628492452576984,0.1296069691680482,58.2,77.3,58.3,2
8,7,9,メイショウアボット,牡4,58.0,菱田,武幸,518(0),18.3,6,栗東,2022103249,1144,ドレフォン,メイショウアステカ,ルーラーシップ,-0.5228200342853581,6,-0.4412245264386955,7,-0.7056608429938547,11,-0.8977736399602426,8,0.0534990789566655,0.043202323056016,45.5,42.9,44.7,7
9,7,10,ウインラウダ,牡5,56.0,△田山,梅田,514(-6),5.8,5,栗東,2021106206,1220,マクフィ,ウインミレーユ,ステイゴールド,0.4565498172097496,4,-0.3232800959803517,4,-0.9133345318210568,5,-0.3616163499753564,5,0.0914526843839149,0.1363107779181196,54.5,48.2,49.0,5
10,8,11,サントルドパリ,牡3,55.0,角田和,小林,500(-4),20.7,7,栗東,2023103761,1186,シスキン,エスプリドパリ,ハーツクライ,-0.8120390333050512,11,-0.7733742229830485,6,-0.5181809829191907,12,-1.891557445980244,11,0.0198039345374184,0.0381933580640142,46.9,42.5,46.6,6
11,8,12,ゼットエイト,牡4,55.0,▲森田,宮地,460(-6),112.2,12,栗東,2022101889,1222,シルバーステート,ゼットイーリス,ハードスパン,-1.0804144144345256,12,0.3795454554295976,8,-0.1101086758732855,8,-2.1669796292025127,12,0.0150361672470544,0.0070463681989758,44.1,44.9,43.8,8
