,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,シルフ,牝3,52.0,▲和田陽,藤野,450(0),17.1,10,栗東,2023107214,1223,ルヴァンスレーヴ,プロミストリープ,ヘニーヒューズ,-0.6766955018740648,10,0.0,10,-1.0195214332129618,7,-1.051120266841199,10,0.0328380590954849,0.0464399181987344,45.0,47.0,43.2,11
1,2,2,ワンダーアスク,牝3,55.0,川又,笹田,442(+2),10.5,5,栗東,2023103191,1166,オルフェーヴル,トレノトマト,デヒア,-0.0910850270493751,7,0.0,6,0.5357714659857785,4,-0.4708056120373535,8,0.0586684929549107,0.0756307239236531,51.2,48.1,50.1,6
2,3,3,タガノシルフィー,牝3,55.0,浜中,石橋,462(+4),5.0,2,栗東,2023104322,1115,モーニン,タガノタイリン,アイルハヴアナザー,0.482181980628504,5,0.0,4,-1.0961402733512315,3,-1.163886151961672,11,0.029336201395424,0.1588245202396716,51.5,54.5,50.2,5
3,3,4,フレンチブラッサム,牝3,55.0,横山和,柄崎,456(+10),13.4,6,美浦,2023105062,1140,ホッコータルマエ,ピッパレジーナ,ゴールドアリュール,-0.030199197796464,6,0.0,9,0.0833531386907867,9,-0.1512652157438148,6,0.0807568858452291,0.0592628806864446,47.6,46.2,48.7,7
4,4,5,コイバナ,牝3,55.0,岩田康,渡辺,454(-2),33.0,11,栗東,2023102700,5203,モズアスコット,タイムピース,ルーラーシップ,-0.8866041751270953,11,0.0,8,-0.8294724368329401,11,-0.973412052482472,9,0.0354916123010162,0.0240643212484351,48.3,44.4,47.9,9
5,4,6,マーゴットクリュグ,牝3,55.0,松本,小林,464(+4),14.2,8,栗東,2023102909,1191,ゴールドドリーム,シャンパントパーズ,ワイルドラッシュ,-0.2919643291581654,8,0.0,3,0.3519444282573908,8,-0.4567085380354678,7,0.0595014040528854,0.0559241268449548,53.4,46.5,55.9,2
6,5,7,サラサチャチャチャ,牝3,55.0,丹内,田中剛,466(+4),6.9,4,美浦,2023102581,1091,ダノンスマッシュ,スズカエンジェル,High Yield,1.093165086714398,3,0.0,1,-1.0984143535770616,2,0.3284779700520743,3,0.1304756237187945,0.1150902320577331,79.7,61.1,81.5,1
7,5,8,メリオルヴィア,牝3,55.0,佐々木,辻野,442(0),6.5,7,栗東,2023103723,1197,ロードカナロア,メリオーラ,Starspangledbanner,1.417217329381832,2,0.0,2,0.0186125971181093,5,0.4932019957341965,2,0.153839591138405,0.1221727078766705,56.6,47.7,52.2,3
8,6,9,チカマヨルキーナ,牝3,54.0,☆長浜,藤岡健,472(-6),94.6,12,栗東,2023105220,1214,ナダル,エスキシータ,ハーツクライ,-1.171135598104914,14,-0.0140215476198475,13,-0.6045245994483617,14,-1.3469721996885873,13,0.0244281522549866,0.0083945306680587,40.5,43.8,41.9,13
9,6,10,ジーティービキニ,牝3,55.0,北村友,松下,490(-16),4.8,1,栗東,2023107267,1102,キズナ,ムミービーチ,Treasure Beach,2.0033140413411084,1,0.0,5,-0.6240169785908751,1,0.5670902872462764,1,0.1656370145986331,0.1654422085829913,51.4,80.6,50.9,4
10,7,11,ウォータースパウト,牝3,55.0,横山武,小笠,464(0),7.5,3,美浦,2023105555,1170,ルヴァンスレーヴ,シネマソングス,ハーツクライ,0.6962275621988558,4,0.0,7,0.6492432587129437,12,0.0860653343009747,4,0.1023884365729887,0.1058830134931144,50.9,43.9,48.1,8
11,7,12,ブエノスオプティマ,牝3,55.0,横山琉,高橋忠,456(+6),17.9,9,栗東,2023103991,1192,オルフェーヴル,グラントリノ,グランデラ,-0.902739561179437,12,0.0,11,-0.9496290539737215,10,-1.92709986743634,14,0.0136755365093786,0.0443643911283999,43.1,44.9,45.7,10
12,8,13,サマースプラッシュ,牝3,53.0,◇古川奈,石栗,494(+2),74.5,13,美浦,2023106163,1190,アポロケンタッキー,アポロユッキー,アポロキングダム,-0.5098010373202557,9,0.0047170436322522,12,-0.3007240364126883,6,-0.1083355739645672,5,0.084299242050621,0.0106593637744746,40.6,47.3,42.0,12
13,8,14,ベッラモレーン,牝3,53.0,△鷲頭,矢野,446(-12),101.2,14,美浦,2023103956,1202,アジアエクスプレス,タカミツリリー,エンパイアメーカー,-1.1318815726549265,13,0.0,14,-1.125328974952656,13,-1.1870752764390542,12,0.0286637475112415,0.0078470612766636,40.2,43.9,41.8,14
