,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,タイガーロード,牡3,55.0,酒井,大橋,456(-2),18.6,9,栗東,2023102989,1034,フォーウィールドライブ,アビイロード,ストリートセンス,0.5347454744269727,4,-0.1003718026332042,9,-0.6976042080393825,7,0.6748762264884004,2,0.1535479504039822,0.0423491267929248,50.7,47.4,50.5,9
1,1,2,ダイアナクイーン,牝4,56.0,幸,高橋康,506(+2),12.9,6,栗東,2022102638,732,マクフィ,ヤマカツセイレーン,グラスワンダー,-0.398065910344126,9,-1.052066096804292,5,-1.2099751701360604,10,-1.9465766161531384,13,0.0111625012265851,0.0610615316549148,56.0,46.9,51.4,8
2,2,3,ペルフェツィオーネ,牡5,58.0,秋山稔,杉山佳,454(-4),67.0,12,栗東,2021106690,1181,ルーラーシップ,クレオール,チチカステナンゴ,-0.6578096564873445,11,-0.5919774939268223,12,-0.1418883483635572,5,-1.0998742714015797,9,0.0260303301101838,0.0117566232589313,42.0,50.9,43.6,12
3,2,4,ジャンヌローサ,牝5,56.0,吉村,井上,448(-4),14.2,7,栗東,2021103488,1216,イスラボニータ,オルレアンローズ,ベーカバド,0.92230320836639,2,-0.172548501657415,2,-0.3129588673212155,11,0.8973606424830517,1,0.1918084685930884,0.055471391432986,56.9,46.2,55.5,3
4,3,5,ミトノリン,牝3,53.0,松若,前川,478(0),13.8,8,栗東,2023105185,1154,アメリカンペイトリオット,ツルマルサンチャン,ディープインパクト,0.4681284437103812,5,-0.0782925352174292,3,-0.702293923094508,2,0.5082875287484623,4,0.1299856683593422,0.0570792578513334,56.2,58.0,77.7,1
5,3,6,ムーンリットアイル,牝3,53.0,西村淳,武英,452(0),2.1,1,栗東,2023107269,1171,ミッキーアイル,ムーングロウ,Nayef,2.9804021692892304,1,0.361792003157121,6,-0.3239128201288791,12,0.6179581373296849,3,0.1450523641895748,0.3750922658801914,55.1,45.2,55.4,5
6,4,7,レインオンミー,牡4,56.0,△田山,福永,478(0),20.0,10,栗東,2022104117,1220,リアルスティール,アルマリンピア,タイキシャトル,-0.5383035361799372,10,-2.018646607047922,8,-0.9973265442097587,4,-1.7026251581655367,11,0.0142465035838949,0.0393846879174201,51.2,51.6,52.2,7
7,4,8,ネネキリマル,牡3,55.0,Ｍデムーロ,河嶋,476(+10),6.4,3,栗東,2023106184,5212,ビッグアーサー,コスモダリア,ディープインパクト,0.6979116150895579,3,-0.3192900304853815,7,-0.2142179443005375,14,0.1889620178861797,5,0.0944526537213726,0.1230771497419378,52.8,43.8,52.3,6
8,5,9,メイショウハボマイ,牡4,58.0,太宰,本田,468(+4),127.0,13,栗東,2022102841,1037,マジェスティックウォリアー,プリンプリンカフェ,ネオユニヴァース,-0.8363783695170292,15,-1.7664515947175128,14,-0.7874030835373967,13,-2.291030893322439,14,0.0079098259592778,0.0062023130578614,38.6,44.6,39.7,13
9,5,10,シヴァールバーニ,牡4,56.0,△柴田裕,畑端,460(+2),185.0,16,栗東,2022105734,1212,サトノダイヤモンド,レインボーダリア,ブライアンズタイム,-0.8569557323088245,16,-1.549647874248323,16,-0.9940687401556004,15,-2.395363020642164,16,0.0071261680645187,0.0042578040991805,37.9,41.7,38.3,16
10,6,11,ダノンプリマ,牝4,56.0,角田和,千田,462(0),15.1,4,栗東,2022101434,1186,ダノンレジェンド,ダノンディーヴァ,ディープインパクト,-0.1789491423244228,8,-0.6998024659118547,10,0.1067587006980322,6,-0.4650821697600785,7,0.0491095984011284,0.0521651495594968,49.2,48.2,47.6,10
11,6,12,アスクザアメリカン,牡4,58.0,西塚,野中,502(0),47.5,11,栗東,2022106719,1200,American Pharoah,ゲットイクスプリシット,Get Stormy,-0.7631760085051991,12,-1.5206687698256318,11,-0.4699566859642317,1,-2.38029573796992,15,0.0072343530331699,0.0165830264915453,43.9,83.5,44.1,11
12,7,13,テーオーミリカン,牡4,58.0,長岡,宮,456(-4),125.0,14,栗東,2022106705,1142,ウインブライト,ミッキーパール,タニノギムレット,-0.8003808747672133,14,0.0534369644170618,15,-0.6585739202644552,8,-1.8267763098987035,12,0.0125831719570764,0.0063015500667872,38.0,47.4,39.4,14
13,7,14,マーシーラン,牝5,56.0,国分恭,渡辺,476(+22),7.0,2,栗東,2021103901,1124,レッドファルクス,ラックアサイン,ハービンジャー,0.2688496594460227,6,-0.5406414496963022,4,-0.5051610442840873,3,-0.4855079725080342,8,0.0481166706262512,0.1125276797640574,56.1,55.7,55.4,4
14,8,15,パレットフレイバー,牝3,50.0,▲森田,加藤公,448(-2),178.7,15,栗東,2023102479,1222,タワーオブロンドン,プレイフォーマザー,ディープスカイ,-0.7936098494924302,13,-0.4373235421916855,13,-0.069194340447176,16,-1.6264250904918975,10,0.0153745198163552,0.0044079113505786,39.5,41.4,38.7,15
15,8,16,セクシーマージュ,牝4,56.0,川須,小椋,434(+2),24.4,5,栗東,2022103729,1128,タワーオブロンドン,アリュマージュ,ハーツクライ,-0.0487114904020283,7,-0.6395455499587746,1,-0.8710968963675305,9,0.0982206469525406,6,0.0862592519541979,0.0322825310798525,75.9,47.3,58.0,2
