,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,レオンティウス,牡2,55.0,丸山,田中勝,478(-6),2.8,1,美浦,2024104668,1127,アドマイヤマーズ,エルラディユー,Unbridled's Song,2.834117395583479,1,-1.2626266534083066,1,-0.5798665891620788,1,-0.28966359316078,2,0.0934788877823552,0.2845620963029747,79.7,84.4,80.5,1
1,2,2,ペアスターロード,牡2,55.0,戸崎圭,前川,470(-4),5.0,2,栗東,2024100732,5386,コントレイル,シュウギン,スウェプトオーヴァーボード,0.8053012393671072,2,-0.5250441683984219,2,-0.6627599407212971,11,-0.9088225119508344,10,0.0503287604930897,0.1593547739296658,59.3,46.6,57.7,2
2,3,3,ジーティーフクジ,牡2,52.0,▲上里,武市,394(-2),99.1,11,美浦,2024106044,1217,マインドユアビスケッツ,ミオリチャン,スウェプトオーヴァーボード,-0.6585893022331899,13,-0.6247965462127302,11,-0.468716454571354,12,-0.4433089167467122,6,0.0801652627373905,0.0080400995928186,43.9,46.1,44.0,11
3,3,4,トーセンマスラオ,牡2,55.0,菊沢,菊沢,498(-6),8.2,4,美浦,2024106843,1161,ハイランドリール,トーセンアンバー,ディープインパクト,0.3020999541800777,5,0.0747285899370741,4,-0.8905334435909216,9,-0.5681224662210678,7,0.0707587878439692,0.0971675450790645,52.4,46.8,51.5,4
4,4,5,マイネルリコルディ,牡2,55.0,原,青木,440(-2),15.6,7,美浦,2024103650,1184,ゴールドシップ,ヘリンヌリング,アイルハヴアナザー,-0.5734870268210632,9,-0.408084681959643,8,-0.1632589466108822,4,-1.0388517001176572,14,0.0441921647257761,0.05107524805438,45.6,48.8,46.0,8
5,4,6,タイセイアドーレ,牡2,52.0,▲石田,伊藤圭,462(-18),27.0,9,美浦,2024104822,1203,アメリカンペイトリオット,パルフェダムール,マンハッタンカフェ,-0.5522683882047944,8,0.0792407601652387,9,-0.4014740549385974,10,-0.6150041194070445,8,0.0675180578249251,0.0295101433203084,45.4,46.7,45.8,9
6,5,7,オーケーマドンナ,牝2,55.0,木幡巧,相沢,456(-2),93.0,12,美浦,2024104606,1162,ハービンジャー,ミラクルブラッド,ドリームジャーニー,-1.0177440287905015,14,-0.555599120960156,13,-0.3359972188397259,14,-0.9186991234151368,11,0.0498341295399168,0.0085674609639605,43.2,45.4,43.4,12
7,5,8,シアルナーレ,牡2,55.0,坂井,田中博,436(-6),6.9,5,美浦,2024105911,1163,コントレイル,ストロベリームーン,キンシャサノキセキ,0.4204318608051856,4,-0.3520452082458193,3,-0.3327722972937888,13,-0.6958968370423736,9,0.0622714072502156,0.1154744738620766,57.2,45.9,57.0,3
8,6,9,キャピタルストーン,牡2,55.0,大野,久保田,430(-2),6.8,3,美浦,2024105780,1096,サートゥルナーリア,エバーミランダ,ディープインパクト,0.7939001714162937,3,-0.7687444124735832,6,-1.1656221377481204,2,-0.3103521707724642,3,0.0915648105956485,0.1171726278894601,48.0,50.8,47.4,6
9,6,10,ジュネストレイル,牡2,55.0,荻野極,手塚徳,454(0),76.8,10,美浦,2024103827,1160,サートゥルナーリア,ヴィヴィッドヴィジョン,Vertiformer,-0.6025447385545718,10,-0.3603575382943356,12,-0.563004472284357,6,-0.414825735772733,5,0.0824814540822922,0.0103746597610459,43.4,47.2,43.3,13
10,7,11,コールドスリープ,牝2,52.0,▲佐藤,深山,450(-6),141.2,14,美浦,2024100469,1207,アルアイン,プリヴェット,ルーラーシップ,-0.1150503933145667,6,-0.2856457706386607,10,-0.5366765558415362,5,0.0220263445760888,1,0.1276670303771752,0.0056428744309371,44.2,47.4,44.7,10
11,7,12,シャインラブ,牝2,55.0,丸田,井上,440(+2),18.8,8,栗東,2024106285,1117,オルフェーヴル,クリスプ,El Corredor,-0.6316250412561589,11,0.4754135194981255,7,-0.3322776130446222,3,-0.9549208553486882,13,0.0480613514269236,0.0423815888110813,46.1,49.7,46.2,7
12,8,13,モーモーゼロ,牡2,52.0,▲石神道,石栗,458(0),114.9,13,美浦,2024102066,1209,サトノクラウン,ベネディーレ,クロフネ,-0.6396284223164037,12,-0.8602727487192974,14,-0.6846433972481459,7,-0.4104363051740959,4,0.0828442964537886,0.0069344984303596,42.6,47.2,42.8,14
13,8,14,コスモシグナス,牡2,55.0,石川,水野,448(+4),12.5,6,美浦,2024103626,1150,ダノンバラード,ホワイトウインド,スウェプトオーヴァーボード,-0.3649132798608878,7,-1.0148491022240784,5,-0.5183238312398287,8,-0.938980627525611,12,0.0488335988665331,0.0637419095718663,49.1,47.0,49.6,5
