,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,カイユレ,牝3,55.0,Ｒヘルナン,古賀慎,422(-4),138.7,14,美浦,2023104947,05695,キタサンブラック,シラバリー,Street Cry,-0.6159650900099307,10,-0.022556599954493835,4,-0.04026756914108304,2,-0.9935764213788956,6,0.02836675677605564,0.0056785443548620345
1,2,2,タビニュ,牡3,57.0,池添,松尾,478(0),7.3,4,美浦,2023101168,01032,バゴ,ミッドサマーコモン,ディープインパクト,0.666352592917772,3,0.09381218323591209,2,0.047018476215835145,1,0.6895349877810054,3,0.15267772581524408,0.10789234274237863
2,3,3,デルマタカチホ,牡3,53.0,★河原田,田中克,480(+2),49.0,8,栗東,2023103385,01204,シスキン,クィーンスプマンテ,ジャングルポケット,-0.24977462254862706,6,-0.056442848908020815,7,-0.4341580004174904,14,0.07594202457519071,4,0.08266004632026985,0.016073757184068654
3,3,4,ヴィラジョヴィス,牝3,52.0,▲小林美,小栗,498(+6),4.7,2,栗東,2023103901,01206,ハービンジャー,ベルカプリ,ダイワメジャー,0.21129848129866136,4,-0.02889891038147225,5,-0.12391779119121388,3,-1.8046132938983745,10,0.012606102863992791,0.16757746851475833
4,4,5,フィエールシャンテ,牝3,55.0,ナレドゥ,小椋,444(+10),15.4,6,栗東,2023100868,05694,フィエールマン,モルフェオルフェ,オルフェーヴル,-0.41089602642738127,7,-0.1671236654815393,13,-0.29154867865609857,9,-1.3876665287527572,8,0.019127513886620685,0.051143772858400265
5,4,6,フクチャンブラック,牡3,57.0,松本,高橋康,478(-2),69.1,10,栗東,2023103196,01191,キタサンブラック,アトラクティヴレディ,Teofilo,-0.7004711947674367,13,-0.09673096481584184,9,-0.13036786634641986,4,-2.2951226065563115,12,0.007718899008006823,0.01139817803211815
6,5,7,アイアムコロンブス,牡3,56.0,☆長浜,奥平,476(-4),97.0,13,美浦,2023103601,01214,スクリーンヒーロー,レッドジェノヴァ,シンボリクリスエス,-0.42277431508768193,8,-0.06354871342478469,8,-0.30225898786743066,10,-0.24356312547311915,5,0.06005322302284426,0.008119733010508908
7,5,8,リコラピッド,牝3,55.0,ロイド,森一,476(+2),73.6,12,美浦,2023106834,05693,レイデオロ,アディクティド,ディクタット,-0.664619630151625,12,-0.1606215077346552,11,-0.27064934803150487,8,-1.6476142474775277,9,0.01474907099484198,0.01070127856004571
8,6,9,シャンドラファール,牡3,57.0,松山,井上,508(-2),2.5,1,栗東,2023107221,01126,ドレフォン,ベルディーヴァ,ダイワメジャー,2.0816697957263086,2,0.07222893034721951,3,-0.14624569196479706,5,0.9369906010843686,2,0.19554390768813684,0.31504564080774566
9,6,10,レットミーテイク,牡3,57.0,岩田望,庄野,488(+4),7.6,5,栗東,2023101934,01174,スワーヴリチャード,ベリーフィールズ,オペラハウス,-0.21455200383706197,5,-0.1562276573163284,10,-0.36047282960036364,12,-4.059242780807734,14,0.0013225366064089355,0.10363343447623212
10,7,11,パゴスピグイノス,牝3,55.0,フーリー,森田,512(+8),62.9,9,栗東,2023106832,05696,モーリス,アソルータ,ゼンノロブロイ,-0.613806553551026,9,-0.043711299216841755,6,-0.3817438739777538,13,-1.252082829381084,7,0.021904925396786214,0.012521686836555867
11,7,12,ギオンバヤシ,牡3,57.0,武豊,鈴木孝,434(-2),5.0,3,栗東,2023102695,00666,ミッキーアイル,ウスベニノキミ,エイシンフラッシュ,2.2674357402174095,1,0.10716716071418664,1,-0.19771372097180098,7,1.6167392668212297,1,0.3858827673090415,0.15752282040387283
12,8,13,ホウオウライラック,牝3,52.0,▲遠藤,高柳瑞,428(0),70.5,11,美浦,2023105618,01218,レイデオロ,ホウオウマルゴー,ディープインパクト,-0.7025024117432713,14,-0.17823417007328135,14,-0.15172127495465526,6,-2.3124337441386746,13,0.007586426022559015,0.011171831234317222
13,8,14,リアライズパリオ,牡3,57.0,横山和,須貝,488(0),36.6,7,栗東,2023103679,01140,サートゥルナーリア,ウィズアミッション,Danehill Dancer,-0.631394762036109,11,-0.1662227512309457,12,-0.3242358585470858,11,-2.056401929743703,11,0.00980009828919154,0.02151951098413563
