,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,パラフローラ,牝3,55.0,Ｍデムーロ,今野,422(-2),53.0,12,栗東,2023105646,05212,ブリックスアンドモルタル,パラフレーズ,Pivotal,-0.5227243338884185,10,-1.312924951432147,14,-0.15508389942183554,13,-1.8583320956623492,11,0.03304792205884412,0.014971637733216551
1,1,2,ヒャクギマル,牡3,57.0,国分優,坂口,480(-2),72.2,14,栗東,2023105890,01125,フォーウィールドライブ,マジックビューティ,オルフェーヴル,-0.6904134813285758,16,-0.6888831654516031,10,-0.13128441343156366,9,-2.535529438059386,15,0.016789628578791113,0.010990260385879186
2,2,3,オラロア,牡3,57.0,国分恭,西園翔,--,999.9,18,栗東,2023102367,01124,マインドユアビスケッツ,オヒア,ブラックタイド,-0.5832405711094281,13,-0.8654658679662467,13,-0.1780021485926374,15,-1.6693677081643215,7,0.0399218215002841,0.0007935761574762249
3,2,4,スイートポメロ,牝3,55.0,川須,森田,386(-2),28.3,10,栗東,2023102133,01128,ダノンプレミアム,エレスチャル,ショウナンカンプ,-0.11141743599652226,5,-0.7400662301536403,11,-0.08812854307288762,5,-1.1131736623588306,4,0.06962454233723073,0.02803875617881545
4,3,5,サンジルダール,牝3,53.0,◇今村,牧浦,434(+18),46.9,11,栗東,2023103582,01193,レイデオロ,ラブリーベルナデット,Wilburn,-0.6075158005137756,14,-0.6175564187436475,6,-0.09775015584851214,6,-2.318144423963263,13,0.020866528403131784,0.016918908312590134
5,3,6,ボールドペイト,牡3,57.0,中井,千田,512(-10),60.5,13,栗東,2023104350,01141,アメリカンペイトリオット,ラブカーナ,オース,-0.6378899122881944,15,0.11191481266534048,1,-0.07146152280126535,3,-2.3115918903055945,12,0.02100370597231404,0.0131156495844707
6,4,7,ルージュルガーノ,牝3,55.0,幸,昆,442(-4),15.0,5,栗東,2023106618,00732,キタサンブラック,シックスイス,Luhuk,-0.1691660227498079,6,-1.389238843313361,15,-0.15350437855553337,12,-1.7241563459633973,8,0.0377933983809999,0.052899786657365146
7,4,8,エコロガルダ,牡3,55.0,△柴田裕,大久保,466(+2),136.5,17,栗東,2023103344,01212,モーリス,エイカイマドンナ,ハーツクライ,-0.749252051340836,17,-1.465073524895163,17,-0.22751798680376,16,-2.657277711718882,17,0.014865053798945135,0.005813163368941225
8,5,9,グレンセロース,牝3,55.0,吉村,池添,432(-6),5.7,4,栗東,2023103794,01216,オルフェーヴル,ソルヴェイグ,ダイワメジャー,1.5831446085033298,3,-0.7529188738681578,12,-0.13654608292007564,10,-0.26264588908989855,2,0.16298283658553064,0.13920996488780302
9,5,10,ダノンステート,牡3,57.0,角田和,千田,482(+6),4.5,2,栗東,2023105024,01186,シルバーステート,マダムヴェステル,Into Mischief,2.3246677032220915,1,-0.47731521513083053,4,-0.07794740788975948,4,0.0160212204203739,1,0.2153602070246482,0.17633262219121715
10,6,11,アンガーザガール,牝3,55.0,西村淳,東田,456(-4),5.2,3,栗東,2023106856,01171,リオンディーズ,アンソロジー,サクラバクシンオー,0.7793518487247475,4,-0.6687199274932372,8,-0.04129479889472101,2,-1.3939276062674175,5,0.052581438701134006,0.15259553843470716
11,6,12,チュウワメロディー,牡3,57.0,松若,小崎,464(+2),3.8,1,栗東,2023106766,01154,ミスターメロディ,チュウワプリンセス,スペシャルウィーク,2.1173818751166635,2,0.08524115903903857,2,-0.035220842691047353,1,-0.294588631650866,3,0.15785898834166673,0.20881494733170453
12,7,13,レジーナテンペスタ,牝3,52.0,▲森田,前川,476(0),15.3,6,栗東,2023100392,01222,シルバーステート,ボールルーム,Storm Cat,-0.19183840991566461,7,-1.7968767972956836,18,-0.15047040161679218,11,-1.7701600596800626,9,0.03609414730396025,0.05186253593859329
13,7,14,ハナイロマヒナ,牝3,52.0,▲川端,高橋亮,386(-6),116.8,16,栗東,2023104093,01195,ロゴタイプ,ハナイロコマチ,トビーズコーナー,-0.8335498894065243,18,-1.4156854329064663,16,-0.35682962325764994,18,-4.045248973072942,18,0.0037100368688237732,0.006793636985106826
14,7,15,マカホウ,牡3,56.0,☆田山,田中克,508(+16),24.5,8,栗東,2023110049,01220,Kingman,J Wonder,Footstepsinthesand,-0.2457878606738241,8,-0.5513987900848056,5,-0.11443809744373984,8,-1.4632978765289966,6,0.04905749172306439,0.03238762448410111
15,8,16,マテンロウノア,牡3,57.0,太宰,坂口,416(+12),98.5,15,栗東,2023102237,01037,レイデオロ,マテンロウディーバ,ディープインパクト,-0.571652481040734,12,-0.46879720343530473,3,-0.2668786815026574,17,-1.8282185881137707,10,0.034058246771984026,0.008055805074725657
16,8,17,フェブリノ,牝3,55.0,田口,加藤公,404(+2),15.3,7,栗東,2023104075,01208,マクフィ,フェブノヘア,ヨハネスブルグ,-0.3571126400370548,9,-0.6524238836445373,7,-0.1700692604985408,14,-2.574621474790852,16,0.01614595110300419,0.05186253593859329
17,8,18,ロンポワン,牝3,55.0,菱田,辻野,440(+4),27.8,9,栗東,2023103426,01144,ブリックスアンドモルタル,シャンペルゼリーゼ,Elzaam,-0.5329851452774709,11,-0.6695181110987022,9,-0.10480084902954195,7,-2.452780467055374,14,0.018238054545642843,0.028543050354693424
