,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,リリーサー,牝3,55.0,原,鈴木慎,460(0),6.0,4,美浦,2023103711,1184,サートゥルナーリア,ハイリリー,アグネスタキオン,1.712627186323085,2,-0.2801279716121954,16,0.0096934966737088,2,-0.4297490919391121,5,0.0694115855147552,0.1325092943496247
1,1,2,レーヌシェーヌ,牝3,55.0,柴田大,畠山,456(-6),143.1,17,美浦,2023110057,1009,Kameko,Missy O' Gwaun,キングズベスト,-0.8140138452973275,14,-0.1338140188794242,7,-0.0496733894212652,18,-0.5363470838859307,7,0.0623931691033933,0.0055559452557494
2,2,3,ココナッツコースト,牝3,55.0,津村,木村,422(-8),4.1,1,美浦,2023103366,1092,モーリス,カウアイレーン,キングカメハメハ,1.9616643455168632,1,-0.285238471097584,17,-0.041804614003458,17,-1.615344163178791,18,0.0212097020443693,0.1939160405116459
3,2,4,トレフォイルノット,牡3,57.0,杉原,西田,494(-4),54.1,15,美浦,2023107130,1135,ミッキーアイル,トリフォリウム,ドゥラメンテ,-1.1227762198374651,18,0.0555653548745334,4,0.0187429454870094,1,-1.0620965587450055,15,0.0368813618685188,0.0146960400387753
4,3,5,アージェンタイド,牡3,57.0,江田照,秋本,442(-4),52.3,14,美浦,2023102411,689,ブラックタイド,ブランメジェール,Hansen,-1.109678972853828,17,0.1324710234543269,2,-0.005426227921349,6,-1.0569939267395527,14,0.0370700348409971,0.0152018310917351
5,3,6,セシルブリュネ,牝3,55.0,斎藤,栗田,396(-6),39.5,13,美浦,2023106841,1178,サートゥルナーリア,アドマイヤリード,ステイゴールド,-0.3487250759233262,8,-0.2367861576200295,13,-0.0057632734037842,7,-0.3863206621975651,3,0.0724924357239008,0.020127994078424
6,4,7,サイモンナイスラン,牡3,57.0,石橋脩,勢司,486(-2),32.5,9,美浦,2023105197,1077,アメリカンペイトリオット,レッドルシアン,ゼンノロブロイ,-0.3716770375094854,9,-0.1639079456029963,9,-0.0101727364529715,8,-0.4660035235471865,6,0.0669401783579732,0.0244632543414691
7,4,8,ダノンケリー,牝3,55.0,三浦,尾関,406(0),27.0,10,美浦,2023107100,1122,サートゥルナーリア,ダノングレース,ディープインパクト,-1.034708194988169,16,-0.2333338445264174,12,-0.0339564125752978,15,-1.381379301551265,17,0.0268005814243771,0.0294465098554721
8,5,9,ワインダークシー,牡3,57.0,田辺,中舘,428(0),6.6,3,美浦,2023106376,1075,ハービンジャー,クエストフォーラヴ,キズナ,1.3177829831552947,3,-0.2169002798736095,10,-0.0210689073531194,12,-0.5667992765545828,8,0.0605217985780869,0.1204629948632952
9,5,10,エヴィーヴァ,牝3,55.0,武藤,鹿戸,446(+4),17.6,8,美浦,2023106997,1169,エピファネイア,ケイティーズハート,ハーツクライ,-0.5044839355000841,11,-0.2622375216721849,15,-0.0366271449611755,16,-1.0014348257132748,13,0.0391879012689569,0.0451736230737357
10,6,11,ヘクトルテソーロ,牡3,57.0,藤懸,畠山,446(-2),15.6,7,美浦,2023106757,1138,シルバーステート,ロマンテソーロ,ヴィクトワールピサ,-0.5659875555657662,13,0.0776359044299266,3,-0.0285024664209923,14,-1.2641068417232553,16,0.0301352638365131,0.0509651132113941
11,6,12,ローレルクラウン,牡3,57.0,小崎,松尾,496(+6),27.0,12,美浦,2023105723,1152,ミッキーアイル,リボンティアラ,アドマイヤムーン,-0.5064083156556382,12,0.1506530984569152,1,0.0058085883040133,4,-0.6658759149292964,10,0.0548129768001425,0.0294465098554721
12,7,13,バトルモクオ,牡3,57.0,岩田康,戸田,488(-2),13.8,6,美浦,2023100800,5203,ベンバトル,クラウンロゼ,ロサード,0.4232549073417648,6,-0.3948202004474685,18,-0.0199572354216698,11,-0.3398474710333615,2,0.0759409004969359,0.0576127366737498
13,7,14,エーデルハイ,牝3,55.0,富田,天間,442(0),211.4,18,美浦,2023103047,1168,シャンハイボビー,ナムラジュエル,マーベラスサンデー,0.2736774223880906,7,0.0552675562850604,5,0.0038102532346239,5,0.1330829571781913,1,0.1218615837186968,0.003760907124398
14,7,15,ブロークンハート,牝3,55.0,菊沢,菊沢,406(+2),35.4,11,美浦,2023101149,1161,ダノンスマッシュ,ハートウォーミング,ハーツクライ,-0.8174392063048131,15,-0.1544545166896336,8,0.0063696434558466,3,-0.8563129378732182,12,0.0453082867353266,0.0224592024321397
15,8,16,ブルームコード,牝3,55.0,坂井,小島,486(+16),6.2,2,美浦,2023102378,1163,イスラボニータ,シルヴァーコード,スウェプトオーヴァーボード,1.2339853115744228,4,-0.2534192026771008,14,-0.0162734668998593,10,-0.7922319360820093,11,0.0483067328628548,0.1282348009835077
16,8,17,アエログラム,牡3,55.0,◇永島,菊沢,436(+2),50.9,16,美浦,2023106826,1187,シルバーステート,アエロリット,クロフネ,-0.4482339033417194,10,-0.2261310067986838,11,-0.0156141056183392,9,-0.3969753582282408,4,0.0717241510447226,0.01561995611194
17,8,18,ハニージョー,牡3,57.0,石川,矢嶋,506(-4),8.8,5,美浦,2023107238,1150,コントレイル,マニーズオンシャーロット,Mizzen Mast,0.7211401064781044,5,-0.0085765529755514,6,-0.0234808406739287,13,-0.5922424608172993,9,0.0590013557794782,0.0903472461474714
