,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,バケラッタ,牡3,55.0,鮫島良,河嶋,480(+2),8.5,4,栗東,2023104066,1099,ホッコータルマエ,イナズママンボ,スズカマンボ,0.2277110701925958,4,0.2037136519058671,1,0.3235027867867045,1,0.0841840576860258,3,0.1358414996578832,0.0934465634049242
1,2,2,ヒラボクソライア,牡3,55.0,角田和,東田,522(+2),10.5,5,栗東,2023102124,1186,ドレフォン,ヒラボクメルロー,モンテロッソ,1.0324975470629982,3,-0.1888075418521913,8,0.0452546870999354,4,0.7223626658920723,1,0.2571520053590553,0.0756472179944625
2,3,3,ジーティーパワー,牡5,58.0,国分恭,中村,552(0),31.2,9,栗東,2021105526,1124,Frankel,コールバック,ストリートセンス,-1.2435526258168066,10,-0.486449682398256,10,-0.1807032888941881,6,-2.14650244796302,10,0.0145967989800965,0.025458198363521
3,4,4,サイモンゼスト,牡3,55.0,田口,谷,504(+4),3.0,1,栗東,2023102919,1208,サトノアラジン,ダノンエレガント,ブライアンズタイム,1.2989379089565931,2,-0.0770916753298696,4,-0.5175612060371126,8,-0.1993621680611056,6,0.10230336200988,0.2647652629806187
4,5,5,ブレスドナイル,牝4,56.0,今村,金成,454(+6),16.7,7,美浦,2022110061,1193,Gun Runner,Pioneer Queen,Pioneerof the Nile,-0.0976749782883369,5,-0.1565105059400781,7,0.1584646189334798,3,0.1134407444299863,2,0.1398744800154118,0.0475626220923267
5,6,6,クレスコドルフィン,牡4,58.0,中井,羽月,522(+4),41.5,10,栗東,2022107299,1141,クレスコグランド,ミヤビペルラ,ロードカナロア,-0.5793622741960341,7,-0.0144992146872496,3,-0.1534557926518693,5,-0.1606339544274412,5,0.1063431096606675,0.019139657564864
6,7,7,エアフォースワン,牡7,58.0,菱田,大根田,468(-4),13.1,6,栗東,2019103506,1144,リヤンドファミユ,レディラック,タイキシャトル,-0.7812654197347958,8,-0.1424942821692801,6,-0.6924217738819167,10,-1.1668031763642388,8,0.0388808378241896,0.0606332663314394
7,7,8,ホールオブミラーズ,牡3,55.0,西村淳,高野,468(-2),2.8,2,栗東,2023107299,1171,ルーラーシップ,ラテラス,Harlan's Holiday,1.562875787160548,1,0.0905931415748338,2,0.3229452679666187,2,-0.0622367464402619,4,0.117339091177339,0.2836770674792344
8,8,9,クラッチスラッガー,牡3,55.0,幸,池添,510(0),8.7,3,栗東,2023107351,732,キズナ,レンブランサ,ヘニーヒューズ,-0.3623486551703505,6,-0.0839411097463186,5,-0.5851686119254641,9,-0.6986140489152899,7,0.0620965639061806,0.0912983665450409
9,8,10,ガイラルディア,牝4,56.0,松若,藤野,454(+8),20.7,8,栗東,2022103623,1154,シニスターミニスター,テンシンランマン,ハーツクライ,-1.0578183601664115,9,-0.4242334864143462,9,-0.3062061436019662,7,-1.5857968704154568,9,0.0255722514092963,0.0383717772435679
