,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ラヴエナストロ,牝3,53.0,◇今村,石坂,416(-8),19.8,7,栗東,2023103911,1193,シスキン,リリアンフェルス,ダイワメジャー,-0.2022396114905633,8,-0.4235315314965303,4,-0.0494347175241572,7,-0.5205092901428408,6,0.069279549455921,0.0399867598360261
1,1,2,ヴェルサイユシエル,牝3,52.0,▲森田,斉藤崇,442(0),32.8,10,栗東,2023103199,1222,コントレイル,ウェイトゥヴェルサイユ,Tizway,-0.5602781529229373,12,-0.5252224457222094,6,-0.1045587670448066,9,-0.7108203590061973,8,0.0572735374325742,0.024138348925406
2,2,3,セルヴァジオ,牝3,55.0,角田和,上村,442(0),4.7,2,栗東,2023106652,1186,リオンディーズ,リヴィエール,ハーツクライ,1.1350845978722248,2,-0.8019286636033872,14,-0.0185770767075769,5,-0.9552991593727628,12,0.0448516282309412,0.1684548605858123
3,2,4,イルミナジーティー,牝3,55.0,吉村,西園翔,440(+2),10.3,4,栗東,2023106872,1216,シュヴァルグラン,イルミナル,ロードカナロア,0.2032664883123959,6,-0.6639246725302483,11,-0.1060189603658627,10,-0.6006227792106987,7,0.0639458270089421,0.0768677519177978
4,3,5,エイシンミスリル,牝3,55.0,田口,大久保,434(0),45.6,11,栗東,2023105494,1208,タリスマニック,エイシンフェアリー,タイキシャトル,-0.0309304080556385,7,-0.7098563493483572,12,-0.136888285646349,11,-0.1025008656239611,1,0.1052310264989062,0.0173626720340639
5,3,6,ワンダーヴァレル,牝3,55.0,高倉,杉山晴,450(+2),89.0,13,栗東,2023100165,1130,タワーオブロンドン,ワンダーアマービレ,サマーバード,-0.3215616864612625,10,-0.5310332328370032,9,0.094174145565998,2,-0.2468390593338417,4,0.0910874461501094,0.0088959308399249
6,4,7,アステルディーヴァ,牝3,54.0,☆田山,西村,448(0),14.9,6,栗東,2023104883,1220,リオンディーズ,ジュリエットソング,ディープインパクト,0.2510214476456424,4,-0.6293395824877451,10,-0.070020905166252,8,-0.2435009229394442,3,0.0913920165350963,0.0531367681042495
7,4,8,サルタラリンダ,牝3,55.0,西村淳,橋田,492(+6),24.3,9,栗東,2023107027,1171,ロードカナロア,シタディリオ,Equal Stripes,-0.7890216157620061,13,0.1073866816064496,2,-0.3218095280430086,13,-1.3235607247512928,16,0.03103446392232,0.0325818043108361
8,5,9,オースミサイファー,牡3,57.0,幸,宮本,474(0),21.1,8,栗東,2023105634,732,タワーオブロンドン,ナリタスカイ,ディープインパクト,-0.4977625966396069,11,0.3470665298611284,1,-0.2807523137989571,12,-0.8719065586323407,11,0.0487523056889559,0.0375231206044226
9,5,10,エイシンニケ,牝3,55.0,団野,吉村,434(+4),115.9,13,栗東,2023105522,1180,アドマイヤマーズ,マーゼリン,Barathea,-0.2864258686726684,9,-0.5261092285955536,7,0.2134426241412373,1,-0.1955028964422556,2,0.0958856326487995,0.0068312152265169
10,6,11,トウカイツバキ,牝3,55.0,亀田,北出,396(+2),136.8,15,栗東,2023105482,1176,ブリックスアンドモルタル,トウカイレーヌ,ディープインパクト,-0.9762388607800075,15,-0.4269918927015396,5,-0.6615791045382007,16,-0.9913446574565504,13,0.0432637193587825,0.0057875573446879
11,6,12,ハムタン,牡3,57.0,Ｍデムーロ,武幸,460(-6),2.7,1,栗東,2023103373,5212,エピファネイア,カレンブーケドール,ディープインパクト,2.894874401582459,1,-0.2383549421741023,3,0.0168084286348749,4,-0.7160095895839238,9,0.0569771016428711,0.2932362387975252
12,7,13,ララディアーブル,牡3,57.0,国分優,松下,476(+6),6.4,3,栗東,2023101840,1125,ディーマジェスティ,オールブランニュー,ノボジャック,0.9335199719693325,3,-0.9828615385457644,15,0.0823406972654551,3,-0.4557260592586897,5,0.0739162719055035,0.1237090382427059
13,7,14,ポリキポリキ,牝3,52.0,▲川端,藤原,408(0),140.1,16,栗東,2023105680,1195,ラブリーデイ,オーキッドレイ,ディープインパクト,-1.0856477606051014,16,-0.7647504121438657,13,-0.5614271933346073,15,-1.2065066992928046,15,0.0348883286921491,0.0056512337241493
14,8,15,ホワイトフレイムス,牡3,57.0,コレット,吉岡,534(+4),8.8,5,栗東,2023106873,5691,ポエティックフレア,イルーシヴゴールド,ステイゴールド,0.2090346691023474,5,-0.5276209722145275,8,-0.3566012970554097,14,-0.8211219551376263,10,0.0512921180439028,0.0899702096310588
15,8,16,ノクスカンパーナ,牝3,55.0,松若,吉岡,488(+4),49.9,12,栗東,2023105168,1154,サートゥルナーリア,サクセスベルーナ,シンボリクリスエス,-0.8766950150946118,14,-1.538483051886936,16,-0.0314504389463815,6,-1.046819538485839,14,0.0409290267842244,0.0158664898748159
