,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,テンソンコウリン,牡2,55.0,坂井,上原佑,516(0),6.3,2.0,美浦,2024106464,1163,アルアイン,テルアケリー,Tapit,0.4768815916466938,3,0.1554424812019643,3,0.0461010808337935,1,-0.2396485672062507,7,0.08124914890709,0.1262267061173335
1,2,2,ベアヒロシデス,牡2,55.0,斎藤,杉浦,476(0),34.9,7.0,美浦,2024104466,1178,デクラレーションオブウォー,ミヤビキラメキ,ハーツクライ,-0.4240049972810026,8,0.1754368251935307,2,-0.0096666143367928,5,-0.2137964198859233,6,0.0833770001276979,0.0227859097002636
2,3,3,マイセイバー,牡2,55.0,嶋田,高橋文,488(0),50.5,10.0,美浦,2024102834,1134,ダノンバラード,コウギョウマシェリ,アサクサデンエン,-0.554091650803014,11,-0.3360244432066425,13,-0.0408786356632905,11,-0.3092503127103677,8,0.075786380571064,0.0157470940304792
3,4,4,アラベスクテソーロ,牝2,55.0,富田,牧,458(0),32.8,8.0,美浦,2024101295,1168,オルフェーヴル,ロマンテソーロ,ヴィクトワールピサ,-0.9195218542556042,13,-0.0297825097222472,7,-0.0315293369326458,10,-1.3716866872306148,13,0.0261927387691936,0.0242447636749756
4,4,5,トーセンシントラ,牡2,55.0,三浦,中舘,492(0),20.4,6.0,美浦,2024104757,1122,ハイランドリール,ヘルメット,タイキシャトル,-0.0870830017607193,5,-0.2160655121942243,12,-0.0041975876593236,3,0.0174683133752577,3,0.1050710961008059,0.0389817768891765
5,5,6,サンアンドスターズ,牝2,55.0,菊沢,畠山,416(0),25.0,9.0,美浦,2024103262,1161,モーニン,キラステラ,ハービンジャー,-0.4856044280174948,9,-0.0046838455400732,6,-0.0041975876593236,3,-0.4261328752868514,9,0.0674263599125122,0.031809129941568
6,5,7,タッカーヴィーナス,牝2,55.0,津村,鈴木伸,492(0),12.1,3.0,美浦,2024102669,1092,サリオス,ルタンブル,エイシンフラッシュ,0.1159157611657821,4,-0.0940368202449438,10,-0.0297462019130491,8,-0.0204595640684465,4,0.1011605996278149,0.0657213428544794
7,6,8,セイウンウィルド,牡2,55.0,大野,松山,484(0),15.9,4.0,美浦,2024103879,1096,サリオス,ウルザブルン,エピファネイア,-0.4088952979429716,7,0.0004986333995754,5,-0.0297462019130491,8,-0.579353859695337,10,0.0578477786047654,0.0500143552540378
8,6,9,エーアイラピド,牡2,55.0,石川,手塚徳,440(0),7.2,nan,美浦,2024107140,1150,リアルスティール,マイルストーン,タイキシャトル,0.7954012200550752,2,0.0954516055488078,4,-0.0467642383641877,13,0.2520362198727028,1,0.1328479356649973,0.1104483678526668
9,7,10,タッケンエリカ,牝2,53.0,△石田,新開,420(0),114.0,12.0,美浦,2024104699,1203,チュウワウィザード,ナナカマドカ,カネヒキリ,-0.3218938128481215,6,0.1837243207320288,1,-0.0297462019130491,8,0.0693889562774583,2,0.1106705610288586,0.0069756863906947
10,7,11,ジップスパーク,牡2,55.0,田辺,中舘,420(0),1.8,1.0,美浦,2024105893,1075,オルフェーヴル,ジペッサ,City Zip,2.939139186563823,1,-0.1070900884845755,11,0.0336763164502834,2,-0.8856481917635808,11,0.042585793920192,0.4417934714106674
11,8,12,ミツカネリゲル,牡2,55.0,石橋脩,小野,458(0),13.9,5.0,美浦,2024109029,1077,サトノジェネシス,ハワイアンスマイル,キングカメハメハ,-0.6231611781461289,12,-0.051465506537355,9,-0.0460893294349287,12,-1.357939241882503,12,0.0265553085075506,0.0572106653625324
12,8,13,アイファーマーリン,牡2,55.0,藤懸,蛯名利,448(0),98.9,11.0,美浦,2024105215,1138,サンライズノヴァ,ヴィオローネ,ルーラーシップ,-0.50308153837632,10,-0.0460413054402611,8,-0.022964207519104,6,-0.145959471914317,5,0.0892292982574572,0.0080407305211243
