,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ロードガレリア,牡4,58.0,高杉,藤岡健,450(+6),栗東,2022100619,1213,フィエールマン,エトワールブリエ,ロードカナロア,-1.8938967844520285,10,-0.3058691720457728,2,,8,57.3,44.9,54.9,3
1,2,2,クラッチプレイヤー,牡5,58.0,池添,橋田,530(+6),栗東,2021105418,1032,ドゥラメンテ,ヴァシリカ,Skipshot,0.4169687123308223,7,-0.0764973272575071,6,,6,45.6,47.1,47.5,4
2,3,3,レジェンドシップ,セ6,56.0,△田山,佐藤悠,454(-4),栗東,2020103910,1220,ゴールドシップ,タニノハイクレア,クロフネ,0.8204353950675353,3,-0.0364500387161533,3,,1,56.0,77.4,74.1,1
3,4,4,スピントロニクス,牡4,58.0,西塚,池江,524(+4),栗東,2022104658,1200,ドゥラメンテ,ウィープノーモア,Mineshaft,1.7785196071274982,1,0.0586474663046487,9,,7,43.5,45.0,43.5,9
4,5,5,エンスエーニョ,牝4,56.0,吉村,佐藤悠,532(+18),栗東,2022104936,1216,Frankel,ドリームアンドドゥ,Siyouni,-1.4983258469629024,9,-0.2666055992403364,10,,10,43.5,44.1,43.5,10
5,6,6,ロットブラータ,牡4,58.0,藤懸,平田,524(-4),栗東,2022104688,1138,エピファネイア,エマノン,ハーツクライ,-0.8266129959428299,8,-0.199932737483148,1,,2,74.4,52.9,58.8,2
6,7,7,マイネルビスマルク,牡4,58.0,加藤,梅田,500(-4),栗東,2022100081,1156,ゴールドシップ,マイネグロリアーナ,Rock Hard Ten,0.553712438510964,5,-0.0629244210105505,5,,5,45.6,47.9,44.1,6
7,7,8,フララナキラ,牡4,58.0,菱田,柴田,446(+2),栗東,2022105543,1144,サトノクラウン,ラカ,キングカメハメハ,0.6283468582061741,4,-0.055516359159255,7,,9,43.7,44.3,43.8,8
8,8,9,メイショウアゴナス,牡4,55.0,▲森田,本田,470(-4),栗東,2022103263,1222,スワーヴリチャード,メイショウブーケ,フレンチデピュティ,1.243647641521738,2,0.0055571546238874,8,,3,43.6,48.1,43.8,7
9,8,10,ウインリュクス,牝6,53.0,▲和田陽,吉田,440(+2),栗東,2020105189,1223,ハービンジャー,ウインプリメーラ,ステイゴールド,0.4305373733883558,6,-0.0751505293489287,4,,4,46.7,48.1,46.0,5
