,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,エルモサカスターノ,牝3,53.0,◇永島,谷,416(0),栗東,2023101602,1187,ベストウォーリア,クリノコマチ,サンライズペガサス,-1.3494935296931245,11,-1.3399109442653794,11,,
1,2,2,サリカリーフォリア,牝3,55.0,菱田,橋口,512(-2),栗東,2023105291,1144,クリソベリル,サリネロ,Uncle Mo,-0.5323261971750566,7,-0.8745640164351512,7,,
2,3,3,タイニーワンダー,牝3,53.0,△田山,四位,418(+8),栗東,2023105027,1220,ドレフォン,ミッキーグッドネス,ディープインパクト,0.18089626063407033,5,-0.46840989549363243,5,,
3,3,4,ゲレーロアスール,牡3,53.0,★河原田,鈴木孝,468(-5),栗東,2023105423,1204,ビッグアーサー,プリメラアスール,スペシャルウィーク,-1.1361730733301598,10,-1.2184327413788818,10,,
4,4,5,グランディマージュ,牡3,57.0,田口,鈴木孝,532(-11),栗東,2023101716,1208,ドリームバレンチノ,グランドサッチャー,ダイワメジャー,-0.42129126643311415,6,-0.8113336817821656,6,,
5,4,6,メイショウイブキ,牝3,55.0,団野,荒川,464(-2),栗東,2023106571,1180,エスポワールシチー,メイショウクシナダ,アイルハヴアナザー,-0.7690219781067811,9,-1.0093536122790592,9,,
6,5,7,ゴディアンフィンチ,牡3,57.0,吉村,安田,530(+8),栗東,2023103764,1216,シスキン,カラフルデイズ,フジキセキ,0.9248955213157962,2,-0.044729510229887054,2,,
7,5,8,ピカラ,牝3,55.0,斎藤,坂口,458(+2),栗東,2023103876,1178,ミスチヴィアスアレックス,ペルサントクリール,Point Given,0.8297531177788602,3,-0.09890963152263106,3,,
8,6,9,アパレイユ,牝3,55.0,鮫島駿,西園翔,472(+2),栗東,2023106321,1157,ヴァンゴッホ,トンボイ,アドマイヤマックス,1.129249830941997,1,0.07164279980897172,1,,
9,6,10,エコロボルト,セ3,57.0,松若,森秀,496(+2),栗東,2023110063,1154,Practical Joke,In My Time,Scat Daddy,0.784148594538425,4,-0.12487974063076718,4,,
10,7,11,ジャスティンルマン,牡3,57.0,亀田,杉山晴,536(-6),栗東,2023106874,1176,スワーヴリチャード,イルーシヴハピネス,Frankel,-1.5713564296368872,13,-1.4662537565388405,13,,
11,7,12,フィアーブル,牝3,55.0,高杉,長谷川,462(-6),栗東,2023103674,1213,ナダル,アルアマーナ,ディープインパクト,-0.7043849386361574,8,-0.9725451808296401,8,,
12,8,13,バトゥカーダ,牡3,57.0,川須,安達,496(+6),栗東,2023105708,1128,カレンブラックヒル,サンバホイッスル,サウスヴィグラス,-1.4252023262273683,12,-1.3830243366820485,12,,
13,8,14,ディープスリー,牡3,57.0,酒井,小栗,508(-4),栗東,2023107529,1034,Maclean's Music,Table Jumper,Jump Start,-1.6450796888587902,14,-1.508236458028912,14,,
