,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アマキヒ,牡4,56.0,武豊,橋田,506(+8),栗東,2022104615,666,ブラックタイド,アパパネ,キングカメハメハ,1.2591455927896067,2,0.0004366759865266,4,,5,54.4,50.6,51.6,5
1,2,2,ショウナンバシット,牡6,57.0,浜中,須貝,494(0),栗東,2020103333,1115,シルバーステート,ギエム,Medaglia d'Oro,1.5916929408557083,1,0.0221664867460259,11,,11,42.9,45.0,43.3,12
2,3,3,ボーンディスウェイ,牡7,57.0,松山,牧,496(0),美浦,2019104658,1126,ハーツクライ,ウィンドハック,プラティニ,-1.26435186637995,14,-0.1644575039211477,14,,14,42.6,42.7,43.0,14
3,3,4,ファイアンクランツ,牡4,56.0,レーン,堀,476(+6),美浦,2022104720,5585,ドゥラメンテ,カラフルブラッサム,ハーツクライ,0.6338824647597429,5,-0.0404202110883352,2,,2,58.1,51.7,54.4,3
4,4,5,ギャンブルルーム,牡5,55.0,幸,大久保,506(+2),栗東,2021105559,732,キズナ,シャンデリアハウス,ヴァーミリアン,-0.4341550701852877,9,-0.1102095317771427,8,,4,46.0,50.7,45.9,8
5,4,6,ウィクトルウェルス,牡4,57.0,ルメール,宮田,512(+2),美浦,2022104655,5339,リアルスティール,ウィクトーリア,ヴィクトワールピサ,-0.9521528708138156,12,-0.1440573259242106,1,,6,79.8,49.7,61.2,2
6,5,7,アスクセクシーモア,牡4,55.0,北村友,福永,480(0),栗東,2022105202,1102,キタサンブラック,アイムオールレディセクシー,Ready's Image,1.0517500934503128,3,-0.0131152737710726,9,,1,45.9,82.9,45.5,9
7,5,8,ミラージュナイト,牡4,56.0,西村淳,辻野,498(-6),栗東,2022105109,1171,バゴ,ラキシス,ディープインパクト,0.4562886398554703,6,-0.0520248148527845,6,,8,48.4,48.4,46.4,7
8,6,9,ハーツコンチェルト,牡6,54.0,横山武,武井,514(-2),美浦,2020105681,1170,ハーツクライ,ナスノシベリウス,Unbridled's Song,-1.254788058514793,13,-0.1638325711521492,7,,10,47.6,45.2,46.4,6
9,6,10,マイネルケレリウス,牡6,55.0,丹内,奥村武,434(-4),美浦,2020105781,1091,ルーラーシップ,マイネカンナ,アグネスタキオン,1.0100067053223605,4,-0.0158429332449964,10,,7,43.9,48.8,43.7,10
10,7,11,ダノンシーマ,牡4,57.5,川田,中内田,488(-4),栗東,2022104645,1088,キタサンブラック,インクルードベティ,Include,-0.9377787822468068,10,-0.1431180725330235,3,,9,55.9,46.6,52.9,4
11,7,12,キングズパレス,牡7,57.0,松岡,戸田,498(-6),美浦,2019104828,1085,キングカメハメハ,ドバウィハイツ,Dubawi,-0.3119182960525289,8,-0.1022221519793386,13,,13,42.6,42.9,43.1,13
12,8,13,ヴェルミセル,牝6,54.0,ゴンサルベ,吉村,472(+2),栗東,2020103945,5675,ゴールドシップ,マルーンドロップ,コンデュイット,0.096117257608214,7,-0.075559676949067,12,,12,42.8,43.4,43.3,11
13,8,14,キングスコール,牡4,55.0,坂井,矢作,492(+2),栗東,2022104207,1163,ドゥラメンテ,レインオンザデューン,Frankel,-0.9437387504482329,11,-0.143507517771131,5,,3,49.1,51.4,79.3,1
