,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202606020608,1,1,1,インパクトシー,牡4,58,横山琉人,0:1:32.0,,5-2-2,34.1,2.7,2,534,[東]大竹正博,1600,晴,芝,良,2026年03月15日,2勝クラス,2022101230,01192
202606020608,2,7,7,ダノンミッション,牡4,58,佐々木大,0:1:32.1,3/4,3-5-5,33.7,4.6,3,488,[東]堀宣行,1600,晴,芝,良,2026年03月15日,2勝クラス,2022105478,01197
202606020608,3,7,8,クライスレリアーナ,牝4,56,ルメール,0:1:32.1,アタマ,7-7-7,33.4,1.9,1,460,[東]木村哲也,1600,晴,芝,良,2026年03月15日,2勝クラス,2022104818,05339
202606020608,4,4,4,ツルマウカタチ,牡5,58,石川裕紀,0:1:32.6,3,8-8-9,33.7,17.4,4,476,[東]手塚貴久,1600,晴,芝,良,2026年03月15日,2勝クラス,2021102106,01150
202606020608,5,6,6,シャンパンマーク,セ5,58,丹内祐次,0:1:32.7,クビ,6-5-5,34.3,44.4,6,490,[東]蛯名正義,1600,晴,芝,良,2026年03月15日,2勝クラス,2021105252,01091
202606020608,6,5,5,ネーブルオレンジ,牝4,54,古川奈穂,0:1:32.8,1,2-2-2,35.0,69.7,8,482,[西]杉山佳明,1600,晴,芝,良,2026年03月15日,2勝クラス,2022105431,01190
202606020608,7,8,10,ロゼル,牡6,58,岩田康誠,0:1:33.0,1,3-4-4,34.8,48.3,7,498,[東]大和田成,1600,晴,芝,良,2026年03月15日,2勝クラス,2020106415,05203
202606020608,8,3,3,コスモオピニオン,牡6,56,長浜鴻緒,0:1:33.1,3/4,8-8-7,34.2,41.2,5,518,[東]黒岩陽一,1600,晴,芝,良,2026年03月15日,2勝クラス,2020101258,01214
202606020608,9,2,2,ヴェナートル,牡4,58,武藤雅,0:1:33.6,3,1-1-1,36.5,197.0,9,508,[東]武藤善則,1600,晴,芝,良,2026年03月15日,2勝クラス,2022101469,01169
202606020608,10,8,9,オリエンタルナイト,セ5,58,角田大和,0:1:34.2,3.1/2,10-10-10,35.0,241.2,10,524,[西]井上智史,1600,晴,芝,良,2026年03月15日,2勝クラス,2021104751,01186
