,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040511,1,1,1,ハナウマビーチ,牡4,57.0,横山琉,0:1:52.0,,12,61.8,36.7,,栗東 西園翔,526(+6),ダート,1800,良,オープン
202606040511,2,5,7,マーズオデッセイ,牡4,57.0,三浦,0:1:52.0,クビ,2,3.3,37.0,,美浦 田中勝,522(-2),ダート,1800,良,オープン
202606040511,3,8,13,ゴールデンクラウド,牡4,57.0,ルメー,0:1:52.4,2.1/2,1,2.9,38.0,,栗東 小林,526(+4),ダート,1800,良,オープン
202606040511,4,4,6,レアンダー,牡5,57.0,大野,0:1:52.7,2,11,55.7,38.6,,栗東 大根田,460(-12),ダート,1800,良,オープン
202606040511,5,7,12,マンマリアーレ,牝6,55.0,吉田豊,0:1:53.0,1.3/4,13,75.0,37.5,,美浦 高木,474(+2),ダート,1800,良,オープン
202606040511,6,3,3,モンブランミノル,牡5,57.0,佐々木,0:1:53.0,クビ,5,14.8,38.5,,栗東 小栗,522(+6),ダート,1800,良,オープン
202606040511,7,3,4,イムホテプ,牡4,57.0,横山武,0:1:53.1,クビ,4,7.3,38.6,,美浦 古賀大,488(-2),ダート,1800,良,オープン
202606040511,7,6,10,ショウナンライシン,牡6,58.0,原,0:1:53.1,同着,9,40.2,38.5,,美浦 大竹,502(-2),ダート,1800,良,オープン
202606040511,9,6,9,ドバイブルース,牡5,57.0,丸山,0:1:53.2,1/2,3,6.6,38.7,,美浦 加藤征,504(+4),ダート,1800,良,オープン
202606040511,10,7,11,バラジ,セ7,57.0,小崎,0:1:53.5,2,14,122.6,37.3,,栗東 井上,498(+6),ダート,1800,良,オープン
202606040511,11,8,14,ハビレ,牡5,57.0,岩田康,0:1:53.6,クビ,7,18.4,38.9,,美浦 武井,506(-4),ダート,1800,良,オープン
202606040511,12,5,8,アクションプラン,牡6,59.0,丹内,0:1:53.7,3/4,6,15.4,39.5,,美浦 池上,518(+12),ダート,1800,良,オープン
202606040511,13,4,5,カンピオーネ,牡7,57.0,菊沢,0:1:54.6,5,10,43.3,39.6,,美浦 栗田,518(+4),ダート,1800,良,オープン
202606040511,中止,2,2,イミグラントソング,牡4,58.0,津村,,,8,23.8,,,美浦 辻,502(0),ダート,1800,良,オープン
