,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040606,1,5,8,ウリズンベー,牡3,55.0,戸崎圭,0:1:52.5,,1,3.3,38.3,,美浦 古賀大,480(+4),ダート,1800,不良,１勝クラス
202606040606,2,5,7,ヤングアメリカンズ,牡4,58.0,西村淳,0:1:52.5,アタマ,5,10.1,37.7,,美浦 加藤征,496(-2),ダート,1800,不良,１勝クラス
202606040606,3,2,2,ブルージャイアント,牡4,58.0,江田照,0:1:52.8,2,3,9.1,38.7,,美浦 蛯名正,542(0),ダート,1800,不良,１勝クラス
202606040606,4,6,9,アデルフィー,牡3,55.0,津村,0:1:52.8,ハナ,8,19.3,38.4,,美浦 金成,456(+8),ダート,1800,不良,１勝クラス
202606040606,5,8,13,ステラデルークス,牡3,55.0,横山武,0:1:52.8,クビ,6,10.5,38.2,,美浦 鈴木伸,506(-4),ダート,1800,不良,１勝クラス
202606040606,6,1,1,エタンセル,牡3,53.0,◇小林美,0:1:52.9,1/2,4,9.8,39.1,,美浦 高木,470(0),ダート,1800,不良,１勝クラス
202606040606,7,8,14,タイセイエムロード,牡3,53.0,△石田,0:1:53.0,クビ,7,11.1,38.3,,美浦 新開,460(-12),ダート,1800,不良,１勝クラス
202606040606,8,4,6,ボールドタワー,牡3,55.0,菊沢,0:1:53.1,1/2,13,113.6,38.9,,美浦 鈴木慎,490(0),ダート,1800,不良,１勝クラス
202606040606,9,7,11,タニセンドリーム,牡5,58.0,丹内,0:1:53.2,1/2,9,19.8,38.8,,美浦 加藤士,496(-6),ダート,1800,不良,１勝クラス
202606040606,10,7,12,グランコネクシオン,牝5,56.0,ミシェ,0:1:53.6,2.1/2,11,71.8,37.4,,美浦 畠山,450(+4),ダート,1800,不良,１勝クラス
202606040606,11,4,5,ハルノアラシ,牡4,58.0,横山琉,0:1:54.0,2.1/2,10,24.7,39.1,,美浦 相沢,518(-2),ダート,1800,不良,１勝クラス
202606040606,12,3,4,ホールドミーワンス,牝3,53.0,小崎,0:1:54.2,1.1/4,12,105.1,40.2,,栗東 西園翔,500(-2),ダート,1800,不良,１勝クラス
202606040606,13,6,10,ナックシュバリエ,牡4,55.0,▲上里,0:1:56.3,大,14,209.9,40.7,,美浦 小野,506(+5),ダート,1800,不良,１勝クラス
202606040606,14,3,3,アビヤント,牡3,55.0,三浦,0:1:58.4,大,2,3.6,44.2,,美浦 鹿戸,508(-2),ダート,1800,不良,１勝クラス
