,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040705,1,2,2,ローズサルーテ,牝2,53.0,◇小林美,0:1:37.3,,3,5.5,,,美浦 松永康,452(0),芝,1600,重,新馬
202606040705,2,5,8,リネンエトワール,牝2,55.0,横山典,0:1:37.4,クビ,2,5.0,,,美浦 平岩,496(0),芝,1600,重,新馬
202606040705,3,4,7,ジェイエルターボ,牝2,55.0,菊沢,0:1:37.5,1/2,8,25.4,,,美浦 鈴木慎,468(0),芝,1600,重,新馬
202606040705,4,6,10,ロックドダイアリー,牝2,55.0,田辺,0:1:37.7,1.1/2,4,6.8,,,美浦 久保田,466(0),芝,1600,重,新馬
202606040705,5,8,15,セレネリオン,牝2,55.0,佐々木,0:1:37.7,クビ,10,29.8,,,美浦 浅利,424(0),芝,1600,重,新馬
202606040705,6,1,1,ビーハッピーデイ,牝2,55.0,ミシェ,0:1:38.0,1.3/4,5,11.1,,,美浦 西田,448(0),芝,1600,重,新馬
202606040705,7,7,13,ポテ,牝2,55.0,内田博,0:1:38.3,1.3/4,6,15.1,,,美浦 尾形,496(0),芝,1600,重,新馬
202606040705,8,4,6,ナイトオブマース,牝2,55.0,横山武,0:1:38.3,ハナ,1,2.9,,,美浦 林,464(0),芝,1600,重,新馬
202606040705,9,2,3,アイファーエリース,牝2,55.0,松岡,0:1:38.6,1.3/4,14,124.8,,,美浦 蛯名利,428(0),芝,1600,重,新馬
202606040705,10,3,4,コスモグリュー,牝2,55.0,柴田大,0:1:38.9,2,12,75.6,,,美浦 田島,428(0),芝,1600,重,新馬
202606040705,11,7,12,フェスタベラ,牝2,55.0,杉原,0:1:39.4,2.1/2,9,29.8,,,美浦 木村,498(0),芝,1600,重,新馬
202606040705,12,5,9,コールオンユー,牝2,55.0,木幡巧,0:1:40.0,3.1/2,11,30.4,,,美浦 牧,438(0),芝,1600,重,新馬
202606040705,13,3,5,ナツハゼ,牝2,52.0,▲遠藤,0:1:40.0,アタマ,7,16.4,,,美浦 武市,456(0),芝,1600,重,新馬
202606040705,14,6,11,アマンドショコラ,牝2,55.0,江田照,0:1:40.5,2.1/2,13,96.7,,,美浦 田中剛,438(0),芝,1600,重,新馬
202606040705,15,8,14,ステラストリーム,牝2,53.0,△石田,0:1:42.0,9,15,151.3,,,美浦 尾形,478(0),芝,1600,重,新馬
