,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040605,1,3,6,ラプチュラス,牝2,55.0,津村,0:1:38.9,,2,3.5,36.3,,栗東 西園翔,466(0),芝,1600,重,新馬
202606040605,2,6,12,ポストトゥルース,牝2,55.0,横山武,0:1:39.0,3/4,3,5.9,36.2,,美浦 手塚徳,450(0),芝,1600,重,新馬
202606040605,3,3,5,アニーリング,牝2,55.0,岩田康,0:1:39.3,2,7,32.8,36.4,,美浦 尾関,432(0),芝,1600,重,新馬
202606040605,4,7,13,ジャストゴーイング,牡2,55.0,原,0:1:39.4,1/2,14,92.8,36.3,,美浦 中川,456(0),芝,1600,重,新馬
202606040605,5,5,9,ドナフェリーチェ,牝2,55.0,三浦,0:1:39.5,1/2,4,11.6,36.9,,美浦 柄崎,440(0),芝,1600,重,新馬
202606040605,6,7,14,ジュベルシャムス,牝2,55.0,ルメー,0:1:39.6,クビ,1,2.2,36.3,,美浦 木村,452(0),芝,1600,重,新馬
202606040605,7,6,11,ロードキャピタル,牡2,55.0,横山和,0:1:39.6,アタマ,9,51.8,36.3,,美浦 稲垣,450(0),芝,1600,重,新馬
202606040605,8,4,8,ファイナルラッキー,牡2,55.0,武藤,0:1:40.3,4,15,112.5,36.5,,美浦 武藤,462(0),芝,1600,重,新馬
202606040605,9,2,4,クロノスフィア,牝2,53.0,◇小林美,0:1:40.9,4,5,14.4,38.6,,美浦 黒岩,424(0),芝,1600,重,新馬
202606040605,10,8,16,アイレバルバドス,牡2,52.0,▲遠藤,0:1:40.9,アタマ,12,83.3,37.1,,美浦 伊藤伸,432(0),芝,1600,重,新馬
202606040605,11,1,1,ファンタジーゲーム,牝2,55.0,石橋脩,0:1:41.8,5,13,91.4,37.2,,美浦 矢野,424(0),芝,1600,重,新馬
202606040605,12,1,2,マイバーゲン,牡2,53.0,△石神道,0:1:42.0,1.1/4,6,28.6,36.8,,美浦 柄崎,454(0),芝,1600,重,新馬
202606040605,13,5,10,エッセンシャルサン,牡2,55.0,丹内,0:1:42.3,1.3/4,8,41.3,37.3,,栗東 牧浦,468(0),芝,1600,重,新馬
202606040605,14,8,15,カームラディアンス,牝2,55.0,佐々木,0:1:42.7,2,10,52.8,37.6,,美浦 池上,422(0),芝,1600,重,新馬
202606040605,15,4,7,フロックコート,牡2,55.0,戸崎圭,0:1:43.4,4,11,55.0,39.0,,美浦 牧,460(0),芝,1600,重,新馬
202606040605,16,2,3,テルケンレンジシ,牡2,55.0,木幡育,0:1:44.1,4,16,207.3,38.8,,美浦 勢司,450(0),芝,1600,重,新馬
