,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040703,1,2,2,モミスケ,牡2,54.0,☆長浜,0:1:12.1,,9,38.6,37.4,,美浦 水野,432(-8),ダート,1200,重,未勝利
202606040703,2,7,8,ギムナシオン,牡2,55.0,横山武,0:1:12.1,クビ,2,3.9,37.7,,美浦 嘉藤,464(-4),ダート,1200,重,未勝利
202606040703,3,5,5,ドナビッグベン,牝2,55.0,佐々木,0:1:12.2,クビ,1,1.8,37.9,,美浦 秋本,446(-6),ダート,1200,重,未勝利
202606040703,4,6,6,ベアアミーチ,牝2,55.0,松岡,0:1:12.8,3.1/2,3,5.4,37.9,,美浦 杉浦,418(-10),ダート,1200,重,未勝利
202606040703,5,7,9,ヤマニンスペッキオ,牡2,55.0,江田照,0:1:12.9,クビ,7,27.7,38.0,,美浦 田中勝,496(-8),ダート,1200,重,未勝利
202606040703,6,1,1,ビスクヴィート,牡2,55.0,内田博,0:1:13.6,4,10,59.3,37.6,,美浦 中舘,432(-4),ダート,1200,重,未勝利
202606040703,7,6,7,スウィット,牡2,55.0,木幡巧,0:1:14.2,3.1/2,5,24.6,39.5,,美浦 牧,470(+2),ダート,1200,重,未勝利
202606040703,8,8,10,ダンシングリリー,牝2,55.0,原優介,0:1:14.3,1/2,8,37.9,38.8,,美浦 佐藤吉,434(+8),ダート,1200,重,未勝利
202606040703,9,4,4,シュアシング,牝2,55.0,武藤,0:1:14.7,2.1/2,6,27.5,39.9,,美浦 相沢,438(+2),ダート,1200,重,未勝利
202606040703,10,8,11,ヒーローシー,牝2,55.0,丸田,0:1:14.8,1/2,11,123.1,39.3,,美浦 石栗,442(+2),ダート,1200,重,未勝利
202606040703,11,3,3,ソウラスフロス,牡2,55.0,丹内祐,0:1:14.9,3/4,4,13.2,39.9,,美浦 金成,452(+6),ダート,1200,重,未勝利
