,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040603,1,8,13,サウンズオーサム,牝2,55.0,ルメー,0:2:05.7,,1,1.9,,,美浦 千葉,490(+6),芝,2000,重,未勝利
202606040603,2,8,12,タッカーヴィーナス,牝2,55.0,津村,0:2:05.8,3/4,7,25.9,,,美浦 鈴木伸,490(-2),芝,2000,重,未勝利
202606040603,3,2,2,ハンデンブレイズ,牡2,55.0,小崎,0:2:05.9,アタマ,6,15.3,,,美浦 伊藤大,464(+2),芝,2000,重,未勝利
202606040603,4,5,6,スーパーユタカ,牡2,53.0,△石神道,0:2:06.2,2,2,5.1,,,美浦 武井,478(-8),芝,2000,重,未勝利
202606040603,5,6,9,ティアラスピリット,牝2,55.0,菊沢,0:2:06.4,1,8,36.1,,,美浦 上原博,474(+6),芝,2000,重,未勝利
202606040603,6,3,3,セイウンオオゾラ,牡2,55.0,大野,0:2:06.6,1.1/4,3,5.5,,,美浦 小手川,458(-10),芝,2000,重,未勝利
202606040603,7,5,7,スカーレットクラン,牝2,55.0,岩田康,0:2:06.9,1.3/4,5,13.9,,,美浦 林,420(-4),芝,2000,重,未勝利
202606040603,8,6,8,マイネルヘルリッヒ,牡2,55.0,柴田大,0:2:06.9,クビ,10,94.4,,,美浦 清水英,456(+6),芝,2000,重,未勝利
202606040603,9,7,10,タイセイソアリング,牡2,55.0,西村淳,0:2:07.3,2,4,9.0,,,美浦 池上,496(+4),芝,2000,重,未勝利
202606040603,10,7,11,マイネルシードル,牡2,55.0,武藤,0:2:10.7,大,13,196.4,,,美浦 和田郎,430(-4),芝,2000,重,未勝利
202606040603,11,4,4,オペレッタテソーロ,牝2,55.0,佐々木,0:2:10.7,クビ,11,127.3,,,美浦 菊川,442(-8),芝,2000,重,未勝利
202606040603,12,4,5,ポッドレーヴ,牡2,55.0,横山武,0:2:12.0,8,9,41.2,,,美浦 平岩,448(+10),芝,2000,重,未勝利
202606040603,中止,1,1,オオルリ,牝2,55.0,原,,,12,144.3,,,美浦 水野,432(-6),芝,2000,重,未勝利
