,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040808,1,6,12,ソニックブレイカー,牡3,56.0,横山武,0:1:10.8,,1,2.3,36.5,,美浦 稲垣,436(+4),ダート,1200,重,１勝クラス
202606040808,2,2,3,ステラノヴァ,牡4,58.0,横山和,0:1:11.1,2,6,14.6,36.9,,美浦 水野,462(+2),ダート,1200,重,１勝クラス
202606040808,3,4,7,トモジャシーマ,セ6,58.0,津村,0:1:11.1,ハナ,5,9.6,36.7,,美浦 鈴木伸,504(0),ダート,1200,重,１勝クラス
202606040808,4,5,10,ノアスペシャル,牝5,56.0,木幡巧,0:1:11.2,クビ,7,18.3,37.0,,美浦 鈴木慎,470(+10),ダート,1200,重,１勝クラス
202606040808,5,2,4,ラルフテソーロ,牡4,58.0,丹内,0:1:11.2,アタマ,3,6.3,37.5,,美浦 伊藤圭,508(-2),ダート,1200,重,１勝クラス
202606040808,6,7,13,ミラビリオン,牡3,56.0,佐々木,0:1:11.7,3,9,27.8,37.1,,美浦 伊坂,486(-8),ダート,1200,重,１勝クラス
202606040808,7,4,8,ヒナノムサシ,牡3,53.0,▲上里,0:1:11.7,クビ,10,45.6,38.1,,美浦 本間,516(-6),ダート,1200,重,１勝クラス
202606040808,8,6,11,リゾートライン,牡3,56.0,原,0:1:11.9,1,4,8.1,38.0,,美浦 伊坂,516(+6),ダート,1200,重,１勝クラス
202606040808,9,5,9,マイネルブリオン,牡4,58.0,菊沢,0:1:11.9,クビ,12,132.4,37.9,,美浦 矢野,498(-4),ダート,1200,重,１勝クラス
202606040808,10,3,6,アイファーファイト,牡7,58.0,松岡,0:1:12.0,1/2,16,439.4,37.5,,美浦 的場,426(-16),ダート,1200,重,１勝クラス
202606040808,11,1,2,ビアフォーナウ,牝5,54.0,◇小林美,0:1:12.2,1.1/4,11,76.5,36.6,,美浦 池上,464(-2),ダート,1200,重,１勝クラス
202606040808,12,8,15,ガールネクストドア,牝4,56.0,嶋田,0:1:12.3,アタマ,14,262.1,37.6,,美浦 佐藤吉,466(0),ダート,1200,重,１勝クラス
202606040808,13,3,5,ヘイルメリーラン,セ3,56.0,杉原,0:1:12.3,クビ,15,369.5,36.9,,美浦 松山,456(+10),ダート,1200,重,１勝クラス
202606040808,14,7,14,スマートブル,牡4,56.0,△石田,0:1:12.4,1/2,8,22.4,37.1,,美浦 室井,498(-4),ダート,1200,重,１勝クラス
202606040808,15,1,1,コウジハラ,牝3,54.0,ミシェ,0:1:12.5,1/2,2,5.3,38.6,,美浦 西田,440(+2),ダート,1200,重,１勝クラス
202606040808,16,8,16,カツノテンス,牡6,55.0,▲遠藤,0:1:12.7,1.1/4,13,179.5,38.6,,美浦 伊藤伸,450(+6),ダート,1200,重,１勝クラス
