,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040503,1,5,5,トルタパスカリーナ,牝2,55.0,ルメー,0:1:34.6,,1,1.7,34.8,,美浦 黒岩,468(+8),芝,1600,良,未勝利
202606040503,2,1,1,サノノファイター,牡2,55.0,田辺,0:1:34.8,1.1/4,6,19.3,35.3,,美浦 栗田,482(+4),芝,1600,良,未勝利
202606040503,3,2,2,セイウンウィルド,牡2,55.0,大野,0:1:35.2,2.1/2,3,8.6,35.4,,美浦 松山,494(+10),芝,1600,良,未勝利
202606040503,4,7,9,ノルトハウゼン,牡2,55.0,三浦,0:1:35.3,3/4,2,5.2,35.3,,美浦 菊沢,450(+6),芝,1600,良,未勝利
202606040503,5,8,11,イニシャルポイント,牝2,55.0,丹内,0:1:35.7,2.1/2,5,11.0,35.3,,美浦 高木,442(0),芝,1600,良,未勝利
202606040503,6,5,6,コスモシグナス,牡2,55.0,津村,0:1:35.7,クビ,4,8.9,35.4,,美浦 水野,438(-10),芝,1600,良,未勝利
202606040503,7,7,10,ショウナンワンパク,牡2,55.0,丸山,0:1:36.0,2,7,21.4,36.0,,美浦 古賀大,454(0),芝,1600,良,未勝利
202606040503,8,6,8,ワンキャンパス,牝2,53.0,◇小林美,0:1:36.2,3/4,8,24.2,36.6,,美浦 深山,442(-2),芝,1600,良,未勝利
202606040503,9,4,4,テイクケア,牝2,53.0,△石神道,0:1:36.3,1,11,185.9,36.3,,美浦 和田郎,438(0),芝,1600,良,未勝利
202606040503,10,8,12,コーズサム,牡2,55.0,黛,0:1:36.6,1.1/2,10,152.2,36.9,,美浦 伊藤圭,454(-4),芝,1600,良,未勝利
202606040503,11,3,3,エルシオン,牝2,54.0,☆長浜,0:1:37.0,2.1/2,9,94.9,37.5,,美浦 柄崎,430(+12),芝,1600,良,未勝利
202606040503,12,6,7,アミノショコラ,牡2,55.0,木幡巧,0:1:37.1,1,12,323.6,37.3,,美浦 杉浦,468(-4),芝,1600,良,未勝利
