,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040507,1,8,14,デールエルバハリ,牝3,53.0,丹内,0:2:36.3,,1,4.2,39.5,,栗東 杉山佳,504(0),ダート,2400,良,１勝クラス
202606040507,2,4,6,エクストラプッシュ,牡3,55.0,横山武,0:2:36.3,クビ,2,4.6,39.8,,栗東 奥村豊,534(-4),ダート,2400,良,１勝クラス
202606040507,3,3,4,ターフクリスタル,牡3,55.0,木幡巧,0:2:36.4,クビ,6,11.2,38.9,,美浦 矢野,464(0),ダート,2400,良,１勝クラス
202606040507,4,3,3,ブレイクザアイス,セ7,58.0,黛,0:2:36.4,アタマ,8,18.9,38.6,,美浦 森一,462(-2),ダート,2400,良,１勝クラス
202606040507,5,2,2,ステイアンビシャス,牡4,58.0,佐々木,0:2:36.7,1.3/4,4,5.7,39.3,,美浦 堀内,482(-4),ダート,2400,良,１勝クラス
202606040507,6,4,5,サトノリアン,牡5,58.0,菊沢,0:2:36.8,クビ,3,5.0,39.6,,美浦 古賀大,468(-4),ダート,2400,良,１勝クラス
202606040507,7,7,12,リオンサーガ,牡3,55.0,原,0:2:37.1,2,9,21.0,40.0,,栗東 宮地,510(-4),ダート,2400,良,１勝クラス
202606040507,8,8,13,モヴレクス,牡5,58.0,大野,0:2:37.7,3.1/2,10,60.5,41.1,,美浦 金成,466(0),ダート,2400,良,１勝クラス
202606040507,9,6,10,ゴーントゥファー,セ3,54.0,☆長浜,0:2:38.4,4,13,125.6,40.0,,美浦 小島,468(-2),ダート,2400,良,１勝クラス
202606040507,10,7,11,タケルゴールド,牡5,58.0,岩田康,0:2:38.7,1.3/4,5,9.1,41.6,,美浦 田中剛,462(-2),ダート,2400,良,１勝クラス
202606040507,11,6,9,ブライトラン,牡3,55.0,嶋田,0:2:39.0,1.3/4,7,14.6,41.6,,美浦 尾形,494(0),ダート,2400,良,１勝クラス
202606040507,12,5,8,ノーマジック,牝5,53.0,▲水沼,0:2:40.6,10,14,126.6,43.5,,美浦 戸田,480(0),ダート,2400,良,１勝クラス
202606040507,13,5,7,ラブトゥエニイワン,牡3,53.0,△石神道,0:2:40.6,クビ,12,79.4,42.7,,美浦 尾関,458(+4),ダート,2400,良,１勝クラス
202606040507,14,1,1,ダイシンパルス,牡3,55.0,江田照,0:2:46.5,大,11,65.0,47.5,,美浦 小笠,464(-2),ダート,2400,良,１勝クラス
