,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040506,1,7,10,ユウライクスター,牡2,55.0,ルメー,0:1:11.7,,1,1.4,35.8,,栗東 森秀,504(0),ダート,1200,良,新馬
202606040506,2,8,12,イトウカカリチョウ,牡2,55.0,丹内,0:1:12.5,5,2,4.9,36.5,,美浦 岩戸,436(0),ダート,1200,良,新馬
202606040506,3,3,3,エクランレーヴ,牝2,55.0,丸山,0:1:13.6,7,3,9.2,37.4,,美浦 田中勝,438(0),ダート,1200,良,新馬
202606040506,4,4,4,ルスカーレット,牝2,55.0,木幡巧,0:1:14.9,8,8,54.5,38.3,,美浦 牧,442(0),ダート,1200,良,新馬
202606040506,5,5,6,ライジングファイト,牡2,55.0,松岡,0:1:15.1,3/4,9,55.5,38.3,,美浦 田中剛,442(0),ダート,1200,良,新馬
202606040506,6,1,1,ムードメーカー,牝2,55.0,佐々木,0:1:15.2,1/2,10,60.0,38.9,,美浦 田中勝,432(0),ダート,1200,良,新馬
202606040506,7,6,8,ローブリッター,牝2,55.0,江田照,0:1:15.3,3/4,11,86.2,38.2,,美浦 尾関,478(0),ダート,1200,良,新馬
202606040506,8,7,9,サクセスメロディー,牝2,53.0,◇小林美,0:1:15.5,1.1/2,4,12.9,38.9,,美浦 久保田,452(0),ダート,1200,良,新馬
202606040506,9,2,2,キタノエフロレス,牝2,55.0,木幡初,0:1:15.6,1/2,7,37.0,37.9,,美浦 粕谷,454(0),ダート,1200,良,新馬
202606040506,10,8,11,ブレイズリー,牡2,55.0,津村,0:1:15.8,1.1/4,5,22.8,39.6,,栗東 西園翔,504(0),ダート,1200,良,新馬
202606040506,11,6,7,ケイツーズウォティ,牡2,53.0,△石神道,0:1:16.0,1,12,221.1,39.2,,美浦 深山,450(0),ダート,1200,良,新馬
202606040506,12,5,5,ニシノイケガミ,牡2,52.0,▲佐藤,0:1:16.4,2.1/2,6,32.2,39.8,,美浦 奥平,496(0),ダート,1200,良,新馬
