,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202606040505,1,5,6,プルヴィナル,牝2,55.0,ルメー,0:1:49.6,,1,1.6,34.4,,美浦 栗田,464(0),芝,1800,良,新馬
202606040505,2,2,2,レインボーフライト,牝2,55.0,津村,0:1:49.7,1,2,2.6,34.6,,美浦 林,460(0),芝,1800,良,新馬
202606040505,3,4,4,メイダイ,牝2,54.0,☆長浜,0:1:50.1,2.1/2,11,120.1,34.4,,美浦 平岩,398(0),芝,1800,良,新馬
202606040505,4,5,5,ツェルプスト,牡2,55.0,柴田大,0:1:50.4,1.3/4,10,82.1,35.7,,美浦 上原博,470(0),芝,1800,良,新馬
202606040505,5,3,3,トパーズプレミア,牡2,55.0,菊沢,0:1:50.5,3/4,4,18.5,35.0,,美浦 伊藤大,436(0),芝,1800,良,新馬
202606040505,6,1,1,ディヴァンパーレ,牝2,55.0,丸山,0:1:50.6,1/2,6,40.9,35.1,,栗東 小栗,478(0),芝,1800,良,新馬
202606040505,7,8,12,バーチディダーマ,牝2,55.0,原田和,0:1:51.4,5,12,232.7,35.4,,美浦 蛯名利,460(0),芝,1800,良,新馬
202606040505,8,6,8,ドッグズノーズ,牡2,55.0,佐々木,0:1:51.4,ハナ,7,42.9,36.4,,美浦 浅利,472(0),芝,1800,良,新馬
202606040505,9,7,9,フレッシュオレンジ,牝2,55.0,嶋田,0:1:51.8,2.1/2,5,26.0,36.4,,美浦 伊坂,454(0),芝,1800,良,新馬
202606040505,10,7,10,セイウンガレス,牡2,55.0,丹内,0:1:52.2,2.1/2,8,47.1,36.5,,美浦 稲垣,438(0),芝,1800,良,新馬
202606040505,11,8,11,セイウンランウェイ,牝2,55.0,内田博,0:1:52.8,3.1/2,9,57.0,37.2,,美浦 古賀慎,454(0),芝,1800,良,新馬
202606040505,12,6,7,ルージュルフラン,牝2,55.0,横山武,0:1:54.2,8,3,15.4,39.0,,美浦 手塚久,430(0),芝,1800,良,新馬
