,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,テイエムヒショウ,牡6,58.0,田山,浜田,504(-6),48.3,12,栗東,2020101216,01220,ヘニーヒューズ,マヤノマヤ,タイキシャトル,-0.5102307025881976,11,-0.09597063090923781,8,-0.717523059597732,13,0.01706552146152871,3,0.07508843243725857,0.016470566952973244
1,1,2,トゥロン,牝4,56.0,幸,井上,530(+4),46.8,11,栗東,2022105808,00732,ナダル,スパイラルステップ,シンボリクリスエス,-0.6558583828514561,12,0.02042093079990196,7,-0.5545660410219317,11,-0.1269683048215818,7,0.06501595438311732,0.016998469739927514
2,2,3,マッシャーブルム,牡5,58.0,鮫島良,河嶋,528(+2),94.1,15,栗東,2021106157,01099,モーニン,アサカラヴァーズ,キングヘイロー,-0.7512591519375652,14,-0.567693532127254,15,-1.4532917669731127,16,-0.09232644730304819,6,0.06730769368397485,0.008454074217094662
3,2,4,ニューオーリンズ,牡4,58.0,和田陽,杉山晴,522(+4),4.0,2,栗東,2022106920,01223,リアルスティール,ハニードント,クロフネ,1.7450647116984286,2,-0.15015561339437442,9,-0.1423744256485663,7,-0.6005190922453284,16,0.04049108815735096,0.19888209595715192
4,3,5,サンダーバース,セ5,58.0,角田和,井上,476(+4),20.7,7,栗東,2021103582,01186,サンダースノー,エヴォリューション,リキアイサイレンス,-0.462155244118556,10,-0.17675878584625823,10,-0.10278586723509231,6,-0.2712868658311948,11,0.05627858730921444,0.0384313228902709
5,3,6,メイショウツヨキ,牡4,58.0,武豊,飯田,476(+6),7.9,4,栗東,2022103262,00666,アドマイヤマーズ,メイショウヒサカタ,シニスターミニスター,0.8272741386057801,3,-0.42885978951837,13,0.03535188715818958,2,0.0617591285836016,1,0.07852053046894264,0.10069979542134273
6,4,7,ハクサンアイリス,牡4,58.0,川田,高橋一,492(+8),9.2,5,栗東,2022100328,01088,ハクサンムーン,キャメロンロード,デュランダル,0.23231411552595577,5,-0.20989168970572544,11,-0.014475236067983906,3,-0.3171529752131381,13,0.053755609343063795,0.08647047650310954
7,4,8,キャピタルサックス,牡5,58.0,松若,杉山晴,504(-2),16.5,6,栗東,2021106706,01154,リオンディーズ,モンプティクール,クロフネ,-0.2008111431020083,6,-0.5157396207593499,14,-0.4901387659810402,9,-0.1485975523324284,9,0.06362480718114356,0.048213841444158044
8,5,9,リサシテーション,牡3,56.0,菱田,岡田,464(0),6.9,3,栗東,2023106651,01144,リオンディーズ,リヴァイバル,ワイルドラッシュ,0.7407644153030291,4,0.2610293245670779,3,0.08477813270685602,1,-0.2367465496257083,10,0.05825642850870852,0.11529396867081271
9,5,10,カルパ,牡5,58.0,酒井,須貝,458(+10),24.3,8,栗東,2021105736,01034,モーリス,ブチコ,キングカメハメハ,-0.4252562272769643,9,0.19407907216185008,4,-0.10249862966832657,5,-0.1366346891544395,8,0.06439051292906255,0.03273779357319373
10,6,11,エムズマインド,牡6,58.0,松山,荒川,530(+2),25.2,9,栗東,2020101641,01126,マインドユアビスケッツ,ピエナアプローズ,フジキセキ,-0.27349285786704775,7,-0.36255382239309697,12,-0.37956042486505737,8,0.022616873894735677,2,0.07550643395275985,0.03156858665986538
11,6,12,ケイアイメキラ,セ6,58.0,藤懸,秋山,510(+8),99.5,16,栗東,2020104215,01138,パイロ,ケイアイベローナ,クロフネ,-0.6852264587327798,13,0.3555751081879769,1,-1.125003944029753,14,-0.023625282165384766,4,0.07209435264191358,0.007995260138980982
12,7,13,トウカイポワール,牝5,56.0,亀田,北出,460(-8),68.6,14,栗東,2021102389,01176,ヘニーヒューズ,トウカイシェーン,ダイワメジャー,-0.9331716050802694,16,0.028063492797124175,6,-1.2010387719519073,15,-0.34570598160288185,15,0.05224243078770621,0.011596623670970958
13,7,14,タイセイミッション,セ5,58.0,吉田隼,伊藤圭,532(+4),53.5,13,美浦,2021101045,01095,キタサンブラック,パクスアジアーナ,ノヴェリスト,-0.8369874425103835,15,0.2622133631247661,2,-0.5535479980410746,10,-0.2893098386849223,12,0.05527336560975621,0.014869689417357152
14,8,15,エブリーポッシブル,牝3,54.0,岩田望,新谷,454(-4),3.3,1,栗東,2023106940,01174,ニューイヤーズデイ,オールポッシブル,ダイワメジャー,2.5889075136291604,1,0.08733831703088903,5,-0.03296615785007614,4,-0.31986111511447074,14,0.053610228577060166,0.24106920722079023
15,8,16,シゲルソロソロ,牝6,56.0,川須,谷,486(0),26.3,10,栗東,2020110100,01128,Runhappy,Distinguishable,Distorted Humor,-0.3998756786971271,8,-0.688470853660867,16,-0.6565861413881124,12,-0.0741317740820588,5,0.06854354402896672,0.030248227522000293
