,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ディヴァンパーレ,牝2,55.0,丸山,小栗,478(0),31.9,6,栗東,2024106550,1127,モーリス,フレイムタワー,ハーツクライ,-0.1746759505550327,4,-0.0013034654037715,2,-0.0648082948647399,9,-0.0783422611000075,2,0.1163276870814447,0.0248940960191692
1,2,2,レインボーフライト,牝2,55.0,津村,林,460(0),2.9,2,美浦,2024108237,1092,Flightline,Win the War,War Front,1.2561127739513942,2,-0.069860027661919,4,-0.049668434244494,5,-0.506544356904602,6,0.0758083921905913,0.273835056210862
2,3,3,トパーズプレミア,牡2,55.0,菊沢,伊藤大,436(0),23.2,4,美浦,2024103191,1161,ワールドプレミア,ドゥシャンパーニュ,ロードカナロア,-0.314307716721267,6,-0.3791640057358843,11,-0.049668434244494,5,-0.3728489759436529,4,0.0866523713166809,0.0342293820263577
3,4,4,メイダイ,牝2,54.0,☆長浜,平岩,398(0),66.1,11,美浦,2024103829,1214,ダノンバラード,エアビオンディ,ロードカナロア,0.3784552423406586,3,-0.2221761857102205,9,-0.0683880715436746,11,0.5113152854672733,1,0.2097819470346433,0.0120139434646217
4,5,5,ツェルプスト,牡2,55.0,柴田大,上原博,470(0),53.1,10,美浦,2024103630,1009,ベンバトル,マイネエカテリーナ,アグネスタキオン,-0.7962016612711522,12,-0.0842739358824806,5,-0.049668434244494,5,-1.2587766926905424,12,0.0357294995553356,0.0149552102262052
5,5,6,プルヴィナル,牝2,55.0,ルメール,栗田,464(0),1.7,1,美浦,2024106287,5339,モーリス,クルミナル,ディープインパクト,2.6233527203532687,1,-0.3158746603591086,10,0.0755624126181852,1,-0.431973173870067,5,0.0816776321812284,0.4671303900067647
6,6,7,ルージュルフラン,牝2,55.0,横山武,手塚久,430(0),13.9,3,美浦,2024106699,1170,フィエールマン,リュズキナ,Storm Cat,-0.4002897228416694,7,-0.4419557700793275,12,-0.0683880715436746,11,-0.8985104484113144,9,0.0512257794354723,0.0571310548929136
7,6,8,ドッグズノーズ,牡2,55.0,佐々木,浅利,472(0),30.9,7,美浦,2024100125,1197,ニューイヤーズデイ,エレガントオーラ,ルーラーシップ,-0.4988605977708618,8,-0.1126866597584553,7,-0.049668434244494,5,-0.6108673653103639,8,0.068298376286029,0.0256997301945469
8,7,9,フレッシュオレンジ,牝2,55.0,嶋田,伊坂,454(0),22.6,5,美浦,2024102445,1134,カラヴァッジオ,ココモオレンジ,キングカメハメハ,-0.6001974940132899,9,-0.1974585843496354,8,-0.049668434244494,5,-1.0483314860425987,10,0.0440983281938335,0.0351381266819247
9,7,10,セイウンガレス,牡2,55.0,丹内,稲垣,438(0),33.3,8,美浦,2024105542,1091,レイデオロ,ニシノメルモ,スペシャルウィーク,-0.6806547143431305,11,-0.0863194342997519,6,-0.049668434244494,5,-1.0581188084487343,11,0.0436688288908375,0.0238474973877327
10,8,11,セイウンランウェイ,牝2,55.0,内田博,古賀慎,454(0),33.2,9,美浦,2024102787,422,サトノダイヤモンド,ニシノラヴコール,ルーラーシップ,-0.1879193475386966,5,-0.0467086340127242,3,-0.0683880715436746,11,-0.0865803780266377,3,0.1153733025566783,0.0239193271991415
11,8,12,バーチディダーマ,牝2,55.0,原田和,蛯名利,460(0),110.2,12,美浦,2024105208,1143,マインドユアビスケッツ,ソルダテッサ,フレンチデピュティ,-0.6048135315902201,10,0.0893258739738925,1,-0.049668434244494,5,-0.5670459254914679,7,0.0713578552772248,0.0072061856897595
