,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ダイシンパルス,牡3,55.0,江田照,小笠,464(-2),26.9,10,美浦,2023102977,00689,Dragon Pulse,カールマ,No Nay Never,1.00400399357246,3,0.0024300896715588665,4,0.47577470441898934,2,-0.09696147124081263,2,0.19535246589528754,0.02955106682095656
1,2,2,ステイアンビシャス,牡4,58.0,佐々木,堀内,482(-4),5.3,2,美浦,2022101255,01197,ドレフォン,グロリアスブレイク,Distorted Humor,0.6328874568959,4,-0.03345724344593727,10,-0.49612157199413554,9,-1.5742441136920953,6,0.04459058784682086,0.14998560329881727
2,3,3,ブレイクザアイス,セ7,58.0,黛,森一,462(-2),17.4,8,美浦,2019103219,01109,ラニ,チェストケハーツ,ハーツクライ,-1.0508345107465504,11,0.0024300896715588665,4,-1.1893549854455452,12,-2.947094176345966,13,0.011298531248668905,0.0456852699703294
3,3,4,ターフクリスタル,牡3,55.0,木幡巧,矢野,464(0),20.5,9,美浦,2023104958,01162,インカンテーション,シラヤマヒメ,サクラローレル,1.6382494741313938,2,0.0024300896715588665,4,0.37246960358353837,3,0.10032219477397164,1,0.23795679186317034,0.03877676573091373
4,4,5,サトノリアン,牡5,58.0,菊沢,古賀大,468(-4),7.7,4,美浦,2021104155,01161,キズナ,ホエールキャプチャ,クロフネ,0.41193171614201296,5,0.0024300896715588665,4,-0.3211584228088681,8,-1.0774379314778408,5,0.07328302387209615,0.10323684382905603
5,4,6,エクストラプッシュ,牡3,55.0,横山武,奥村豊,534(-4),7.4,3,栗東,2023105329,01170,ナダル,ヘアケイリー,ディープインパクト,-0.3710901296538688,9,-0.03868605997391309,13,-1.1698556157008304,11,-3.7405992212304313,14,0.00510983796537068,0.10742212128158532
6,5,7,ラブトゥエニイワン,牡3,53.0,△石神道,尾関,458(+4),43.8,12,美浦,2023106827,01209,ロードカナロア,アカノニジュウイチ,ブラックタイド,0.11044176517081787,6,-0.03345724344593727,10,-0.1708775789995549,4,-0.475918565752502,3,0.13373341122637805,0.01814894286492538
7,5,8,ノーマジック,牝5,53.0,▲水沼,戸田,480(0),57.2,14,美浦,2021101166,01201,ストロングリターン,ウインルキア,ディープインパクト,-1.0869203338208742,13,0.0024300896715588665,4,-0.22373620679926612,6,-1.6794526256857039,9,0.04013762966525214,0.013897267438526772
8,6,9,ブライトラン,牡3,55.0,嶋田,尾形,494(0),13.2,6,美浦,2023100346,01134,マインドユアビスケッツ,シャドウカラーズ,キングカメハメハ,-0.5000975682935306,10,-0.03868605997391309,13,-0.8699818338436822,10,-1.639634407410263,7,0.0417680840416433,0.060221492233616024
9,6,10,ゴーントゥファー,セ3,54.0,☆長浜,小島,468(-2),50.8,13,美浦,2023106531,01214,ドレフォン,グローリアスサルム,キズナ,-1.058535056797875,12,-0.03345724344593727,10,0.6516951898861543,1,-1.665381229280568,8,0.04070641457689595,0.015648104281175815
10,7,11,タケルゴールド,牡5,58.0,岩田康,田中剛,462(-2),10.0,5,美浦,2021100884,05203,モーニン,ヒシアルコル,ダイワメジャー,-0.36807877736001293,8,0.0024300896715588665,4,-1.2221377138687062,13,-1.8666397986080658,10,0.033285674759086316,0.07949236974837315
11,7,12,リオンサーガ,牡3,55.0,原,宮地,510(-4),16.8,7,栗東,2023101586,01184,リオンディーズ,ヒムノティック,War Front,-0.02890715465950942,7,-0.03345724344593727,10,-0.18092846630520562,5,-0.8372554135472481,4,0.09317798693182186,0.047316886754984015
12,8,13,モヴレクス,牡5,58.0,大野,金成,466(0),31.0,11,美浦,2021105074,01096,ブリックスアンドモルタル,ジャドール,フジキセキ,-1.1786438021187378,14,0.0024300896715588665,4,-0.2598441973253318,7,-2.332179016122758,12,0.020896629948788985,0.025642699918830045
13,8,14,デールエルバハリ,牝3,53.0,丹内,杉山佳,504(0),3.0,1,栗東,2023106955,01091,クリソベリル,カーミングエフェクト,War Front,1.8455929275383722,1,-0.026356367129609294,8,-1.4479476004739251,14,-2.01476770194575,11,0.028702930158719078,0.26497456582791046
