,式別,馬番,配当,人気
0,単勝,5,240,2
1,複勝,5,110,1
2,複勝,11,110,2
3,複勝,3,150,3
4,枠連,3-6,180,1
5,馬連,5-11,210,1
6,ワイド,5-11,130,1
7,ワイド,3-5,360,3
8,ワイド,3-11,250,2
9,馬単,5→11,460,2
10,3連複,3-5-11,560,1
11,3連単,5→11→3,1800,2
