,式別,馬番,配当,人気
0,単勝,7,290,1
1,複勝,7,150,1
2,複勝,5,150,2
3,複勝,3,480,9
4,枠連,5-7,850,3
5,馬連,5-7,930,2
6,ワイド,5-7,370,2
7,ワイド,3-7,1060,15
8,ワイド,3-5,1380,20
9,馬単,7→5,1650,2
10,3連複,3-5-7,5740,21
11,3連単,7→5→3,16730,54
